sim_seed,total_trades,mean_cum_return_pct,daily_equity_sharpe,trade_level_sharpe
440,242,46.87261703648063,0.5984106305092682,0.8185694686372711
441,256,84.25706653878201,0.5840836682633279,0.7840884613738033
442,230,38.73489879193006,0.36169834736686834,0.4588316446643782
443,239,71.85169315477658,0.689764277664505,1.0205167481912665
444,237,32.08111758862892,0.48887395459031496,0.744325356331641
445,240,59.27339035285038,0.6779766262389686,0.9762617328251567
446,243,25.64459479136938,0.27075506409971545,0.35217388704564245
447,238,54.58227680611717,0.564099374181527,0.7470409262027857
448,246,73.90309723362122,0.7370623187755412,0.9209816979193194
449,247,45.05894989942817,0.5780930444042389,0.7927186949740349
450,238,42.36886943398901,0.535879816083521,0.7632464578188627
451,242,45.12506791885379,0.5509083217506446,0.7406263294656206
452,248,18.465853024193024,0.365146395408451,0.4726738652312511
453,252,49.448888074945295,0.7005311447683557,0.9416138777980736
454,254,42.21689558319687,0.5831884803295158,0.8073850732419894
455,233,44.06974144313232,0.6254626621664305,0.9028750452202614
456,248,62.145057255857445,0.6409644165290473,0.8394815933728559
457,252,64.8112623437402,0.7545730624574245,1.0459134325612198
458,247,46.595197052218445,0.4511684971604323,0.5630793869484731
459,249,47.68795608473537,0.5239537803486433,0.6571572762438477
460,238,35.70549676247484,0.3715141586685563,0.5068600958827189
461,243,66.2360111957472,0.6154793321831552,0.8106892360811543
462,245,73.59035952873936,0.5839080428298199,0.6964986474523476
463,242,54.82959183608256,0.7480877113452523,0.9436386597793657
464,249,51.67384509525134,0.5124512863278199,0.592563207246694
465,247,46.814495222841174,0.6132093398143871,0.8950513693333422
466,253,40.831120114920346,0.5796075581345951,0.8111216033743741
467,246,65.0434974796012,0.5272941033911424,0.8039402894435004
468,252,67.20658544697993,0.6846468368502275,0.8752209395401316
469,247,37.81276147037129,0.5569319291320587,0.7244375307861456
470,239,20.545865215339884,0.34630674620317425,0.4490584187402555
471,238,15.600057443760102,0.31896387568931545,0.39413029845654657
472,250,42.22802497574797,0.5459631355033565,0.7154074219399954
473,248,33.230865925795996,0.3821768671223274,0.520816319707798
474,256,21.470684810337485,0.3522528142401581,0.4405016994406109
475,249,59.19080684187293,0.648168108783216,0.841079579889487
476,241,28.86552458917232,0.43391237634969837,0.5447946198599236
477,234,14.452871709543572,0.3226291116521235,0.4732557531092384
478,237,46.815964433562044,0.6169026194864117,0.8624815737763395
479,234,38.902164540259356,0.5205837538524023,0.753990725466751
480,251,17.725773193631518,0.2857498464379466,0.34391083083588153
481,241,43.910768676451575,0.41580633692558583,0.5667352093474729
482,251,27.69182748780525,0.4065362041789463,0.5697729821868591
483,237,12.569221638100823,0.2985239728464776,0.38364792473395204
