asset,model,fold,target_name,train_samples,validation_samples,base_positive_rate,roc_auc,pr_auc,mcc,f1,precision,recall,accuracy,ppr,mean_realized_ret_buy,mean_realized_ret_sell,training_time,prediction_time
infy_ns,logistic_regression,3,TARGET_F,2747,938,0.33563887877684745,0.5,0.4341133429342089,0.005636154378140428,0.29857600819613167,0.3345463173860992,0.33509106632917846,0.33509106632917846,0.3368869936034115,0.0015349334729246277,-0.00013171599849726222,0.0531850999686867,0.005653700092807412
infy_ns,random_forest,3,TARGET_F,2747,938,0.33563887877684745,0.5,0.4170250536013483,0.025366931512266853,0.3178200268702543,0.32944155671064906,0.34216191356424747,0.34216191356424747,0.2622601279317697,-0.002513650252557962,0.0029215151958088647,0.6079361999873072,0.18875060009304434
infy_ns,xgboost,3,TARGET_F,2747,938,0.33563887877684745,0.5,0.4271603231155734,0.03342882213479899,0.33083027187510045,0.3440116860392451,0.3485104876694705,0.3485104876694705,0.27078891257995735,-0.001341452592378732,0.0024184196096071783,0.7045820000348613,0.011032799957320094
infy_ns,logistic_regression,4,TARGET_A,3685,940,0.4998643147896879,0.5160199077072173,0.5269348107908396,0.05781645876167485,0.627318718381113,0.5261669024045261,0.7766179540709812,0.5297872340425532,0.752127659574468,0.0024610846680246583,0.0017489833629942056,0.01677490002475679,0.002403399907052517
infy_ns,random_forest,4,TARGET_A,3685,940,0.4998643147896879,0.5386674153945087,0.5522294839786419,0.018600717190344822,0.5490196078431373,0.5175600739371534,0.5845511482254697,0.5106382978723404,0.575531914893617,0.0013932149523497354,0.0034931596357139763,0.571779299993068,0.13566179992631078
infy_ns,xgboost,4,TARGET_A,3685,940,0.4998643147896879,0.5390161172725173,0.5579545183647635,0.042592542083963104,0.5550049554013875,0.5283018867924528,0.5845511482254697,0.5223404255319148,0.5638297872340425,0.0024333917764098583,0.002092200835058193,0.42150639998726547,0.008417599950917065
infy_ns,logistic_regression,4,TARGET_B,3685,940,0.5343283582089552,0.5233922113794545,0.5377245934279036,0.08439102199317743,0.6429780033840947,0.5555555555555556,0.7630522088353414,0.551063829787234,0.7276595744680852,0.0034317510601651795,-0.0007805380518824185,0.017563499975949526,0.003241300000809133
infy_ns,random_forest,4,TARGET_B,3685,940,0.5343283582089552,0.5198395391520835,0.5450400277824348,0.031959276489237985,0.5568627450980392,0.5440613026819924,0.570281124497992,0.5191489361702127,0.5553191489361702,0.0036484272864739597,0.0005813898094059264,0.5786674000555649,0.18397869996260852
infy_ns,xgboost,4,TARGET_B,3685,940,0.5343283582089552,0.5357175307565102,0.5463074721506531,0.044886138023900256,0.5447154471544715,0.551440329218107,0.5381526104417671,0.5234042553191489,0.5170212765957447,0.004357828667005562,6.518777908894456e-05,0.3593331999145448,0.010332999983802438
infy_ns,logistic_regression,4,TARGET_C,3685,940,0.5508819538670285,0.5175162204065672,0.5327494718418535,0.018590552664332544,0.6541764246682279,0.5371794871794872,0.8363273453093812,0.5287234042553192,0.8297872340425532,0.002727132394995255,0.00012710447359240445,0.01700280001387,0.005989799974486232
