asset,model,fold,train_samples,validation_samples,base_positive_rate,precision_floor_C,training_time,prediction_time,roc_auc,tau_A,accuracy_A,precision_A,recall_A,f1_A,mcc_A,youden_j_A,ppr_A,tau_B,accuracy_B,precision_B,recall_B,f1_B,mcc_B,youden_j_B,ppr_B,tau_C,accuracy_C,precision_C,recall_C,f1_C,mcc_C,youden_j_C,ppr_C,fallback_C,tau_D,accuracy_D,precision_D,recall_D,f1_D,mcc_D,youden_j_D,ppr_D,tau_E,accuracy_E,precision_E,recall_E,f1_E,mcc_E,youden_j_E,ppr_E
tcs_ns,xgboost,4,3048,843,0.5059055118110236,0.5309055118110236,0.4111186999361962,0.007804600056260824,0.5206293706293705,0.5,0.5088967971530249,0.5314009661835749,0.5,0.5152224824355972,0.018595431562481994,0.018610421836228297,0.49110320284697506,0.2,0.5231316725978647,0.5225653206650831,1.0,0.6864274570982839,0.0360095562400892,0.002481389578163795,0.9988137603795967,0.41,0.5290628706998813,0.5334370139968896,0.7795454545454545,0.6334256694367497,0.04124952817007086,0.035128581096323,0.7627520759193357,True,0.41,0.5290628706998813,0.5334370139968896,0.7795454545454545,0.6334256694367497,0.04124952817007086,0.035128581096323,0.7627520759193357,0.41,0.5290628706998813,0.5334370139968896,0.7795454545454545,0.6334256694367497,0.04124952817007086,0.035128581096323,0.7627520759193357
tcs_ns,logistic_regression,5,3891,843,0.5093806219480853,0.5343806219480853,0.020214100019074976,0.0014795999741181731,0.4929828318923245,0.5,0.5112692763938316,0.5232774674115456,0.6430205949656751,0.5770020533880903,0.012966597356324943,0.012478723044492823,0.6370106761565836,0.28,0.5195729537366548,0.5190476190476191,0.9977116704805492,0.682850430696946,0.022133079675368483,0.002637778854933437,0.99644128113879,0.45,0.5112692763938316,0.5174337517433751,0.8489702517162472,0.6429809358752167,-0.004549607149899311,-0.003246497052225683,0.8505338078291815,True,0.45,0.5112692763938316,0.5174337517433751,0.8489702517162472,0.6429809358752167,-0.004549607149899311,-0.003246497052225683,0.8505338078291815,0.45,0.5112692763938316,0.5174337517433751,0.8489702517162472,0.6429809358752167,-0.004549607149899311,-0.003246497052225683,0.8505338078291815
tcs_ns,random_forest,5,3891,843,0.5093806219480853,0.5343806219480853,0.5555757000111043,0.07610629999544472,0.5216714950795278,0.5,0.5112692763938316,0.5278396436525612,0.5423340961098398,0.5349887133182845,0.020195998024535967,0.020166608425110755,0.5326215895610913,0.26,0.5183867141162515,0.5183867141162515,1.0,0.6828125,0.0,0.0,1.0,0.51,0.5195729537366548,0.5390243902439025,0.505720823798627,0.5218417945690673,0.040191351676732684,0.04020358241931671,0.4863582443653618,True,0.42,0.5172004744958482,0.5202702702702703,0.8810068649885584,0.6542056074766355,0.010104147074385355,0.006622628535356445,0.8778173190984578,0.42,0.5172004744958482,0.5202702702702703,0.8810068649885584,0.6542056074766355,0.010104147074385355,0.006622628535356445,0.8778173190984578
tcs_ns,xgboost,5,3891,843,0.5093806219480853,0.5343806219480853,0.3365791999967769,0.004519699956290424,0.5131776217154581,0.5,0.5183867141162515,0.5411140583554377,0.4668192219679634,0.5012285012285013,0.04091195623844792,0.04071084758372695,0.4472123368920522,0.2,0.5183867141162515,0.5184304399524375,0.9977116704805492,0.6823161189358372,0.0017945061986563197,0.00017472466774137718,0.9976275207591934,0.48,0.5148279952550415,0.5304347826086957,0.5583524027459954,0.5440356744704571,0.02642535290964117,0.02633269831249785,0.5456702253855279,True,0.48,0.5148279952550415,0.5304347826086957,0.5583524027459954,0.5440356744704571,0.02642535290964117,0.02633269831249785,0.5456702253855279,0.48,0.5148279952550415,0.5304347826086957,0.5583524027459954,0.5440356744704571,0.02642535290964117,0.02633269831249785,0.5456702253855279
hdfcbank_ns,logistic_regression,1,885,924,0.46214689265536724,0.48714689265536726,0.018145799986086786,0.0024926000041887164,0.5111541146758256,0.5,0.5043290043290043,0.4,0.00437636761487965,0.008658008658008658,-0.013954752516032893,-0.002047615254499365,0.005411255411255411,0.24,0.5010822510822511,0.49038461538461536,0.22319474835886213,0.3067669172932331,-0.004532174697124406,-0.003785979692529723,0.22510822510822512,0.36,0.5151515151515151,0.5789473684210527,0.07221006564551423,0.12840466926070038,0.043262617949634145,0.02081820269048211,0.06168831168831169,False,0.36,0.5151515151515151,0.5789473684210527,0.07221006564551423,0.12840466926070038,0.043262617949634145,0.02081820269048211,0.06168831168831169,0.41,0.5108225108225108,0.6086956521739131,0.030634573304157548,0.058333333333333334,0.03646438465347557,0.011362624696020503,0.024891774891774892
hdfcbank_ns,random_forest,1,885,924,0.46214689265536724,0.48714689265536726,0.4427323000272736,0.08304870000574738,0.5182340841255935,0.5,0.5010822510822511,0.49029126213592233,0.2210065645514223,0.3046757164404223,-0.0046040595371251046,-0.003832835876843216,0.22294372294372294,0.21,0.4945887445887446,0.4945887445887446,1.0,0.6618392469225199,0.0,0.0,1.0,0.34,0.5086580086580087,0.501840490797546,0.8949671772428884,0.6430817610062893,0.039660992941224195,0.02558816225359506,0.8820346320346321,False,0.21,0.4945887445887446,0.4945887445887446,1.0,0.6618392469225199,0.0,0.0,1.0,0.36,0.5075757575757576,0.5012853470437018,0.8533916849015317,0.631578947368421,0.030918849067122153,0.022556567128512395,0.841991341991342
hdfcbank_ns,xgboost,1,885,924,0.46214689265536724,0.48714689265536726,0.31822579994332045,0.004721499979496002,0.4947450789292425,0.5,0.4989177489177489,0.48854961832061067,0.2800875273522976,0.3560500695410292,-0.007598908094249738,-0.006850374146631755,0.28354978354978355,0.2,0.49567099567099565,0.4948453608247423,0.9452954048140044,0.649624060150376,0.0021235456194553535,0.000969923015289198,0.9448051948051948,0.32,0.4967532467532468,0.4941348973607038,0.737417943107221,0.591747146619842,-0.0015238759762208347,-0.0013400868713657754,0.7380952380952381,False,0.2,0.49567099567099565,0.4948453608247423,0.9452954048140044,0.649624060150376,0.0021235456194553535,0.000969923015289198,0.9448051948051948,0.39,0.49134199134199136,0.487378640776699,0.5492341356673961,0.5164609053497943,-0.01618225010801397,-0.016076356837957273,0.5573593073593074
hdfcbank_ns,logistic_regression,2,1809,937,0.4787175234936429,0.5037175234936428,0.009709500009194016,0.0012245000107213855,0.5417943246890615,0.5,0.5314834578441836,0.5586592178770949,0.4158004158004158,0.4767580452920143,0.07129596859030012,0.06930918773024036,0.3820704375667022,0.2,0.5165421558164355,0.5150214592274678,0.997920997920998,0.6794055201698513,0.045917489749659715,0.006692927745559407,0.9946638207043756,0.4,0.5272145144076841,0.5231707317073171,0.8918918918918919,0.6594926979246734,0.052067253316560036,0.03443575154101475,0.8751334044823906,True,0.4,0.5272145144076841,0.5231707317073171,0.8918918918918919,0.6594926979246734,0.052067253316560036,0.03443575154101475,0.8751334044823906,0.4,0.5272145144076841,0.5231707317073171,0.8918918918918919,0.6594926979246734,0.052067253316560036,0.03443575154101475,0.8751334044823906
hdfcbank_ns,random_forest,2,1809,937,0.4787175234936429,0.5037175234936428,0.47773060004692525,0.054012799984775484,0.5408437283437284,0.5,0.5176093916755603,0.5633187772925764,0.2681912681912682,0.36338028169014086,0.05686793728205084,0.04889302257723313,0.24439701173959444,0.22,0.5133404482390609,0.5133689839572193,0.997920997920998,0.6779661016949152,0.00123442368472067,0.00011398037713827858,0.9978655282817502,0.48,0.5261472785485592,0.5614617940199336,0.35135135135135137,0.4322250639386189,0.06623340553711272,0.06187766714082504,0.32123799359658484,True,0.29,0.5197438633938101,0.5169398907103825,0.9833679833679834,0.6776504297994269,0.046442872679096366,0.014069737753948264,0.9765208110992529,0.36,0.528281750266809,0.5251612903225806,0.8461538461538461,0.6480891719745223,0.05172808381011775,0.03913630229419707,0.8271077908217717
hdfcbank_ns,xgboost,2,1809,937,0.4787175234936429,0.5037175234936428,0.4068619000026956,0.0036907000467181206,0.5439234781340044,0.5,0.5208110992529349,0.562015503875969,0.30145530145530147,0.39242219215155616,0.06002968353060319,0.05364828391144183,0.2753468516542156,0.2,0.5218783351120597,0.5190311418685121,0.9355509355509356,0.6676557863501483,0.04006917172548884,0.021077251340409275,0.9252934898612594,0.27,0.5421558164354322,0.5341207349081365,0.8461538461538461,0.6548672566371682,0.08675502257921856,0.06764507422402155,0.8132337246531484,True,0.27,0.5421558164354322,0.5341207349081365,0.8461538461538461,0.6548672566371682,0.08675502257921856,0.06764507422402155,0.8132337246531484,0.27,0.5421558164354322,0.5341207349081365,0.8461538461538461,0.6548672566371682,0.08675502257921856,0.06764507422402155,0.8132337246531484
