architecture,asset,entry_date,exit_date,net_return_pct,net_pnl,is_win
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2005-10-25,2005-11-08,1.1148824641934718,175.22776584468886,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2005-11-04,2005-11-18,7.794710204024708,637.3170940083259,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2005-11-08,2005-11-22,3.597995762960153,675.0390827992352,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2005-11-18,2005-12-02,0.9798418871183163,195.48256486761684,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2005-11-22,2005-12-06,3.5578664121724253,567.8474136297701,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2005-12-02,2005-12-16,7.728171072680433,1598.5538467655647,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2005-12-06,2005-12-20,8.92234555984556,1771.3931221074336,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2005-12-15,2005-12-29,5.371715842086092,853.1765942274533,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2005-12-16,2005-12-30,-0.3056054581433862,-52.45066507953818,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2005-12-20,2006-01-03,2.293082444422147,414.0220738710276,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2005-12-29,2006-01-12,-0.5266978589123616,-93.70690951286694,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2005-12-30,2006-01-13,-0.22938327856309126,-40.49808045068507,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-01-03,2006-01-17,-6.381931103519318,-1137.1336599725373,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2006-01-12,2006-01-27,26.029229711348833,4631.628862533303,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-01-13,2006-01-27,6.0342870500176655,1071.574909741876,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-01-17,2006-01-31,2.843710687047411,498.8624788522688,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-01-31,2006-02-14,-3.1518944612131157,-816.1352809266416,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-02-02,2006-02-16,3.026310950327789,626.8938679289465,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-02-14,2006-02-28,5.028518390641277,1085.5213160980168,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-02-17,2006-03-03,4.190511654247853,451.27987993601255,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2006-02-17,2006-03-03,2.286004709084051,221.5636691148631,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2006-02-21,2006-03-07,4.927805172362494,859.7010594946432,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-02-28,2006-03-14,5.965334102875817,1103.0679403478703,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2006-03-03,2006-03-17,0.5486235656597915,104.34745401307525,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-03-07,2006-03-21,-0.49910527511743535,-94.21618047141584,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-03-14,2006-03-28,4.630545255870312,880.7522318979942,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-03-21,2006-04-04,2.5481703638228383,580.9265598539077,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-03-28,2006-04-12,-5.705145590966537,-1267.596673161905,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-04-04,2006-04-18,-4.48770405506629,-1007.5132614865871,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-04-12,2006-04-26,9.01778706915686,1997.493880958949,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-04-18,2006-05-02,5.9913115372559895,1318.6326947731761,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-05-03,2006-05-17,-0.7879796593548822,-106.78080836689986,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-05-17,2006-05-31,-11.631266978255002,-3149.871720366961,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2006-05-19,2006-06-02,-5.555797920779055,-1203.6556834231299,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2006-05-26,2006-06-09,-3.7779194572726755,-654.7846831151037,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-05-31,2006-06-14,-16.825498689981327,-3138.2497037210583,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2006-06-02,2006-06-16,-4.041206999078449,-768.3805146746198,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-06-05,2006-06-19,-6.941180157721602,-1055.8167563810753,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2006-06-09,2006-06-23,9.606507246627388,744.7036102133044,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-06-15,2006-06-29,8.345345250755225,711.7091557936428,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2006-06-21,2006-07-05,13.813735638058636,3015.657467570488,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-06-30,2006-07-14,7.741314976310597,813.303709743593,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-06-30,2006-07-14,-0.45971901162077655,-43.46833333374121,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-07-14,2006-07-28,-0.9778836871785339,-237.16526745608763,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-07-17,2006-07-31,15.99225852257116,3403.9071938084226,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2006-07-17,2006-07-31,12.319240815690032,2097.692574221531,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2006-07-25,2006-08-08,-1.127617436425447,-76.80326274456021,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-07-28,2006-08-11,4.164592911060383,710.6106143588493,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-08-11,2006-08-25,0.6524234162051499,178.20912421818386,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-08-21,2006-09-04,4.673107804906069,1021.1656155855757,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-09-04,2006-09-18,3.3044065683237394,910.5234165679071,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-09-11,2006-09-25,7.513468191718693,1656.258353624663,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2006-09-11,2006-09-25,6.691891264621306,1180.1208736911276,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-09-18,2006-10-03,8.350980823455298,1653.5893560819136,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-10-09,2006-10-23,7.724382507433663,2211.8709425436164,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-10-20,2006-11-03,4.162327280892732,953.5033519744196,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-10-23,2006-11-06,-1.9655264942085824,-481.4696516378224,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-11-06,2006-11-20,5.464510557860393,797.0454061512078,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-12-08,2006-12-22,-1.9990693966963538,-586.3492933600616,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2006-12-08,2006-12-22,-2.7010270802569702,-633.7930328871423,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2006-12-11,2006-12-26,-0.2290501266825283,-42.99708819194587,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2006-12-22,2007-01-05,9.39542904075019,975.550051056422,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2007-01-09,2007-01-23,1.8230166057283292,266.8312454207268,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-01-17,2007-01-31,-2.099333116136476,-276.54761967299055,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-02-01,2007-02-15,-0.03453224033617542,-5.054078494782178,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2007-02-14,2007-02-28,-8.131480558562437,-1071.0983868847159,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-02-28,2007-03-14,1.6376109426714494,218.0985966299363,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2007-03-05,2007-03-19,-0.4161806628780982,-54.920868434783685,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-03-14,2007-03-28,-1.0836428906103988,-143.37007441939895,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2007-03-19,2007-04-02,-2.568606279990745,-339.6080269237748,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-03-28,2007-04-11,-0.9196691254195721,-121.47028590251341,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2007-04-02,2007-04-16,8.111447202195668,1068.7177372012534,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-04-11,2007-04-25,2.5357398288073,333.86921758578717,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2007-05-04,2007-05-18,7.229301575492666,1057.2377902852106,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2007-05-07,2007-05-21,10.619132386649072,2795.360837494926,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-05-08,2007-05-22,-2.8204956923461104,-593.9696701112804,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-05-10,2007-05-24,-0.4523319828202184,-38.10273199077619,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2007-05-18,2007-06-01,3.057168155206283,279.7130599533505,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-05-22,2007-06-05,-0.23226653672587325,-30.642694604370607,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2007-05-22,2007-06-05,3.938675333656864,467.6629891963828,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-05-24,2007-06-07,-1.4985507246376812,-172.70500034410813,0
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-06-05,2007-06-19,0.6392406720048769,80.74543253465991,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2007-06-06,2007-06-20,2.4113762430931382,303.89228736153774,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-06-07,2007-06-21,-5.134451068919259,-1281.2927436301748,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2007-06-18,2007-07-02,3.3714198166502265,336.53262549947095,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-06-19,2007-07-03,-0.5199658239306354,-53.32225519032464,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2007-06-20,2007-07-04,4.556576811508765,479.35606611406723,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2007-06-21,2007-07-05,-1.4619248595066667,-173.02516436842322,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-06-22,2007-07-06,1.5896091062026223,169.32343518500588,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-07-03,2007-07-17,-0.5042236051787048,-58.685129387434685,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2007-07-04,2007-07-18,4.2320208000869854,489.84730471037125,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2007-07-05,2007-07-19,10.644414358800738,1233.0007808707683,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-07-06,2007-07-20,1.4380571904116675,165.4817581966854,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-07-17,2007-07-31,1.870578476810892,215.38935474661562,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2007-07-19,2007-08-02,-4.921293832555245,-632.4475191259876,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-07-25,2007-08-08,0.33301903752625706,42.40464590289205,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-07-31,2007-08-14,-1.081978130274314,-136.6869183387212,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2007-08-02,2007-08-16,-3.4639142063799486,-436.1633088108664,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-08-08,2007-08-22,-11.037038337556087,-1391.7759111864075,0
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-08-14,2007-08-28,-3.891283034879934,-490.2503322273049,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2007-08-16,2007-08-30,9.892986445574094,1242.0010948494169,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2007-08-16,2007-08-30,4.862516366891473,549.4120118494474,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-08-22,2007-09-05,4.475463017003576,505.3181994719167,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2007-08-30,2007-09-13,5.985001853485869,763.2225088231187,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-09-03,2007-09-17,-3.0501370416622793,-386.204088731401,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-09-05,2007-09-19,-4.645079863936022,-584.1323506976186,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2007-09-13,2007-09-27,14.285614603532318,1809.8888169180486,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-09-17,2007-10-01,5.518464598595786,696.979028343589,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-09-19,2007-10-03,5.435742541113642,683.0590063303987,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-10-01,2007-10-15,1.127675938440966,158.89034997833605,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-10-03,2007-10-17,1.3855310138012302,194.0571577153815,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-10-16,2007-10-30,-0.7006791095299743,-98.3072107600377,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-10-18,2007-11-01,-9.01468300820533,-1266.3151989861137,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2007-10-19,2007-11-02,29.514022881874848,7462.636268423672,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-10-31,2007-11-14,-7.094287106565801,-816.3550805497903,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-11-01,2007-11-15,-4.236359523891769,-985.7661066021539,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-11-15,2007-11-29,-1.4928636222938843,-237.06477846736772,0
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-11-15,2007-11-29,-4.9070400917931964,-701.308357593697,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2007-11-26,2007-12-10,2.6626061260412044,342.48286234022737,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-11-29,2007-12-13,6.525044107622789,857.4367593096131,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-11-29,2007-12-13,5.861858426944588,772.9265563463578,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2007-12-11,2007-12-26,0.325815959131187,42.9674350739308,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-12-14,2007-12-28,3.9608731277184663,580.8442881939745,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2007-12-17,2007-12-31,8.906030165311767,2350.8529188794773,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2007-12-28,2008-01-11,-8.584290284922472,-2301.6332268157225,0
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-01-03,2008-01-17,-12.837261528806964,-3491.6238745504743,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2008-01-04,2008-01-18,-6.508516072425051,-1416.2079696127698,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-01-11,2008-01-25,-10.668585440955338,-1190.056684881506,0
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-01-17,2008-01-31,0.5300925429570124,65.78474061965076,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-01-25,2008-02-08,1.5092526774121482,214.31124131064365,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-01-25,2008-02-08,-10.396401052713664,-1328.6436945281064,0
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-02-01,2008-02-15,-1.8802616106315235,-239.72285744371072,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-02-08,2008-02-22,0.18919059871111477,24.435689633216274,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-02-08,2008-02-22,2.192357706336236,279.95180034166896,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-02-22,2008-03-07,-6.087728514157371,-1553.9725401910277,0
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-02-21,2008-03-07,-12.148030419511446,-1548.0803470630378,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-02-25,2008-03-10,-7.800656876500456,-898.2818148162926,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-03-07,2008-03-24,-2.701868646634624,-344.7895449617655,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2008-03-07,2008-03-24,-10.253089485637451,-1292.3583422491104,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-03-10,2008-03-24,2.266804179989263,281.2159997165869,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-03-11,2008-03-25,4.571383204250976,510.40645605719124,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-03-24,2008-04-07,9.705950249642454,1095.8370157681913,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2008-03-24,2008-04-07,1.0838207363054668,122.39098071942458,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-03-24,2008-04-07,-2.9176362101894457,-333.5441329687079,0
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-03-26,2008-04-09,-1.3531192933451777,-155.01828051186874,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2008-04-02,2008-04-16,12.69991412062079,1309.453625691773,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-04-07,2008-04-21,9.822293022225276,1033.135828221864,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-04-07,2008-04-21,12.016237188833198,1408.037106299068,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-04-09,2008-04-23,11.296059362820909,1318.9440604685312,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-04-21,2008-05-05,-6.6854978438628105,-857.4611033154664,0
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-04-23,2008-05-07,11.849752966776457,1677.3574725365695,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-04-24,2008-05-08,4.505472723670681,573.9832320042951,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-05-05,2008-05-20,3.037566771288647,384.6332041168154,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-05-07,2008-05-21,1.3862578775778058,179.92997416591513,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-05-08,2008-05-22,-8.306555942702989,-1080.9286658212088,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-05-20,2008-06-03,1.941478327571562,252.71019986057772,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-05-22,2008-06-05,6.165870624007133,803.4554688231295,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2008-05-22,2008-06-05,-14.484623468124234,-1698.7017055785236,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2008-05-23,2008-06-06,-10.792256072261011,-2535.7617898931903,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-05-23,2008-06-06,-10.833597041263788,-2036.380251943469,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-06-03,2008-06-17,-5.569469851331219,-492.65683920504296,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-06-06,2008-06-20,-10.93343989331662,-1543.7466125042667,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2008-06-09,2008-06-23,-6.381505270205078,-810.9327453861307,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-06-17,2008-07-01,-8.034714704530678,-986.0276571772447,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-06-20,2008-07-04,-8.964273564218422,-1102.8260441764264,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2008-06-24,2008-07-08,-15.515494535732882,-1902.490407565685,0
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-06-25,2008-07-09,4.250125913946212,469.03058018848793,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-07-01,2008-07-15,-11.492899776127627,-1271.1979880914378,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-07-04,2008-07-18,3.3672630326656767,372.91142899154784,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2008-07-09,2008-07-23,18.759964253273274,2280.0042471291517,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-07-11,2008-07-25,-7.5722502330426655,-828.2684451162875,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-07-15,2008-07-29,7.712717099031195,834.7735511606917,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2008-07-15,2008-07-29,5.292733338428595,515.5654450672696,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-07-18,2008-08-01,7.080319089387302,701.776986528791,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-07-29,2008-08-12,1.2226172994280824,153.3242038166678,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2008-07-29,2008-08-12,21.81663505098374,2686.1176862661287,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-08-01,2008-08-18,3.906666951344765,432.89858637924254,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-08-01,2008-08-18,8.539947548343708,942.3202201100554,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2008-08-05,2008-08-19,-2.528930725418082,-251.1439666222672,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-08-12,2008-08-26,1.7556256086752844,179.19934530579425,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-08-18,2008-09-01,1.0613092074328707,125.63421368750049,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-08-18,2008-09-01,7.818605966299827,926.6264251767703,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2008-08-21,2008-09-04,11.277257054834392,1312.0377174736393,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2008-08-25,2008-09-08,-4.4743093512042025,-468.50190076296155,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-08-26,2008-09-09,3.634985966048485,760.6189226577985,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-09-01,2008-09-15,-8.468583258354268,-810.130840295324,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-09-01,2008-09-15,-7.355908000186637,-727.3151291181805,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2008-09-08,2008-09-22,-4.459013129451242,-499.1254476716518,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-09-15,2008-09-29,-18.526160939906127,-2268.1252815260787,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-09-15,2008-09-29,-0.3033157626059994,-38.855287713249986,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2008-09-23,2008-10-07,-19.08412188683313,-2404.3341424051337,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-09-29,2008-10-13,-7.651040226105719,-943.849087887429,0
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-09-29,2008-10-13,-5.412278215868806,-600.9034504889518,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-09-29,2008-10-13,-2.3232022093622486,-261.81256951162777,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2008-10-07,2008-10-21,-11.177308663914667,-1247.605644847881,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2008-10-10,2008-10-24,-33.29469488640584,-3344.7035846908093,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-10-13,2008-10-27,-20.563157484477962,-2535.715308816624,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-10-14,2008-10-29,-8.802163545381497,-976.8831845314389,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2008-10-23,2008-11-06,18.420815960669366,2022.57418525791,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2008-10-24,2008-11-07,19.680199482142626,2076.64514881766,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-10-27,2008-11-10,18.003819300297064,1886.1377600793458,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-10-29,2008-11-12,-1.140424099542383,-119.06964504688213,0
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-10-29,2008-11-12,-3.4906083675277144,-328.00337132245915,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-11-10,2008-11-24,-24.712865549162878,-3028.9104461204433,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-11-12,2008-11-26,-1.4420895234739444,-173.95847127445984,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2008-11-12,2008-11-26,-2.0538163606132755,-241.60118925723225,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2008-11-20,2008-12-04,12.55003380299681,1328.6936627602818,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-11-24,2008-12-08,8.256059686137524,862.8577120748374,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-11-26,2008-12-10,2.527149546601778,267.751066690083,1
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2008-11-26,2008-12-10,7.6992204186245194,822.8678167411393,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-12-02,2008-12-16,-6.960924275389662,-669.5649980900575,0
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2008-12-04,2008-12-18,29.605501722676465,2915.728925022443,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-12-08,2008-12-22,13.361993335579673,1335.5513790550103,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-12-10,2008-12-24,-11.669729288967769,-1176.5314993814063,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2008-12-10,2008-12-24,1.1553926570851363,118.13627277784275,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-12-16,2008-12-30,0.2254645682468303,22.76567569189678,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2008-12-22,2009-01-05,2.462248624180814,283.08498223906463,1
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2008-12-24,2009-01-07,5.520776793798884,620.416459658241,1
Candidate B: Mission 28 Drawdown Governor,infy_ns,2008-12-30,2009-01-13,8.833755016500975,1074.2157858507449,1
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2009-01-05,2009-01-19,-9.91002556186861,-1201.325721361623,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2009-01-07,2009-01-21,-2.5249901549371674,-305.42080982450403,0
Candidate B: Mission 28 Drawdown Governor,reliance_ns,2009-01-09,2009-01-23,0.201330352118391,21.917483978864663,1
Candidate B: Mission 28 Drawdown Governor,icicibank_ns,2009-01-12,2009-01-27,-13.034368707246157,-1277.0678036311235,0
Candidate B: Mission 28 Drawdown Governor,hdfcbank_ns,2009-01-19,2009-02-02,-5.615166115046826,-630.7787473643893,0
Candidate B: Mission 28 Drawdown Governor,tcs_ns,2009-01-21,2009-02-04,1.239220243314927,139.89786537793907,1
