date,portfolio_equity
2003-05-14,100000.0
2003-05-15,100000.0
2003-05-16,100000.0
2003-05-19,100000.0
2003-05-20,100000.0
2003-05-21,100000.0
2003-05-22,100000.0
2003-05-23,100000.0
2003-05-26,100000.0
2003-05-27,100000.0
2003-05-28,100000.0
2003-05-29,100000.0
2003-05-30,100000.0
2003-06-02,100000.0
2003-06-03,100000.0
2003-06-04,100000.0
2003-06-05,100000.0
2003-06-06,100000.0
2003-06-09,100000.0
2003-06-10,100000.0
2003-06-11,100000.0
2003-06-12,100000.0
2003-06-13,100000.0
2003-06-16,100000.0
2003-06-17,100000.0
2003-06-18,100000.0
2003-06-19,100000.0
2003-06-20,100000.0
2003-06-23,100000.0
2003-06-24,100000.0
2003-06-25,100000.0
2003-06-26,100000.0
2003-06-27,100000.0
2003-06-30,100000.0
2003-07-01,100000.0
2003-07-02,100000.0
2003-07-03,100000.0
2003-07-04,100000.0
2003-07-07,100000.0
2003-07-08,100000.0
2003-07-09,100000.0
2003-07-10,100000.0
2003-07-11,100000.0
2003-07-14,100000.0
2003-07-15,100000.0
2003-07-16,100000.0
2003-07-17,100000.0
2003-07-18,100000.0
2003-07-21,100000.0
2003-07-22,100000.0
2003-07-23,100000.0
2003-07-24,100000.0
2003-07-25,100000.0
2003-07-28,100000.0
2003-07-29,100000.0
2003-07-30,100000.0
2003-07-31,100000.0
2003-08-01,100000.0
2003-08-04,100000.0
2003-08-05,100000.0
2003-08-06,100000.0
2003-08-07,100000.0
2003-08-08,100000.0
2003-08-11,100000.0
2003-08-12,100000.0
2003-08-13,119980.0
2003-08-14,99849.91795908744
2003-08-15,115833.91795908744
2003-08-18,100323.05591959355
2003-08-19,100768.34297469191
2003-08-20,101622.28363482901
2003-08-21,101919.0302026478
2003-08-22,102165.67208198523
2003-08-25,101615.60329006994
2003-08-26,103014.29836756544
2003-08-27,82038.69571730462
2003-08-28,104038.00329567997
2003-08-29,85798.37624529953
2003-09-01,104164.55064259197
2003-09-02,104164.55064259197
2003-09-03,124976.62786098185
2003-09-04,104212.59044108861
2003-09-05,104750.8116968894
2003-09-08,105554.31709188201
2003-09-09,105590.02826107595
2003-09-10,105505.85232303586
2003-09-11,105202.30602217771
2003-09-12,104715.10052769545
2003-09-15,103970.2638714385
2003-09-16,104255.95458769967
2003-09-17,83331.64051407357
2003-09-18,124887.36314421131
2003-09-19,104595.05014065985
2003-09-22,104037.94762925993
2003-09-23,104210.57062646715
2003-09-24,104783.36804238413
2003-09-25,104289.03616941796
2003-09-26,104571.51152539863
2003-09-29,104438.12055136396
2003-09-30,104850.06278109859
2003-10-01,105497.40163968572
2003-10-02,83272.12078293803
2003-10-03,105497.40163968572
2003-10-06,105497.40163968572
2003-10-07,105497.40163968572
2003-10-08,105497.40163968572
2003-10-09,105497.40163968572
2003-10-10,105497.40163968572
2003-10-13,105497.40163968572
2003-10-14,105497.40163968572
2003-10-15,105497.40163968572
2003-10-16,105497.40163968572
2003-10-17,105497.40163968572
2003-10-20,105497.40163968572
2003-10-21,105497.40163968572
2003-10-22,105497.40163968572
2003-10-23,126575.78248729493
2003-10-24,106049.40946308583
2003-10-27,105564.20199496813
2003-10-28,106330.68866878992
2003-10-29,106668.22371563483
2003-10-30,106731.51170457387
2003-10-31,106622.51542556882
2003-11-03,106865.11983025022
2003-11-04,106186.53299203876
2003-11-05,106154.88899756924
2003-11-06,84397.92131174858
2003-11-07,127233.86208373333
2003-11-10,106278.03666255585
2003-11-11,106114.91969671458
2003-11-12,105587.38941765457
2003-11-13,105618.62480667543
2003-11-14,105483.2718955604
2003-11-17,105944.86006228409
2003-11-18,105858.0952398846
2003-11-19,105639.44751673858
2003-11-20,105545.74134967601
2003-11-21,105988.54848444398
2003-11-24,105836.8814619037
2003-11-25,105819.42683943716
2003-11-26,105819.42683943716
2003-11-27,105753.09874138341
2003-11-28,122740.89428711127
2003-12-01,106587.08961384208
2003-12-02,107317.2235154606
2003-12-03,108015.70187689977
2003-12-04,108778.42308691308
2003-12-05,84883.54737456581
2003-12-08,107348.44230999838
2003-12-09,107581.21862553415
2003-12-10,107963.3882802835
2003-12-11,107807.0458956976
2003-12-12,112202.73778298663
2003-12-15,108060.35107048672
2003-12-16,108314.49193967954
2003-12-17,108224.66517776402
2003-12-18,108408.69838240874
2003-12-19,109011.18422270005
2003-12-22,109311.3316374364
2003-12-23,109085.67156806184
2003-12-24,109326.66637234307
2003-12-25,109326.66637234307
2003-12-26,86195.60804439386
2003-12-29,109427.44584752806
2003-12-30,109427.44584752806
2003-12-31,109427.44584752806
2004-01-01,109427.44584752806
2004-01-02,109427.44584752806
2004-01-05,109427.44584752806
2004-01-06,109427.44584752806
2004-01-07,109427.44584752806
2004-01-08,109427.44584752806
2004-01-09,109427.44584752806
2004-01-12,109427.44584752806
2004-01-13,109427.44584752806
2004-01-14,109427.44584752806
2004-01-15,109427.44584752806
2004-01-16,109427.44584752806
2004-01-19,109427.44584752806
2004-01-20,109427.44584752806
2004-01-21,109427.44584752806
2004-01-22,131291.04952786418
2004-01-23,109289.32818796727
2004-01-26,109289.32818796727
2004-01-27,109334.03339361036
2004-01-28,109012.15864154164
2004-01-29,108761.81085422114
2004-01-30,108103.16113073684
2004-02-02,108103.16113073684
2004-02-03,107611.40841626542
2004-02-04,108401.19280328907
2004-02-05,87541.95667802244
2004-02-06,108806.51605986423
2004-02-09,108806.51605986423
2004-02-10,108806.51605986423
2004-02-11,108806.51605986423
2004-02-12,108806.51605986423
2004-02-13,108806.51605986423
2004-02-16,108806.51605986423
2004-02-17,108806.51605986423
2004-02-18,108806.51605986423
2004-02-19,108806.51605986423
2004-02-20,108806.51605986423
2004-02-23,108806.51605986423
2004-02-24,108806.51605986423
2004-02-25,130546.0579686251
2004-02-26,109013.93567233853
2004-02-27,109347.29200232279
2004-03-01,109579.44994233867
2004-03-02,109579.44994233867
2004-03-03,110380.09917668429
2004-03-04,109856.25416408165
2004-03-05,109811.60788235455
2004-03-08,109659.8137036083
2004-03-09,109371.10365535115
2004-03-10,87045.21284789138
2004-03-11,109564.56936229911
2004-03-12,109564.56936229911
2004-03-15,131455.57032088647
2004-03-16,109400.43042300899
2004-03-17,109397.40364964856
2004-03-18,109158.33934671004
2004-03-19,109061.50337794077
2004-03-22,108159.71654291631
2004-03-23,108531.93116869444
2004-03-24,109297.54090751888
2004-03-25,109615.28515656732
2004-03-26,110293.13693795216
2004-03-29,87651.6554898393
2004-03-30,110532.20124089069
2004-03-31,110532.20124089069
2004-04-01,110532.20124089069
2004-04-02,110532.20124089069
2004-04-05,110532.20124089069
2004-04-06,110532.20124089069
2004-04-07,110532.20124089069
2004-04-08,110532.20124089069
2004-04-09,110532.20124089069
2004-04-12,110532.20124089069
2004-04-13,110532.20124089069
2004-04-14,110532.20124089069
2004-04-15,110532.20124089069
2004-04-16,110532.20124089069
2004-04-19,110532.20124089069
2004-04-20,110532.20124089069
2004-04-21,110532.20124089069
2004-04-22,110532.20124089069
2004-04-23,110532.20124089069
2004-04-27,110532.20124089069
2004-04-28,110532.20124089069
2004-04-29,110532.20124089069
2004-04-30,132616.53504882066
2004-05-03,110593.99307731588
2004-05-04,110690.47710396384
2004-05-05,110659.01497007978
2004-05-06,111099.487085509
2004-05-07,110759.69424671924
2004-05-10,110205.96158678069
2004-05-11,108991.52187422448
2004-05-12,109259.99994526306
2004-05-13,109880.85212296125
2004-05-14,127425.08108961975
2004-05-17,101516.6410060729
2004-05-18,106402.91223719626
2004-05-19,107306.00487433278
2004-05-20,106947.37747568595
2004-05-21,107167.64340991477
2004-05-24,108143.70752777321
2004-05-25,108247.38245129281
2004-05-26,108405.95062988772
2004-05-27,108176.39698811997
2004-05-28,87194.01626990993
2004-05-31,107046.17574002288
2004-06-01,107227.10307397196
2004-06-02,107442.98131818719
2004-06-03,106986.55346976178
2004-06-04,107198.31945452458
2004-06-07,107662.97182185488
2004-06-08,108092.67218055914
2004-06-09,107909.68981524374
2004-06-10,107782.21855909686
2004-06-11,110776.36944296234
2004-06-14,107261.53284399348
2004-06-15,108039.92908398676
2004-06-16,107819.30097688646
2004-06-17,108223.37529755454
2004-06-18,107749.89018461449
2004-06-21,107241.70099986861
2004-06-22,107105.35723705139
2004-06-23,106088.97886755964
2004-06-24,106674.01628274811
2004-06-25,107097.60806136146
2004-06-28,107577.24595951382
2004-06-29,107654.09306565921
2004-06-30,106979.82287885786
2004-07-01,107421.07396174713
2004-07-02,107190.53264331097
2004-07-05,107019.48598682391
2004-07-06,107413.63663238694
2004-07-07,107413.63663238694
2004-07-08,107096.33309296929
2004-07-09,85678.33689856873
2004-07-12,107438.42640594342
2004-07-13,107438.42640594342
2004-07-14,128904.62400185091
2004-07-15,107524.78263872217
2004-07-16,107748.1755714833
2004-07-19,124887.75358382112
2004-07-20,108117.34714351951
2004-07-21,108419.66806866725
2004-07-22,109444.7548016822
2004-07-23,110032.31626825959
2004-07-26,110831.85113177082
2004-07-27,110167.81876752454
2004-07-28,86205.46692872889
2004-07-29,110559.4417255155
2004-07-30,110533.65636085677
2004-08-02,92943.44680280203
2004-08-03,110378.94417290442
2004-08-04,110378.94417290442
2004-08-05,110378.94417290442
2004-08-06,110378.94417290442
2004-08-09,110378.94417290442
2004-08-10,110378.94417290442
2004-08-11,110378.94417290442
2004-08-12,110378.94417290442
2004-08-13,110378.94417290442
2004-08-16,110378.94417290442
2004-08-17,110378.94417290442
2004-08-18,110378.94417290442
2004-08-19,110378.94417290442
2004-08-20,110378.94417290442
2004-08-23,110378.94417290442
2004-08-24,110378.94417290442
2004-08-25,110378.94417290442
2004-08-26,110378.94417290442
2004-08-27,110378.94417290442
2004-08-30,110378.94417290442
2004-08-31,110378.94417290442
2004-09-01,110378.94417290442
2004-09-02,110378.94417290442
2004-09-03,110378.94417290442
2004-09-06,110378.94417290442
2004-09-07,110378.94417290442
2004-09-08,110378.94417290442
2004-09-09,110378.94417290442
2004-09-10,110378.94417290442
2004-09-13,110378.94417290442
2004-09-14,110378.94417290442
2004-09-15,110378.94417290442
2004-09-16,110378.94417290442
2004-09-17,110378.94417290442
2004-09-20,110378.94417290442
2004-09-21,110378.94417290442
2004-09-22,110378.94417290442
2004-09-23,110378.94417290442
2004-09-24,110378.94417290442
2004-09-27,110378.94417290442
2004-09-28,110378.94417290442
2004-09-29,110378.94417290442
2004-09-30,110378.94417290442
2004-10-01,110378.94417290442
2004-10-04,110378.94417290442
2004-10-05,110378.94417290442
2004-10-06,110378.94417290442
2004-10-07,110378.94417290442
2004-10-08,110378.94417290442
2004-10-11,110378.94417290442
2004-10-12,110378.94417290442
2004-10-14,110378.94417290442
2004-10-15,110378.94417290442
2004-10-18,110378.94417290442
2004-10-19,110378.94417290442
2004-10-20,110378.94417290442
2004-10-21,110378.94417290442
2004-10-22,110378.94417290442
2004-10-25,110378.94417290442
2004-10-26,110378.94417290442
2004-10-27,110378.94417290442
2004-10-28,110378.94417290442
2004-10-29,110378.94417290442
2004-11-01,110378.94417290442
2004-11-02,110378.94417290442
2004-11-03,110378.94417290442
2004-11-04,110378.94417290442
2004-11-05,110378.94417290442
2004-11-08,110378.94417290442
2004-11-09,110378.94417290442
2004-11-10,110378.94417290442
2004-11-11,110378.94417290442
2004-11-12,110378.94417290442
2004-11-15,110378.94417290442
2004-11-16,110378.94417290442
2004-11-17,110378.94417290442
2004-11-18,110378.94417290442
2004-11-19,110378.94417290442
2004-11-22,110378.94417290442
2004-11-23,110378.94417290442
2004-11-24,110378.94417290442
2004-11-25,132432.65721865074
2004-11-26,110356.86838406984
2004-11-29,110639.46911625595
2004-11-30,110957.12108390196
2004-12-01,111414.97565273748
2004-12-02,112050.2772473794
2004-12-03,112124.75907466286
2004-12-06,129209.10293305841
2004-12-07,111102.34091418603
2004-12-08,110341.68570591699
2004-12-09,88304.00362593264
2004-12-10,110367.88323825033
2004-12-13,110602.95088307952
2004-12-14,110673.28533890731
2004-12-15,110636.26750155372
2004-12-16,110919.45805251457
2004-12-17,110917.6067370049
2004-12-20,93083.99175497095
2004-12-21,111313.70352767613
2004-12-22,111313.70352767613
2004-12-23,111313.70352767613
2004-12-24,111313.70352767613
2004-12-27,111313.70352767613
2004-12-28,111313.70352767613
2004-12-29,111313.70352767613
2004-12-30,111313.70352767613
2004-12-31,111313.70352767613
2005-01-03,111313.70352767613
2005-01-04,111313.70352767613
2005-01-05,111313.70352767613
2005-01-06,133554.18149250583
2005-01-07,111525.23840452287
2005-01-10,111502.31576647722
2005-01-11,111211.21680006609
2005-01-12,111098.90321839979
2005-01-13,111921.7748606873
2005-01-14,112657.54642415734
2005-01-17,112891.3440417096
2005-01-18,112593.36723463373
2005-01-19,112838.62442245707
2005-01-20,89050.96282214091
2005-01-24,134968.51736524154
2005-01-25,113808.00969265979
2005-01-27,114587.93324586692
2005-01-28,114688.56921852761
2005-01-31,115820.7169310761
2005-02-01,115617.15907362774
2005-02-02,115546.2574083283
2005-02-03,116227.83264597278
2005-02-04,115937.36301348089
2005-02-07,89994.0105785908
2005-02-08,115690.34839602522
2005-02-09,115690.34839602522
2005-02-10,115690.34839602522
2005-02-11,115690.34839602522
2005-02-14,115690.34839602522
2005-02-15,115690.34839602522
2005-02-16,115690.34839602522
2005-02-17,115690.34839602522
2005-02-18,115690.34839602522
2005-02-21,115690.34839602522
2005-02-22,115690.34839602522
2005-02-23,115690.34839602522
2005-02-24,115690.34839602522
2005-02-25,115690.34839602522
2005-02-28,115690.34839602522
2005-03-01,138805.28000555106
2005-03-02,115635.1916817392
2005-03-03,115609.17767804593
2005-03-04,116001.39691408131
2005-03-07,116611.73896798484
2005-03-08,117134.02974921963
2005-03-09,117532.25362616856
2005-03-10,117182.05771612984
2005-03-11,116953.93021687184
2005-03-14,116673.77318349428
2005-03-15,92552.27871682018
2005-03-16,116321.57572648439
2005-03-17,139562.62655663595
2005-03-18,116034.39250743188
2005-03-21,115762.35285506413
2005-03-22,115459.86233206234
2005-03-23,114643.74647270789
2005-03-24,114148.39165873564
2005-03-28,114696.52901438982
2005-03-29,114858.94088585184
2005-03-30,114708.71091151782
2005-03-31,116070.16533651318
2005-04-01,115439.65558888401
2005-04-04,115467.110759595
2005-04-05,114949.70485555107
2005-04-06,115515.68256571317
2005-04-07,115929.60632221695
2005-04-08,115232.69451624158
2005-04-11,115671.96113542806
2005-04-12,115733.2035672781
2005-04-13,115857.80396144437
2005-04-15,92143.76278408676
2005-04-18,114890.57312051038
2005-04-19,114890.57312051038
2005-04-20,114890.57312051038
2005-04-21,114890.57312051038
2005-04-22,114890.57312051038
2005-04-25,114890.57312051038
2005-04-26,114890.57312051038
2005-04-27,114890.57312051038
2005-04-28,137845.70962998836
2005-04-29,114661.36632955159
2005-05-02,114863.34196522756
2005-05-03,114886.72882267127
2005-05-04,114837.83020951424
2005-05-05,115152.48709175005
2005-05-06,114914.3687207737
2005-05-09,114884.60392440166
2005-05-10,114905.86426151602
2005-05-11,114661.36632955159
2005-05-12,91912.4584964083
2005-05-13,114421.12143824589
2005-05-16,114421.12143824589
2005-05-17,114421.12143824589
2005-05-18,114421.12143824589
2005-05-19,114421.12143824589
2005-05-20,114421.12143824589
2005-05-23,114421.12143824589
2005-05-24,114421.12143824589
2005-05-25,114421.12143824589
2005-05-26,114421.12143824589
2005-05-27,114421.12143824589
2005-05-30,114421.12143824589
2005-05-31,114421.12143824589
2005-06-01,114421.12143824589
2005-06-02,114421.12143824589
2005-06-03,114421.12143824589
2005-06-06,114421.12143824589
2005-06-07,114421.12143824589
2005-06-08,114421.12143824589
2005-06-09,114421.12143824589
2005-06-10,137282.4615016074
2005-06-13,114521.31042291556
2005-06-14,114700.8758989845
2005-06-15,133026.2650230168
2005-06-16,115469.30221662337
2005-06-17,115925.41660503836
2005-06-20,117190.92044014522
2005-06-21,117946.1779935009
2005-06-22,117896.8611554146
2005-06-23,117443.55846664734
2005-06-24,91249.42724956029
2005-06-27,118197.90232480927
2005-06-28,117899.34938869331
2005-06-29,99645.85669897357
2005-06-30,118258.2315706393
2005-07-01,118258.2315706393
2005-07-04,118258.2315706393
2005-07-05,118258.2315706393
2005-07-06,118258.2315706393
2005-07-07,118258.2315706393
2005-07-08,118258.2315706393
2005-07-11,118258.2315706393
2005-07-12,118258.2315706393
2005-07-13,118258.2315706393
2005-07-14,118258.2315706393
2005-07-15,118258.2315706393
2005-07-18,118258.2315706393
2005-07-19,118258.2315706393
2005-07-20,118258.2315706393
2005-07-21,118258.2315706393
2005-07-22,118258.2315706393
2005-07-25,118258.2315706393
2005-07-26,118258.2315706393
2005-07-27,118258.2315706393
2005-07-28,118258.2315706393
2005-07-29,118258.2315706393
2005-08-01,118258.2315706393
2005-08-02,118258.2315706393
2005-08-03,118258.2315706393
2005-08-04,118258.2315706393
2005-08-05,118258.2315706393
2005-08-08,118258.2315706393
2005-08-09,118258.2315706393
2005-08-10,118258.2315706393
2005-08-11,118258.2315706393
2005-08-12,141886.22623845303
2005-08-16,136671.71836579184
2005-08-17,118478.14332488175
2005-08-18,118546.81619833803
2005-08-19,118328.06131020356
2005-08-22,118109.10370635957
2005-08-23,117404.79217788349
2005-08-24,117774.1699586504
2005-08-25,117737.73855439023
2005-08-26,114219.74979922145
2005-08-29,117425.21398947321
2005-08-30,98749.57588654659
2005-08-31,117665.96089282684
2005-09-01,136952.91519432506
2005-09-02,117626.25335470389
2005-09-05,117743.02463877213
2005-09-06,117775.26623962465
2005-09-08,118451.05697398062
2005-09-09,98216.16327248659
2005-09-12,119449.31635838223
2005-09-13,119443.93771185946
2005-09-14,119138.63952743886
2005-09-15,99208.18195187868
2005-09-16,119672.57401721439
2005-09-19,119672.57401721439
2005-09-20,119672.57401721439
2005-09-21,119672.57401721439
2005-09-22,119672.57401721439
2005-09-23,119672.57401721439
2005-09-26,119672.57401721439
2005-09-27,143583.15430585382
2005-09-28,120026.41528426913
2005-09-29,120264.61140239847
2005-09-30,119817.04578867585
2005-10-03,119838.28603132839
2005-10-04,120214.54453720988
2005-10-05,120074.96487348102
2005-10-06,119735.11774899779
2005-10-07,119660.77771022459
2005-10-10,119495.40597591309
2005-10-11,119648.70749031549
2005-10-13,119238.24292704693
2005-10-14,118892.6781646222
2005-10-17,119109.41461913646
2005-10-18,118668.36462218383
2005-10-19,137519.5219886025
2005-10-20,118370.7124201651
2005-10-21,119440.38203622952
2005-10-24,118668.91997550998
2005-10-25,131876.46559132473
2005-10-26,119339.49416852977
2005-10-27,117668.04870910024
2005-10-28,117311.71442710585
2005-10-31,118249.70922039286
2005-11-02,99833.43010173945
2005-11-04,135638.28275004946
2005-11-07,119402.64821821469
2005-11-08,100656.32117557975
2005-11-09,119984.83726341595
2005-11-10,119803.43466588562
2005-11-11,120397.50658968241
2005-11-14,120856.9185823507
2005-11-16,121481.03215592564
2005-11-17,122150.65996608113
2005-11-18,124664.18399743202
2005-11-21,121275.05379582611
2005-11-22,119515.05146784818
2005-11-23,121441.12666599342
2005-11-24,121946.22326772069
2005-11-25,122275.51223841704
2005-11-28,122210.54937859034
2005-11-29,122104.37152041981
2005-11-30,121880.53983586078
2005-12-01,122297.11943451202
2005-12-02,122548.10001336291
2005-12-05,121766.66357533241
2005-12-06,124999.26672555984
2005-12-07,122913.5038530301
2005-12-08,123100.33935391055
2005-12-09,124314.61517579736
2005-12-12,124368.32897398558
2005-12-13,124624.2160685314
2005-12-14,125192.46789755991
2005-12-15,141035.10436115687
2005-12-16,121052.0245705623
2005-12-19,126574.8395114425
2005-12-20,122026.58712262429
2005-12-21,125707.19577325897
2005-12-22,125565.17979558572
2005-12-23,125397.97734821429
2005-12-26,124464.57577822676
2005-12-27,126060.25806293188
2005-12-28,125979.54635624649
2005-12-29,127577.9702460971
2005-12-30,127272.83377263372
2006-01-02,127082.91691035336
2006-01-03,127645.68365142112
2006-01-04,128829.71419407026
2006-01-05,128269.63710189248
2006-01-06,127833.3852958702
2006-01-09,127168.75020024378
2006-01-10,126486.32948739357
2006-01-12,126206.10494666701
2006-01-13,126163.24363185692
2006-01-16,124979.81293590883
2006-01-17,126860.35133990666
2006-01-18,129490.25140814218
2006-01-19,130505.54411714284
2006-01-20,130734.10840184621
2006-01-23,130160.1562964575
2006-01-24,130168.31154304552
2006-01-25,130840.14114603118
2006-01-27,89879.91687359853
2006-01-30,131958.05965265428
2006-01-31,140074.6550988215
2006-02-01,131999.2353502172
2006-02-02,152639.90443082366
2006-02-03,131083.9167746316
2006-02-06,133204.23838189716
2006-02-07,133872.15357520813
2006-02-08,133337.58870997312
2006-02-10,132892.78070573203
2006-02-13,132806.42421196756
2006-02-14,128248.2703534737
2006-02-15,131875.03469344607
2006-02-16,110227.8003315647
2006-02-17,171438.80652971528
2006-02-20,131936.62324727996
2006-02-21,146323.6570091202
2006-02-22,132411.08409716864
2006-02-23,132125.06560710495
2006-02-24,132122.18788881207
2006-02-27,132842.43342699838
2006-02-28,126809.6782273584
2006-03-01,134688.16399913348
2006-03-02,135215.3262059921
2006-03-03,114643.41114668582
2006-03-06,135324.93048406517
2006-03-07,139960.79291226502
2006-03-08,134801.94791476353
2006-03-09,134886.19891872368
2006-03-10,135626.45283929489
2006-03-13,136488.7110852806
2006-03-14,138355.02138998758
2006-03-16,136710.80001373752
2006-03-17,115766.87836256617
2006-03-20,137237.57828835334
2006-03-21,140854.62773040787
2006-03-22,136583.98164910253
2006-03-23,136371.73179511912
2006-03-24,136794.0866761452
2006-03-27,136800.50776015114
2006-03-28,139224.60311320343
2006-03-29,136851.51306792352
2006-03-30,137308.6534367457
2006-03-31,136690.95422777464
2006-04-03,137697.4482051507
2006-04-04,137015.84318562923
2006-04-05,138134.6709678901
2006-04-07,136792.27762529178
2006-04-10,136766.385475654
2006-04-12,136073.8605201724
2006-04-13,134318.57719263496
2006-04-17,136354.49813344932
2006-04-18,138437.67502973735
2006-04-19,137955.54167282593
2006-04-20,137688.41759947783
2006-04-21,137917.59264010418
2006-04-24,136803.0524956922
2006-04-25,135785.2457467684
2006-04-26,111626.82443016101
2006-04-27,136223.7691011
2006-04-28,136631.48079199233
2006-05-02,114549.96417406667
2006-05-03,166004.26692362048
2006-05-04,138497.46988226485
2006-05-05,137993.45168533112
2006-05-08,138167.62583390487
2006-05-09,138241.10630550387
2006-05-10,138198.10635143187
2006-05-11,138157.28405177282
2006-05-12,137850.57363652444
2006-05-15,137370.77540831338
2006-05-16,137558.5569901068
2006-05-17,138285.96676378872
2006-05-18,136856.51079412043
2006-05-19,158479.18277712687
2006-05-22,134228.78856106504
2006-05-23,134752.1701282543
2006-05-24,133867.44831120863
2006-05-25,134763.5606591178
2006-05-26,152712.06732745742
2006-05-29,134505.2937891946
2006-05-30,134233.76519564315
2006-05-31,127630.44304642433
2006-06-01,131513.0412013949
2006-06-02,132249.02555551793
2006-06-05,147682.906250557
2006-06-06,131329.74196273612
2006-06-07,130282.89852212668
2006-06-08,126742.82977713029
2006-06-09,128121.9392812757
2006-06-12,127326.42422576188
2006-06-13,124424.35279325442
2006-06-14,107116.25977973547
2006-06-15,141750.60323531192
2006-06-16,110785.62750471078
2006-06-19,114828.52191715699
2006-06-20,128487.64753283992
2006-06-21,148739.95329077687
2006-06-22,130627.17988174147
2006-06-23,114620.16897997347
2006-06-26,131647.9391082445
2006-06-27,131203.09859551955
2006-06-28,131362.97003974387
2006-06-29,114674.04343515397
2006-06-30,173149.9981939198
2006-07-03,133378.96602532396
2006-07-04,133852.85005027085
2006-07-05,113195.92758047988
2006-07-06,134085.89495580632
2006-07-07,133837.45008941618
2006-07-10,134281.8677147372
2006-07-11,133733.68542156697
2006-07-12,135287.8674030649
2006-07-13,135266.0921770976
2006-07-14,116670.76604553
2006-07-17,174896.65280198865
2006-07-18,134287.63820670542
2006-07-19,132770.59389690342
2006-07-20,135249.97433766111
2006-07-21,134008.2597176953
2006-07-24,136540.29732496783
2006-07-25,153375.66907920365
2006-07-26,140083.16208381508
2006-07-27,140544.7283940734
2006-07-28,132680.70520971806
2006-07-31,94570.93841818628
2006-08-01,140439.22657656364
2006-08-02,140715.2503742259
2006-08-03,140751.1569291414
2006-08-04,140526.02147019026
2006-08-07,140125.2772937625
2006-08-08,126659.35923815687
2006-08-09,140964.3790781221
2006-08-10,140958.32984293188
2006-08-11,152435.4603824241
2006-08-14,140876.2258092705
2006-08-16,141096.02957990492
2006-08-17,140745.21672753713
2006-08-18,141023.24675671972
2006-08-21,163547.49133410354
2006-08-22,141185.58294822578
2006-08-23,140655.05578246884
2006-08-24,140812.63028389146
2006-08-25,112553.66978235732
2006-08-28,140876.02561809585
2006-08-29,141162.15497147656
2006-08-30,141109.09778858465
2006-08-31,141243.63473648773
2006-09-01,141704.09233468803
2006-09-04,147013.67878921915
2006-09-05,141736.02134374046
2006-09-06,141612.8367517944
2006-09-07,141459.9994106891
2006-09-08,141428.0627355342
2006-09-11,181901.1458180995
2006-09-12,142286.9732267581
2006-09-13,144779.2828021545
2006-09-14,145765.0936404197
2006-09-15,145612.96148508502
2006-09-18,136484.6697269252
2006-09-19,145801.09222536042
2006-09-20,146300.78361187424
2006-09-21,147406.10798558366
2006-09-22,146647.9218314233
2006-09-25,102628.54443655195
2006-09-26,147110.08330421872
2006-09-27,147427.24557427285
2006-09-28,148079.01648803474
2006-09-29,147787.22592194984
2006-10-03,125598.48632664946
2006-10-04,147728.55052934622
2006-10-05,147728.55052934622
2006-10-06,147728.55052934622
2006-10-09,177244.71492510958
2006-10-10,147974.3881548365
2006-10-11,148953.69508718222
2006-10-12,150067.0138799759
2006-10-13,150686.9940062705
2006-10-16,151455.71241304834
2006-10-17,151078.71821733576
2006-10-18,150765.04475152094
2006-10-19,150357.12363560734
2006-10-20,173887.58576189354
2006-10-23,142738.44165401708
2006-10-26,150494.50631768466
2006-10-27,150361.51144793798
2006-10-30,151406.01426547853
2006-10-31,151244.83213672764
2006-11-01,151185.5156198522
2006-11-02,151158.0652887916
2006-11-03,126025.64228979102
2006-11-06,155756.06943252348
2006-11-07,150590.32204702077
2006-11-08,150537.82744722586
2006-11-09,150546.3381190633
2006-11-10,150691.05417876842
2006-11-13,150891.10519272782
2006-11-14,151756.56812419297
2006-11-15,151488.41788014662
2006-11-16,151220.26417225337
2006-11-17,151441.59706157667
2006-11-20,120365.80196244386
2006-11-21,152085.72710371856
2006-11-22,152085.72710371856
2006-11-23,152085.72710371856
2006-11-24,152085.72710371856
2006-11-27,152085.72710371856
2006-11-28,152085.72710371856
2006-11-29,152085.72710371856
2006-11-30,152085.72710371856
2006-12-01,152085.72710371856
2006-12-04,152085.72710371856
2006-12-05,152085.72710371856
2006-12-06,152085.72710371856
2006-12-07,152085.72710371856
2006-12-08,206781.8379992999
2006-12-11,169746.41235601783
2006-12-12,148359.96124903945
2006-12-13,149319.38279321592
2006-12-14,151276.26281174313
2006-12-15,151762.9307803628
2006-12-18,152951.8731058712
2006-12-19,150884.97236908018
2006-12-20,149825.7658580915
2006-12-21,149818.6579205318
2006-12-22,118319.70711376131
2006-12-26,132003.25541056512
2006-12-27,151501.6718457693
2006-12-28,151798.06557486102
2006-12-29,151986.34009254063
2007-01-02,152480.32888251907
2007-01-03,153070.31972263573
2007-01-04,152676.99325439904
2007-01-05,129206.93249428904
2007-01-08,152750.62463552615
2007-01-09,183270.1994377043
2007-01-10,152261.03122800041
2007-01-11,152185.7783061494
2007-01-12,154155.90154557725
2007-01-15,155131.17876973617
2007-01-16,155194.3909485066
2007-01-17,178558.01411601852
2007-01-18,154317.01917672405
2007-01-19,154214.5039997991
2007-01-22,154136.60811456345
2007-01-23,122139.56528122154
2007-01-24,153314.34291780015
2007-01-25,153469.67054178967
2007-01-29,153138.4276958609
2007-01-31,128851.89723429002
2007-02-01,183289.784893229
2007-02-02,152936.01320256133
2007-02-05,153061.2192834228
