fold,signal_idx,signal_date,entry_idx,entry_date,exit_idx,exit_date,predicted_prob,threshold,entry_price,exit_price,gross_return,cost_bps,net_return,position_size_pct,holding_period_days,is_win,is_overlapping
1,0,2005-11-22,0,2005-11-22,10,2005-12-06,0.775,0.55,187.4824981689453,194.25,0.036096712477963235,0.001,0.035096712477963234,1.0,10,True,False
1,1,2005-11-23,1,2005-11-23,11,2005-12-07,0.8,0.55,189.58250427246094,199.44500732421875,0.0520222216158923,0.001,0.0510222216158923,1.0,10,True,True
1,2,2005-11-24,2,2005-11-24,12,2005-12-08,0.81,0.55,190.53250122070312,202.07000732421875,0.06055400537754536,0.001,0.059554005377545356,1.0,10,True,True
1,3,2005-11-25,3,2005-11-25,13,2005-12-09,0.795,0.55,191.71249389648438,210.33749389648438,0.09715068445177398,0.001,0.09615068445177398,1.0,10,True,True
1,4,2005-11-28,4,2005-11-28,14,2005-12-12,0.74,0.55,193.45750427246094,206.27499389648438,0.06625480708141251,0.001,0.06525480708141251,1.0,10,True,True
1,5,2005-11-29,5,2005-11-29,15,2005-12-13,0.895,0.55,193.1699981689453,208.4499969482422,0.07910130415766262,0.001,0.07810130415766262,1.0,10,True,True
1,6,2005-11-30,6,2005-11-30,16,2005-12-14,0.805,0.55,190.1374969482422,210.4875030517578,0.10702784264092396,0.001,0.10602784264092396,1.0,10,True,True
1,7,2005-12-01,7,2005-12-01,17,2005-12-15,0.75,0.55,193.7624969482422,210.35000610351562,0.08560742876731348,0.001,0.08460742876731348,1.0,10,True,True
1,8,2005-12-02,8,2005-12-02,18,2005-12-16,0.73,0.55,193.75,214.3000030517578,0.10606453188004032,0.001,0.10506453188004032,1.0,10,True,True
1,9,2005-12-05,9,2005-12-05,19,2005-12-19,0.815,0.55,191.4199981689453,216.82000732421875,0.13269255771727492,0.001,0.13169255771727492,1.0,10,True,True
1,10,2005-12-06,10,2005-12-06,20,2005-12-20,0.7,0.55,194.25,211.6875,0.08976833976833977,0.001,0.08876833976833977,1.0,10,True,False
1,11,2005-12-07,11,2005-12-07,21,2005-12-21,0.755,0.55,199.44500732421875,210.7624969482422,0.05674491317612013,0.001,0.05574491317612013,1.0,10,True,True
1,12,2005-12-08,12,2005-12-08,22,2005-12-22,0.775,0.55,202.07000732421875,210.58749389648438,0.04215116674192735,0.001,0.04115116674192735,1.0,10,True,True
1,13,2005-12-09,13,2005-12-09,23,2005-12-23,0.715,0.55,210.33749389648438,208.97000122070312,-0.0065014213607310955,0.001,-0.0075014213607310955,1.0,10,False,True
1,14,2005-12-12,14,2005-12-12,24,2005-12-26,0.58,0.55,206.27499389648438,207.8625030517578,0.007696081455564615,0.001,0.006696081455564615,1.0,10,True,True
1,15,2005-12-13,15,2005-12-13,25,2005-12-27,0.81,0.55,208.4499969482422,212.27000427246094,0.01832577299181852,0.001,0.01732577299181852,1.0,10,True,True
1,16,2005-12-14,16,2005-12-14,26,2005-12-28,0.66,0.55,210.4875030517578,210.70750427246094,0.0010451984916607035,0.001,4.519849166070345e-05,1.0,10,True,True
1,17,2005-12-15,17,2005-12-15,27,2005-12-29,0.785,0.55,210.35000610351562,213.75750732421875,0.016199197156316007,0.001,0.015199197156316006,1.0,10,True,True
1,18,2005-12-16,18,2005-12-16,28,2005-12-30,0.725,0.55,214.3000030517578,212.8574981689453,-0.006731240607887932,0.001,-0.007731240607887932,1.0,10,False,True
1,19,2005-12-19,19,2005-12-19,29,2006-01-02,0.74,0.55,216.82000732421875,210.9499969482422,-0.027073195174276168,0.001,-0.02807319517427617,1.0,10,False,True
1,20,2005-12-20,20,2005-12-20,30,2006-01-03,0.75,0.55,211.6875,216.64999389648438,0.023442545717080012,0.001,0.02244254571708001,1.0,10,True,False
1,21,2005-12-21,21,2005-12-21,31,2006-01-04,0.855,0.55,210.7624969482422,217.8874969482422,0.033805824580592794,0.001,0.03280582458059279,1.0,10,True,True
1,22,2005-12-22,22,2005-12-22,32,2006-01-05,0.82,0.55,210.58749389648438,216.5449981689453,0.02828992435509673,0.001,0.02728992435509673,1.0,10,True,True
1,23,2005-12-23,23,2005-12-23,33,2006-01-06,0.855,0.55,208.97000122070312,213.1999969482422,0.020242119456522198,0.001,0.019242119456522197,1.0,10,True,True
1,24,2005-12-26,24,2005-12-26,34,2006-01-09,0.805,0.55,207.8625030517578,211.1199951171875,0.015671379001043644,0.001,0.014671379001043643,1.0,10,True,True
1,25,2005-12-27,25,2005-12-27,35,2006-01-10,0.77,0.55,212.27000427246094,209.0625,-0.015110492334771514,0.001,-0.016110492334771513,1.0,10,False,True
1,26,2005-12-28,26,2005-12-28,36,2006-01-12,0.85,0.55,210.70750427246094,209.21249389648438,-0.007095192841558218,0.001,-0.008095192841558218,1.0,10,False,True
1,27,2005-12-29,27,2005-12-29,37,2006-01-13,0.9,0.55,213.75750732421875,206.47000122070312,-0.03409239841322733,0.001,-0.03509239841322733,1.0,10,False,True
1,28,2005-12-30,28,2005-12-30,38,2006-01-16,0.78,0.55,212.8574981689453,201.09500122070312,-0.05525996053428325,0.001,-0.056259960534283254,1.0,10,False,True
1,29,2006-01-02,29,2006-01-02,39,2006-01-17,0.92,0.55,210.9499969482422,202.9250030517578,-0.038042161709314244,0.001,-0.039042161709314245,1.0,10,False,True
1,30,2006-01-03,30,2006-01-03,40,2006-01-18,0.68,0.55,216.64999389648438,202.44500732421875,-0.06556652191300215,0.001,-0.06656652191300215,1.0,10,False,False
1,31,2006-01-04,31,2006-01-04,41,2006-01-19,0.785,0.55,217.8874969482422,206.2949981689453,-0.053204056871838774,0.001,-0.054204056871838775,1.0,10,False,True
1,32,2006-01-05,32,2006-01-05,42,2006-01-20,0.795,0.55,216.5449981689453,205.5,-0.05100555663875535,0.001,-0.05200555663875535,1.0,10,False,True
1,33,2006-01-06,33,2006-01-06,43,2006-01-23,0.67,0.55,213.1999969482422,202.77000427246094,-0.04892116709698313,0.001,-0.04992116709698313,1.0,10,False,True
1,34,2006-01-09,34,2006-01-09,44,2006-01-24,0.57,0.55,211.1199951171875,205.3249969482422,-0.0274488362209778,0.001,-0.0284488362209778,1.0,10,False,True
1,35,2006-01-10,35,2006-01-10,45,2006-01-25,0.615,0.55,209.0625,206.39999389648438,-0.012735455203662182,0.001,-0.013735455203662181,1.0,10,False,True
1,37,2006-01-13,37,2006-01-13,47,2006-01-30,0.635,0.55,206.47000122070312,207.3625030517578,0.004322670730750181,0.001,0.0033226707307501806,1.0,10,True,True
1,38,2006-01-16,38,2006-01-16,48,2006-01-31,0.76,0.55,201.09500122070312,208.8000030517578,0.03831523302062788,0.001,0.03731523302062788,1.0,10,True,True
1,39,2006-01-17,39,2006-01-17,49,2006-02-01,0.775,0.55,202.9250030517578,208.33250427246094,0.026647781886808174,0.001,0.025647781886808173,1.0,10,True,True
1,40,2006-01-18,40,2006-01-18,50,2006-02-02,0.81,0.55,202.44500732421875,204.60000610351562,0.010644860092032854,0.001,0.009644860092032855,1.0,10,True,False
1,41,2006-01-19,41,2006-01-19,51,2006-02-03,0.79,0.55,206.2949981689453,203.85000610351562,-0.011851921215401262,0.001,-0.012851921215401262,1.0,10,False,True
1,42,2006-01-20,42,2006-01-20,52,2006-02-06,0.8,0.55,205.5,209.88250732421875,0.021326069704227495,0.001,0.020326069704227494,1.0,10,True,True
1,43,2006-01-23,43,2006-01-23,53,2006-02-07,0.805,0.55,202.77000427246094,209.2624969482422,0.03201899955112356,0.001,0.031018999551123562,1.0,10,True,True
1,44,2006-01-24,44,2006-01-24,54,2006-02-08,0.765,0.55,205.3249969482422,207.8125,0.01211495477282221,0.001,0.011114954772822209,1.0,10,True,True
1,45,2006-01-25,45,2006-01-25,55,2006-02-10,0.69,0.55,206.39999389648438,208.6999969482422,0.01114342596788705,0.001,0.01014342596788705,1.0,10,True,True
1,46,2006-01-27,46,2006-01-27,56,2006-02-13,0.855,0.55,207.39500427246094,206.375,-0.004918171852977364,0.001,-0.005918171852977364,1.0,10,False,True
1,47,2006-01-30,47,2006-01-30,57,2006-02-14,0.835,0.55,207.3625030517578,202.32000732421875,-0.024317297743461613,0.001,-0.025317297743461614,1.0,10,False,True
1,48,2006-01-31,48,2006-01-31,58,2006-02-15,0.805,0.55,208.8000030517578,202.4199981689453,-0.030555578494081775,0.001,-0.031555578494081776,1.0,10,False,True
1,49,2006-02-01,49,2006-02-01,59,2006-02-16,0.715,0.55,208.33250427246094,203.64500427246094,-0.022500089538930537,0.001,-0.023500089538930537,1.0,10,False,True
1,50,2006-02-02,50,2006-02-02,60,2006-02-17,0.785,0.55,204.60000610351562,203.125,-0.0072092182771947635,0.001,-0.008209218277194764,1.0,10,False,False
1,51,2006-02-03,51,2006-02-03,61,2006-02-20,0.735,0.55,203.85000610351562,206.2324981689453,0.011687476056389477,0.001,0.010687476056389478,1.0,10,True,True
1,52,2006-02-06,52,2006-02-06,62,2006-02-21,0.615,0.55,209.88250732421875,208.25,-0.007778196215737564,0.001,-0.008778196215737565,1.0,10,False,True
1,54,2006-02-08,54,2006-02-08,64,2006-02-23,0.625,0.55,207.8125,208.82000732421875,0.004848155545112782,0.001,0.003848155545112782,1.0,10,True,True
1,55,2006-02-10,55,2006-02-10,65,2006-02-24,0.775,0.55,208.6999969482422,208.75750732421875,0.0002755648146503094,0.001,-0.0007244351853496906,1.0,10,False,True
1,56,2006-02-13,56,2006-02-13,66,2006-02-27,0.76,0.55,206.375,211.2949981689453,0.023840088038499394,0.001,0.022840088038499393,1.0,10,True,True
1,57,2006-02-14,57,2006-02-14,67,2006-02-28,0.64,0.55,202.32000732421875,212.60000610351562,0.05081058920101327,0.001,0.04981058920101327,1.0,10,True,True
1,58,2006-02-15,58,2006-02-15,68,2006-03-01,0.62,0.55,202.4199981689453,217.52499389648438,0.07462205248580239,0.001,0.07362205248580239,1.0,10,True,True
1,59,2006-02-16,59,2006-02-16,69,2006-03-02,0.61,0.55,203.64500427246094,217.72500610351562,0.06913993241011086,0.001,0.06813993241011086,1.0,10,True,True
1,60,2006-02-17,60,2006-02-17,70,2006-03-03,0.69,0.55,203.125,213.22000122070312,0.04969846754807692,0.001,0.04869846754807692,1.0,10,True,False
1,61,2006-02-20,61,2006-02-20,71,2006-03-06,0.685,0.55,206.2324981689453,218.03750610351562,0.057241259449321465,0.001,0.056241259449321464,1.0,10,True,True
1,62,2006-02-21,62,2006-02-21,72,2006-03-07,0.76,0.55,208.25,215.58749389648438,0.03523406432885654,0.001,0.03423406432885654,1.0,10,True,True
1,63,2006-02-22,63,2006-02-22,73,2006-03-08,0.72,0.55,207.7324981689453,215.32000732421875,0.036525383472270405,0.001,0.035525383472270404,1.0,10,True,True
1,64,2006-02-23,64,2006-02-23,74,2006-03-09,0.635,0.55,208.82000732421875,215.6074981689453,0.032504025508380274,0.001,0.03150402550838027,1.0,10,True,True
1,65,2006-02-24,65,2006-02-24,75,2006-03-10,0.745,0.55,208.75750732421875,220.45750427246094,0.056045873981772854,0.001,0.05504587398177285,1.0,10,True,True
1,66,2006-02-27,66,2006-02-27,76,2006-03-13,0.74,0.55,211.2949981689453,228.5749969482422,0.08178139061048806,0.001,0.08078139061048806,1.0,10,True,True
1,67,2006-02-28,67,2006-02-28,77,2006-03-14,0.74,0.55,212.60000610351562,225.39500427246094,0.060183432745130716,0.001,0.059183432745130715,1.0,10,True,True
1,68,2006-03-01,68,2006-03-01,78,2006-03-16,0.745,0.55,217.52499389648438,229.4250030517578,0.05470639921468705,0.001,0.05370639921468705,1.0,10,True,True
1,69,2006-03-02,69,2006-03-02,79,2006-03-17,0.77,0.55,217.72500610351562,232.625,0.06843492239655877,0.001,0.06743492239655877,1.0,10,True,True
1,70,2006-03-03,70,2006-03-03,80,2006-03-20,0.66,0.55,213.22000122070312,238.5,0.11856298018275338,0.001,0.11756298018275338,1.0,10,True,False
1,71,2006-03-06,71,2006-03-06,81,2006-03-21,0.78,0.55,218.03750610351562,239.39999389648438,0.09797620682208079,0.001,0.09697620682208079,1.0,10,True,True
1,72,2006-03-07,72,2006-03-07,82,2006-03-22,0.75,0.55,215.58749389648438,236.6699981689453,0.0977909427463535,0.001,0.0967909427463535,1.0,10,True,True
1,73,2006-03-08,73,2006-03-08,83,2006-03-23,0.76,0.55,215.32000732421875,234.27499389648438,0.08803170131665515,0.001,0.08703170131665515,1.0,10,True,True
1,74,2006-03-09,74,2006-03-09,84,2006-03-24,0.665,0.55,215.6074981689453,236.4324951171875,0.09658753580046728,0.001,0.09558753580046728,1.0,10,True,True
1,75,2006-03-10,75,2006-03-10,85,2006-03-27,0.68,0.55,220.45750427246094,236.3699951171875,0.07217940209039332,0.001,0.07117940209039332,1.0,10,True,True
1,76,2006-03-13,76,2006-03-13,86,2006-03-28,0.665,0.55,228.5749969482422,235.9499969482422,0.03226512128826572,0.001,0.03126512128826572,1.0,10,True,True
1,77,2006-03-14,77,2006-03-14,87,2006-03-29,0.67,0.55,225.39500427246094,237.27000427246094,0.05268528483286754,0.001,0.05168528483286754,1.0,10,True,True
1,78,2006-03-16,78,2006-03-16,88,2006-03-30,0.835,0.55,229.4250030517578,246.0124969482422,0.07230028844215497,0.001,0.07130028844215497,1.0,10,True,True
1,79,2006-03-17,79,2006-03-17,89,2006-03-31,0.75,0.55,232.625,239.4375,0.029285330467490597,0.001,0.028285330467490596,1.0,10,True,True
1,80,2006-03-20,80,2006-03-20,90,2006-04-03,0.715,0.55,238.5,243.84500122070312,0.022410906585757336,0.001,0.021410906585757335,1.0,10,True,False
1,81,2006-03-21,81,2006-03-21,91,2006-04-04,0.745,0.55,239.39999389648438,243.57000732421875,0.017418602899119007,0.001,0.016418602899119006,1.0,10,True,True
1,82,2006-03-22,82,2006-03-22,92,2006-04-05,0.675,0.55,236.6699981689453,241.50750732421875,0.020439891801664754,0.001,0.019439891801664753,1.0,10,True,True
1,83,2006-03-23,83,2006-03-23,93,2006-04-07,0.815,0.55,234.27499389648438,236.15750122070312,0.008035459922156889,0.001,0.007035459922156889,1.0,10,True,True
1,84,2006-03-24,84,2006-03-24,94,2006-04-10,0.815,0.55,236.4324951171875,236.7624969482422,0.0013957549739138965,0.001,0.0003957549739138965,1.0,10,True,True
1,85,2006-03-27,85,2006-03-27,95,2006-04-12,0.765,0.55,236.3699951171875,222.60000610351562,-0.05825607859764515,0.001,-0.05925607859764515,1.0,10,False,True
1,86,2006-03-28,86,2006-03-28,96,2006-04-13,0.845,0.55,235.9499969482422,224.64500427246094,-0.047912662945535464,0.001,-0.048912662945535465,1.0,10,False,True
1,87,2006-03-29,87,2006-03-29,97,2006-04-17,0.71,0.55,237.27000427246094,238.32000732421875,0.004425351004554614,0.001,0.0034253510045546137,1.0,10,True,True
1,88,2006-03-30,88,2006-03-30,98,2006-04-18,0.61,0.55,246.0124969482422,251.1875,0.021035529153815978,0.001,0.020035529153815977,1.0,10,True,True
1,89,2006-03-31,89,2006-03-31,99,2006-04-19,0.765,0.55,239.4375,251.59500122070312,0.050775259600952756,0.001,0.049775259600952755,1.0,10,True,True
1,90,2006-04-03,90,2006-04-03,100,2006-04-20,0.82,0.55,243.84500122070312,248.7375030517578,0.020063982474779148,0.001,0.019063982474779147,1.0,10,True,False
1,91,2006-04-04,91,2006-04-04,101,2006-04-21,0.81,0.55,243.57000732421875,249.88250732421875,0.02591657351143961,0.001,0.02491657351143961,1.0,10,True,True
1,92,2006-04-05,92,2006-04-05,102,2006-04-24,0.845,0.55,241.50750732421875,247.40750122070312,0.024429857116465357,0.001,0.023429857116465357,1.0,10,True,True
1,93,2006-04-07,93,2006-04-07,103,2006-04-25,0.65,0.55,236.15750122070312,240.8699951171875,0.019954877029632317,0.001,0.018954877029632316,1.0,10,True,True
1,94,2006-04-10,94,2006-04-10,104,2006-04-26,0.77,0.55,236.7624969482422,242.7949981689453,0.025479124854904146,0.001,0.024479124854904145,1.0,10,True,True
1,95,2006-04-12,95,2006-04-12,105,2006-04-27,0.725,0.55,222.60000610351562,243.2324981689453,0.09268864105886397,0.001,0.09168864105886397,1.0,10,True,True
1,96,2006-04-13,96,2006-04-13,106,2006-04-28,0.7,0.55,224.64500427246094,247.25750732421875,0.10065882891538605,0.001,0.09965882891538605,1.0,10,True,True
1,97,2006-04-17,97,2006-04-17,107,2006-05-02,0.625,0.55,238.32000732421875,251.64500427246094,0.055912204341763055,0.001,0.054912204341763055,1.0,10,True,True
1,99,2006-04-19,99,2006-04-19,109,2006-05-04,0.725,0.55,251.59500122070312,255.46249389648438,0.015371897919341506,0.001,0.014371897919341507,1.0,10,True,True
1,100,2006-04-20,100,2006-04-20,110,2006-05-05,0.735,0.55,248.7375030517578,250.83250427246094,0.008422538599927944,0.001,0.007422538599927944,1.0,10,True,False
1,101,2006-04-21,101,2006-04-21,111,2006-05-08,0.72,0.55,249.88250732421875,252.4324951171875,0.010204747104046702,0.001,0.009204747104046701,1.0,10,True,True
1,102,2006-04-24,102,2006-04-24,112,2006-05-09,0.8,0.55,247.40750122070312,253.1074981689453,0.02303890108472269,0.001,0.02203890108472269,1.0,10,True,True
1,103,2006-04-25,103,2006-04-25,113,2006-05-10,0.77,0.55,240.8699951171875,252.71249389648438,0.049165520900746856,0.001,0.048165520900746855,1.0,10,True,True
1,104,2006-04-26,104,2006-04-26,114,2006-05-11,0.765,0.55,242.7949981689453,252.33749389648438,0.03930268662659623,0.001,0.03830268662659623,1.0,10,True,True
1,105,2006-04-27,105,2006-04-27,115,2006-05-12,0.675,0.55,243.2324981689453,249.52000427246094,0.02584977809646319,0.001,0.024849778096463188,1.0,10,True,True
1,106,2006-04-28,106,2006-04-28,116,2006-05-15,0.655,0.55,247.25750732421875,245.1125030517578,-0.00867518359977754,0.001,-0.00967518359977754,1.0,10,False,True
1,107,2006-05-02,107,2006-05-02,117,2006-05-16,0.785,0.55,251.64500427246094,246.83749389648438,-0.01910433465538373,0.001,-0.02010433465538373,1.0,10,False,True
1,108,2006-05-03,108,2006-05-03,118,2006-05-17,0.775,0.55,253.94500732421875,252.07000732421875,-0.00738348833771768,0.001,-0.00838348833771768,1.0,10,False,True
1,109,2006-05-04,109,2006-05-04,119,2006-05-18,0.76,0.55,255.46249389648438,240.70750427246094,-0.05775794872652534,0.001,-0.058757948726525344,1.0,10,False,True
1,110,2006-05-05,110,2006-05-05,120,2006-05-19,0.75,0.55,250.83250427246094,236.5449981689453,-0.05696034549013694,0.001,-0.05796034549013694,1.0,10,False,False
1,111,2006-05-08,111,2006-05-08,121,2006-05-22,0.71,0.55,252.4324951171875,222.5625,-0.11832864506338957,0.001,-0.11932864506338957,1.0,10,False,True
1,112,2006-05-09,112,2006-05-09,122,2006-05-23,0.81,0.55,253.1074981689453,228.77499389648438,-0.09613505901045796,0.001,-0.09713505901045796,1.0,10,False,True
1,113,2006-05-10,113,2006-05-10,123,2006-05-24,0.83,0.55,252.71249389648438,223.83250427246094,-0.11428002303619071,0.001,-0.11528002303619071,1.0,10,False,True
1,114,2006-05-11,114,2006-05-11,124,2006-05-25,0.805,0.55,252.33749389648438,234.6199951171875,-0.07021350060076711,0.001,-0.07121350060076712,1.0,10,False,True
1,115,2006-05-12,115,2006-05-12,125,2006-05-26,0.805,0.55,249.52000427246094,233.2949981689453,-0.06502487105522364,0.001,-0.06602487105522364,1.0,10,False,True
1,116,2006-05-15,116,2006-05-15,126,2006-05-29,0.725,0.55,245.1125030517578,231.32000732421875,-0.056270061934077055,0.001,-0.057270061934077056,1.0,10,False,True
1,117,2006-05-16,117,2006-05-16,127,2006-05-30,0.65,0.55,246.83749389648438,232.5449981689453,-0.05790245032034263,0.001,-0.05890245032034263,1.0,10,False,True
1,118,2006-05-17,118,2006-05-17,128,2006-05-31,0.705,0.55,252.07000732421875,222.8625030517578,-0.11587060508509255,0.001,-0.11687060508509255,1.0,10,False,True
1,119,2006-05-18,119,2006-05-18,129,2006-06-01,0.665,0.55,240.70750427246094,213.6699981689453,-0.11232514825508477,0.001,-0.11332514825508477,1.0,10,False,True
1,120,2006-05-19,120,2006-05-19,130,2006-06-02,0.79,0.55,236.5449981689453,224.25,-0.05197741767578603,0.001,-0.05297741767578603,1.0,10,False,False
1,121,2006-05-22,121,2006-05-22,131,2006-06-05,0.765,0.55,222.5625,220.9499969482422,-0.007245169567010671,0.001,-0.008245169567010671,1.0,10,False,True
1,122,2006-05-23,122,2006-05-23,132,2006-06-06,0.615,0.55,228.77499389648438,218.6125030517578,-0.04442133587958859,0.001,-0.04542133587958859,1.0,10,False,True
1,123,2006-05-24,123,2006-05-24,133,2006-06-07,0.835,0.55,223.83250427246094,212.9949951171875,-0.048417941757384085,0.001,-0.049417941757384086,1.0,10,False,True
1,124,2006-05-25,124,2006-05-25,134,2006-06-08,0.57,0.55,234.6199951171875,205.9875030517578,-0.12203773191252686,0.001,-0.12303773191252686,1.0,10,False,True
1,125,2006-05-26,125,2006-05-26,135,2006-06-09,0.795,0.55,233.2949981689453,208.89500427246094,-0.10458858564474934,0.001,-0.10558858564474934,1.0,10,False,True
1,126,2006-05-29,126,2006-05-29,136,2006-06-12,0.765,0.55,231.32000732421875,204.84500122070312,-0.114451864366441,0.001,-0.115451864366441,1.0,10,False,True
1,127,2006-05-30,127,2006-05-30,137,2006-06-13,0.66,0.55,232.5449981689453,196.2949981689453,-0.1558838086625461,0.001,-0.1568838086625461,1.0,10,False,True
1,128,2006-05-31,128,2006-05-31,138,2006-06-14,0.755,0.55,222.8625030517578,185.45750427246094,-0.16783890635298976,0.001,-0.16883890635298976,1.0,10,False,True
1,129,2006-06-01,129,2006-06-01,139,2006-06-15,0.835,0.55,213.6699981689453,193.82000732421875,-0.09290022471489659,0.001,-0.09390022471489659,1.0,10,False,True
1,130,2006-06-02,130,2006-06-02,140,2006-06-16,0.66,0.55,224.25,210.625,-0.06075808249721293,0.001,-0.06175808249721293,1.0,10,False,False
1,131,2006-06-05,131,2006-06-05,141,2006-06-19,0.86,0.55,220.9499969482422,208.5449981689453,-0.05614391921536329,0.001,-0.05714391921536329,1.0,10,False,True
1,132,2006-06-06,132,2006-06-06,142,2006-06-20,0.78,0.55,218.6125030517578,200.9199981689453,-0.08093089203879475,0.001,-0.08193089203879475,1.0,10,False,True
1,133,2006-06-07,133,2006-06-07,143,2006-06-21,0.875,0.55,212.9949951171875,205.16250610351562,-0.036773112952079114,0.001,-0.037773112952079115,1.0,10,False,True
1,134,2006-06-08,134,2006-06-08,144,2006-06-22,0.88,0.55,205.9875030517578,209.59500122070312,0.017513189467804113,0.001,0.016513189467804112,1.0,10,True,True
1,135,2006-06-09,135,2006-06-09,145,2006-06-23,0.855,0.55,208.89500427246094,211.8574981689453,0.014181736450817205,0.001,0.013181736450817206,1.0,10,True,True
1,136,2006-06-12,136,2006-06-12,146,2006-06-26,0.885,0.55,204.84500122070312,204.1875,-0.0032097498927724536,0.001,-0.004209749892772454,1.0,10,False,True
1,137,2006-06-13,137,2006-06-13,147,2006-06-27,0.82,0.55,196.2949981689453,205.57000732421875,0.047250359111497636,0.001,0.046250359111497635,1.0,10,True,True
1,138,2006-06-14,138,2006-06-14,148,2006-06-28,0.595,0.55,185.45750427246094,212.3249969482422,0.14487142367832928,0.001,0.14387142367832928,1.0,10,True,True
1,139,2006-06-15,139,2006-06-15,149,2006-06-29,0.8,0.55,193.82000732421875,210.10000610351562,0.08399545023266858,0.001,0.08299545023266858,1.0,10,True,True
1,141,2006-06-19,141,2006-06-19,151,2006-07-03,0.73,0.55,208.5449981689453,225.02499389648438,0.07902369211554228,0.001,0.07802369211554228,1.0,10,True,False
1,142,2006-06-20,142,2006-06-20,152,2006-07-04,0.84,0.55,200.9199981689453,226.8874969482422,0.12924297738377383,0.001,0.12824297738377383,1.0,10,True,True
1,143,2006-06-21,143,2006-06-21,153,2006-07-05,0.78,0.55,205.16250610351562,230.3249969482422,0.12264663423457461,0.001,0.12164663423457461,1.0,10,True,True
1,144,2006-06-22,144,2006-06-22,154,2006-07-06,0.695,0.55,209.59500122070312,225.53750610351562,0.07606338314349909,0.001,0.07506338314349909,1.0,10,True,True
1,145,2006-06-23,145,2006-06-23,155,2006-07-07,0.76,0.55,211.8574981689453,218.33749389648438,0.030586577220748656,0.001,0.029586577220748655,1.0,10,True,True
1,146,2006-06-26,146,2006-06-26,156,2006-07-10,0.84,0.55,204.1875,224.7949981689453,0.10092438650233394,0.001,0.09992438650233394,1.0,10,True,True
1,147,2006-06-27,147,2006-06-27,157,2006-07-11,0.795,0.55,205.57000732421875,221.2449951171875,0.07625133645224148,0.001,0.07525133645224148,1.0,10,True,True
1,148,2006-06-28,148,2006-06-28,158,2006-07-12,0.665,0.55,212.3249969482422,236.28750610351562,0.11285769221564951,0.001,0.1118576922156495,1.0,10,True,True
1,149,2006-06-29,149,2006-06-29,159,2006-07-13,0.75,0.55,210.10000610351562,233.4199981689453,0.1109947234077661,0.001,0.1099947234077661,1.0,10,True,True
1,150,2006-06-30,150,2006-06-30,160,2006-07-14,0.68,0.55,217.34500122070312,234.28750610351562,0.07795212582601899,0.001,0.07695212582601899,1.0,10,True,True
1,151,2006-07-03,151,2006-07-03,161,2006-07-17,0.59,0.55,225.02499389648438,232.375,0.03266306544995069,0.001,0.03166306544995069,1.0,10,True,False
1,152,2006-07-04,152,2006-07-04,162,2006-07-18,0.735,0.55,226.8874969482422,229.3125,0.01068812995151957,0.001,0.009688129951519572,1.0,10,True,True
1,153,2006-07-05,153,2006-07-05,163,2006-07-19,0.665,0.55,230.3249969482422,219.69500732421875,-0.04615213183487926,0.001,-0.04715213183487926,1.0,10,False,True
1,154,2006-07-06,154,2006-07-06,164,2006-07-20,0.725,0.55,225.53750610351562,225.77000427246094,0.0010308625512539015,0.001,3.086255125390146e-05,1.0,10,True,True
1,155,2006-07-07,155,2006-07-07,165,2006-07-21,0.8,0.55,218.33749389648438,220.94500732421875,0.011942582014661297,0.001,0.010942582014661296,1.0,10,True,True
1,156,2006-07-10,156,2006-07-10,166,2006-07-24,0.695,0.55,224.7949981689453,227.25750732421875,0.010954465959348134,0.001,0.009954465959348135,1.0,10,True,True
1,157,2006-07-11,157,2006-07-11,167,2006-07-25,0.805,0.55,221.2449951171875,230.91250610351562,0.04369595335346459,0.001,0.042695953353464586,1.0,10,True,True
1,159,2006-07-13,159,2006-07-13,169,2006-07-27,0.68,0.55,233.4199981689453,237.46249389648438,0.017318549221361806,0.001,0.016318549221361806,1.0,10,True,True
1,160,2006-07-14,160,2006-07-14,170,2006-07-28,0.58,0.55,234.28750610351562,232.1125030517578,-0.009283478611090886,0.001,-0.010283478611090885,1.0,10,False,True
1,161,2006-07-17,161,2006-07-17,171,2006-07-31,0.7,0.55,232.375,234.03750610351562,0.007154410343262507,0.001,0.006154410343262507,1.0,10,True,False
1,162,2006-07-18,162,2006-07-18,172,2006-08-01,0.65,0.55,229.3125,233.0,0.016080675933496866,0.001,0.015080675933496865,1.0,10,True,True
1,163,2006-07-19,163,2006-07-19,173,2006-08-02,0.745,0.55,219.69500732421875,235.0500030517578,0.06989232898168987,0.001,0.06889232898168987,1.0,10,True,True
1,164,2006-07-20,164,2006-07-20,174,2006-08-03,0.71,0.55,225.77000427246094,236.1750030517578,0.04608671914954674,0.001,0.04508671914954674,1.0,10,True,True
1,165,2006-07-21,165,2006-07-21,175,2006-08-04,0.755,0.55,220.94500732421875,237.1374969482422,0.07328742034103664,0.001,0.07228742034103663,1.0,10,True,True
1,166,2006-07-24,166,2006-07-24,176,2006-08-07,0.71,0.55,227.25750732421875,234.02499389648438,0.02977893514695088,0.001,0.02877893514695088,1.0,10,True,True
1,167,2006-07-25,167,2006-07-25,177,2006-08-08,0.81,0.55,230.91250610351562,238.6999969482422,0.033724855254204,0.001,0.032724855254204,1.0,10,True,True
