config_id,feature_count,total_folds,mean_roc_auc,diff_auc_vs_control,median_roc_auc,std_roc_auc,min_roc_auc,max_roc_auc,mean_pr_auc,mean_mcc,diff_mcc_vs_control,mean_f1,mean_ppr,mean_return_spread_pct,diff_spread_vs_control_pct,spread_minus_5bps_pct,spread_minus_10bps_pct,spread_minus_20bps_pct,pos_auc_folds,pos_mcc_folds,pos_spread_folds,degenerate_ppr_folds,is_promising
C5_GroupE,21,5,0.5746381591127943,0.013931282207398588,0.5846324976469582,0.021822239909938604,0.5458662305436499,0.5994163998455845,0.6357828410353823,0.10233379199305222,0.022765695597165264,0.5442373859047527,0.49102568149820736,1.0914862781277606,-0.056276370501384156,1.0414862781277605,0.9914862781277605,0.8914862781277604,5,4,5,1,False
C7_GroupG,20,5,0.569067411300708,0.008360534395312369,0.5839578082067353,0.02480190634173787,0.5258600270697045,0.5911611191922649,0.6237772864445853,0.0897202453665528,0.010152148970665853,0.5634008931370239,0.5302270690530981,1.3190917123414179,0.17132906371227305,1.2690917123414178,1.2190917123414178,1.119091712341418,5,5,5,1,False
C2_GroupB,20,5,0.5655466348697094,0.0048397579643136845,0.5872334627699436,0.035158280705388206,0.5133938642003157,0.6005377797806819,0.6164565143099111,0.08567886506034092,0.006110768664453967,0.5596182899272938,0.5242882632385515,1.0336800731308284,-0.11408257549831627,0.9836800731308284,0.9336800731308283,0.8336800731308283,5,4,5,1,False
C0_Control,16,5,0.5607068769053957,0.0,0.5596714126757045,0.024152524529274837,0.5224114595082338,0.5940874475913408,0.615645633669859,0.07956809639588695,0.0,0.5453845931695052,0.5076749827631294,1.1477626486291448,0.0,1.0977626486291447,1.0477626486291447,0.9477626486291447,5,4,5,1,False
C8_Filtered_Combined,41,5,0.5601746562375258,-0.0005322206678698427,0.5750623042275419,0.051451609296844614,0.46051206857658467,0.6019678533874118,0.6373893812023569,0.09957684436663228,0.020008747970745325,0.5925038379687105,0.5700937942685708,1.2679303182146444,0.12016766958549974,1.2179303182146446,1.1679303182146445,1.0679303182146447,4,4,5,1,False
C1_GroupA,21,5,0.5550125246447666,-0.0056943522606290875,0.5632044950499577,0.042424337749562835,0.4755865102639296,0.591563275434243,0.6287305585369105,0.07378720372776944,-0.0057808926681175155,0.5646901307581557,0.5304252274631932,0.8733092821100189,-0.27445336651912583,0.8233092821100191,0.773309282110019,0.6733092821100191,4,4,5,1,False
C3_GroupC,19,5,0.5543169806893282,-0.006389896216067448,0.5588117612090449,0.043527956997764274,0.47494924430408303,0.6066712301417528,0.6140686207855791,0.06599430516512224,-0.013573791230764715,0.5591054890539937,0.5363853934964113,0.5449234816678682,-0.6028391669612766,0.49492348166786815,0.4449234816678681,0.3449234816678682,4,4,4,1,False
C6_GroupF,20,5,0.5517362080866455,-0.008970668818750194,0.5630824695808924,0.030605170461804075,0.5005019174374012,0.5921679358831751,0.6037956912665086,0.0807686048241517,0.001200508428264746,0.5607375072354543,0.5273654634395596,0.9457665820564889,-0.20199606657265584,0.8957665820564888,0.845766582056489,0.745766582056489,5,4,5,1,False
C4_GroupD,22,5,0.5424900687886206,-0.018216808116775063,0.555073006789745,0.03597556233320153,0.4729584931197834,0.5714098285844671,0.6014184604335593,0.05317182430606203,-0.026396272089824924,0.5361579607669101,0.5078902855680492,0.5884616913638705,-0.5593009572652743,0.5384616913638706,0.4884616913638705,0.38846169136387054,4,4,4,1,False
