strategy,cum_return_pct,total_trades,win_rate_pct,profit_factor,expectancy_pct,daily_sharpe,max_drawdown_pct
Candidate 1: C59 Baseline ML,100.71924038494018,50.8,63.51880711735157,3.916463118373854,1.6405437489402463,0.966242805946712,28.005869981658584
Candidate 2: C59 + Trend Confirmation,57.8733632366905,23.6,59.03277115041821,3.99777802160531,1.3836515722719813,0.5510334401546488,22.946547334431436
Candidate 3: C59 + Breakout Confirmation,-2.9719427579173816,5.6,34.28571428571429,1.2690434180024992,-0.43801288107609954,-0.05407631949195215,12.886658750713327
Candidate 4: C59 + Momentum Confirmation,43.58674479068943,25.8,59.81511470985155,3.914247661989731,1.673778034553726,0.6840542946132058,24.602123836119354
Candidate 5: C59 + Volatility Confirmation,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Candidate 6: C59 + Combined Confirmation,31.06298869945572,15.2,55.38095238095239,3.603740226266667,0.8767397646058812,0.29970893604016063,21.26775595767935
Candidate 7: C59 + Combined + Causal Regime Gate,31.06298869945572,15.2,55.38095238095239,3.603740226266667,0.8767397646058812,0.29970893604016063,21.26775595767935
Candidate 8: C59 + Combined + Regime + Dynamic ATR Exit,28.600982482576267,16.4,51.65151515151515,2.9597779356712213,0.9654490358735964,0.33944026384736875,18.910456503894398
