asset,fold,trade_id,net_return_pct,net_pnl,is_win
tcs_ns,1,1,3.506061576548527,3506.061576548527,1
tcs_ns,1,2,8.867857142857142,9178.769674806072,1
tcs_ns,1,3,2.2419103171362926,2526.29285767174,1
tcs_ns,1,4,-6.650095539108915,-7661.6498249315955,0
tcs_ns,1,5,0.9634215231940824,1036.1547833350535,1
tcs_ns,1,6,-0.8202009058917569,-890.620313279322,0
tcs_ns,1,7,4.864876908052885,5239.229612006199,1
tcs_ns,1,8,11.744441720257061,13263.49580712946,1
tcs_ns,1,9,2.138849567917158,2699.179692086574,1
tcs_ns,1,10,1.904391849230437,2454.7023215617346,1
tcs_ns,1,11,0.7414116061328017,973.8561272529437,1
tcs_ns,1,12,-5.79033851446468,-7662.092787855689,0
tcs_ns,1,13,-0.8237924397443662,-1026.9674956677466,0
tcs_ns,1,14,-5.7087775296147925,-7058.127708428504,0
tcs_ns,1,15,7.794466842342674,9086.655716868609,1
tcs_ns,1,16,3.1630402384500744,3974.83261906102,1
tcs_ns,1,17,0.6147255932919244,796.9288616152073,1
tcs_ns,1,18,2.9413394496058842,3836.5861585659754,1
tcs_ns,1,19,2.5356191963138346,3404.659257893847,1
tcs_ns,1,20,7.459684565809879,10270.34055812662,1
tcs_ns,1,21,7.670493371612035,11348.36358566892,1
tcs_ns,1,22,-1.6538493852802938,-2634.526684659264,0
tcs_ns,1,23,7.867189216667504,12324.905757035283,1
tcs_ns,1,24,-2.0480943744869005,-3461.013858164026,0
tcs_ns,1,25,8.769329476985364,14515.521738971056,1
tcs_ns,1,26,-0.41777674564566936,-752.1716784055911,0
tcs_ns,1,27,-0.5781551360488445,-1036.570679969781,0
tcs_ns,1,28,1.5867667150863212,2828.456030479243,1
tcs_ns,1,29,2.764746028779442,5006.436715387012,1
tcs_ns,1,30,3.656828245479015,6804.90715152749,1
tcs_ns,1,31,1.9460520063564628,3753.7902262465773,1
tcs_ns,1,32,-0.502130716195496,-987.421905382484,0
tcs_ns,1,33,-1.5478260869565217,-3028.4604846062616,0
tcs_ns,1,34,-5.181907571636158,-9981.934641405645,0
tcs_ns,1,35,1.5387888915421906,2810.5758867487684,1
tcs_ns,1,36,1.387312789616064,2572.8984332952514,1
tcs_ns,1,37,0.2828274322048332,531.8061991856246,1
tcs_ns,1,38,-12.641667038229532,-23837.613981245388,0
tcs_ns,1,39,6.848097421771874,11280.61307290861,1
tcs_ns,1,40,-7.138410222154381,-12564.090856305636,0
tcs_ns,1,41,6.953471566802112,11364.945672267095,1
tcs_ns,1,42,3.2569980603929425,5693.483502444194,1
tcs_ns,1,43,-5.752252080359723,-10382.883266816953,0
tcs_ns,1,44,-5.039187244430747,-8572.579846864926,0
tcs_ns,1,45,7.008245530347768,11321.520952452945,1
tcs_ns,1,46,-2.5060530257245084,-4332.144812159932,0
tcs_ns,1,47,-1.981960742330481,-3340.2995135573656,0
tcs_ns,1,48,-10.237087023732853,-16911.13545612215,0
tcs_ns,1,49,2.808955652134484,4165.2223822805145,1
tcs_ns,1,50,-8.42630507583333,-12845.808314758478,0
tcs_ns,1,51,-1.9999799140690266,-2792.0335358387797,0
tcs_ns,1,52,-5.60799095047901,-7672.351038838689,0
tcs_ns,1,53,7.465291918334668,9640.580505001795,1
tcs_ns,1,54,1.536577775875892,2132.4514933481564,1
tcs_ns,1,55,8.857443272287858,12481.176216109385,1
tcs_ns,1,56,4.088829028879412,6271.973524050649,1
tcs_ns,1,57,-10.786535141067818,-17222.30795602921,0
tcs_ns,1,58,-0.876034268465909,-1247.8457088137932,0
tcs_ns,1,59,-1.567861982080657,-2213.738371956982,0
tcs_ns,1,60,-7.675332189662175,-10667.252198460394,0
tcs_ns,1,61,6.223492439983363,7985.595394885288,1
tcs_ns,1,62,-4.121283950560771,-5617.282294320311,0
tcs_ns,1,63,5.589730495698408,7304.774113381525,1
tcs_ns,1,64,-18.566918238085268,-25619.89985626181,0
tcs_ns,1,65,-12.490826514459426,-14035.556925310611,0
tcs_ns,1,66,-1.1300820957165252,-1111.2251184905533,0
tcs_ns,1,67,-3.5384186046511625,-3440.0554173150676,0
tcs_ns,1,68,2.5659201561371026,2406.322017396086,1
tcs_ns,1,69,-10.514645838005803,-10113.659689518856,0
tcs_ns,1,70,4.295348949621122,3697.1247041912443,1
tcs_ns,1,71,0.3911824713592246,351.1639908307287,1
tcs_ns,1,72,-0.27954945633307854,-251.93285686761374,0
tcs_ns,1,73,-3.017956570834085,-2712.2104029261095,0
tcs_ns,1,74,-5.185072064878766,-4519.14752536788,0
tcs_ns,1,75,10.583042298139683,8745.587177781548,1
tcs_ns,1,76,13.568154505389545,12399.031279233033,1
tcs_ns,1,77,-2.073697254034002,-2152.1319565574795,0
tcs_ns,1,78,5.245823920926111,5331.3428314689845,1
tcs_ns,2,1,19.451238510408547,19451.238510408548,1
tcs_ns,2,2,3.6290033594624864,4334.889458462274,1
tcs_ns,2,3,11.913880936333326,14747.731901908477,1
tcs_ns,2,4,6.0305060341405685,8354.292778835184,1
tcs_ns,2,5,3.443670644777014,5058.344193450023,1
tcs_ns,2,6,8.02098607723851,12187.607356633856,1
tcs_ns,2,7,11.345784923380418,18622.302448414885,1
tcs_ns,2,8,7.765866192556342,14192.617998616619,1
tcs_ns,2,9,7.691083809517912,15147.514547608085,1
tcs_ns,2,10,6.7374147008677,14289.82341171095,1
tcs_ns,2,11,2.5981003545395542,5881.7448894969575,1
tcs_ns,2,12,2.5063217738196677,5821.3861517997375,1
tcs_ns,2,13,8.333815677675343,19841.939548480324,1
tcs_ns,2,14,7.9626353409775765,20538.139455140805,1
tcs_ns,2,15,8.08934900130149,22526.37559416951,1
tcs_ns,2,16,-4.166645210927393,-12541.433262641463,0
tcs_ns,2,17,3.851290439720582,11109.221158463193,1
tcs_ns,2,18,-5.295778110744685,-15864.230766281817,0
tcs_ns,2,19,7.348375117728743,20847.30386207222,1
tcs_ns,2,20,-5.209998729570955,-15866.88489218347,0
tcs_ns,3,1,-1.4602118003025721,-1460.211800302572,0
tcs_ns,3,2,-1.1955328818479196,-1178.075569630679,0
tcs_ns,3,3,2.836022206769427,2761.199791079727,1
tcs_ns,3,4,2.241658676316523,2244.413953269424,1
tcs_ns,3,5,2.586463441087238,2647.6934722927213,1
tcs_ns,3,6,5.468966388273801,5743.236138055556,1
tcs_ns,3,7,0.62353527988263,690.6168014477192,1
tcs_ns,3,8,3.0960536243014194,3450.5168651405916,1
tcs_ns,3,9,15.128936161178366,17383.055309936703,1
tcs_ns,3,10,3.9856274372890867,5272.285421093978,1
tcs_ns,3,11,-1.1772937585812806,-1619.4232554251057,0
tcs_ns,3,12,0.5802822310209,788.808432941425,1
tcs_ns,3,13,0.0864980366428016,118.2636755765483,1
tcs_ns,3,14,1.4580249554051228,1995.1960388233588,1
tcs_ns,3,15,4.469008620260808,6204.663207169529,1
tcs_ns,3,16,9.87681431888719,14325.552578772233,1
tcs_ns,3,17,6.380214402512263,10168.006758191159,1
tcs_ns,3,18,1.8142391905256152,3075.7848859922706,1
tcs_ns,3,19,7.1596083957921675,12358.313367415727,1
tcs_ns,3,20,-1.3694609086000937,-2533.090419382074,0
tcs_ns,3,21,1.5677407720821732,2860.136185497903,1
tcs_ns,3,22,2.1821155942220694,4043.3934634626394,1
tcs_ns,3,23,5.041083306406943,9544.804035174757,1
tcs_ns,3,24,-4.141312660980353,-8236.455456154767,0
tcs_ns,3,25,5.560638132722108,10601.283415388507,1
tcs_ns,3,26,0.17045077304042833,343.0321249993469,1
tcs_ns,3,27,1.4639823053513386,2951.2858403479286,1
tcs_ns,3,28,-1.6304330747323972,-3334.9576793731744,0
tcs_ns,3,29,-1.6070290234469309,-3233.4922921219595,0
tcs_ns,3,30,-0.6093808926352249,-1206.4269122902913,0
tcs_ns,3,31,0.3685951027377231,725.2824029650476,1
tcs_ns,3,32,-4.934161351278951,-9744.706703312113,0
tcs_ns,3,33,-0.8619226433537007,-1618.2596256529937,0
tcs_ns,3,34,-2.4607111307420495,-4580.164061417454,0
tcs_ns,4,1,6.9262196908920455,6926.219690892045,1
tcs_ns,4,2,1.027277790542128,1098.4293071508175,1
tcs_ns,4,3,-1.3368229312681341,-1444.0982792277496,0
tcs_ns,4,4,7.006385355097376,7467.444096945193,1
tcs_ns,4,5,-4.410710327300337,-5030.326685417693,0
tcs_ns,4,6,-6.0511207204544695,-6596.790705191451,0
tcs_ns,4,7,2.82293682456743,2891.276664879662,1
tcs_ns,4,8,1.5289273143151492,1610.1462891761398,1
tcs_ns,4,9,-5.650236789251312,-6041.363151939747,0
tcs_ns,4,10,-0.18339317355059379,-185.00875228866775,0
tcs_ns,4,11,4.687733294405313,4720.35656523213,1
tcs_ns,4,12,3.612988567515524,3808.678326802389,1
tcs_ns,4,13,7.805350137262035,8525.390828091562,1
tcs_ns,4,14,-0.30373275050189547,-357.6463895225154,0
tcs_ns,4,15,-4.667623077716999,-5479.449121090235,0
tcs_ns,4,16,0.8054294276748053,901.3823189147274,1
