date,portfolio_mode,entry_timing,cash,allocated_capital,unrealized_pnl,realized_pnl,total_equity,daily_return,drawdown,open_positions,exposure_pct
2005-12-23,MODE_A,SAME_BAR_CLOSE,0.0,111182.69727431798,-1502.1903758581168,12684.887650176095,111182.69727431798,-0.007680858183232532,0.03716872793102166,1,100.0
2005-12-26,MODE_A,SAME_BAR_CLOSE,0.0,110593.45177051162,-2091.4358796644733,12684.887650176095,110593.45177051162,-0.005299795006344688,0.04227153629868533,1,100.0
2005-12-27,MODE_A,SAME_BAR_CLOSE,0.0,112938.46718466224,253.57953448614572,12684.887650176095,112938.46718466224,0.021203926422485444,0.021963932421642636,1,100.0
2005-12-28,MODE_A,SAME_BAR_CLOSE,0.0,112107.13750348162,-577.7501466944788,12684.887650176095,112107.13750348162,-0.007360908129037553,0.029163166061972088,1,100.0
2005-12-29,MODE_A,SAME_BAR_CLOSE,0.0,113729.89466483697,1045.0070146608837,12684.887650176095,113729.89466483697,0.01447505660649807,0.015110247935045767,1,100.0
2005-12-30,MODE_A,SAME_BAR_CLOSE,0.0,113251.04389740458,566.1562472284935,12684.887650176095,113251.04389740458,-0.004210421269126903,0.019257048694885173,1,100.0
2006-01-02,MODE_A,SAME_BAR_CLOSE,0.0,112236.15597314296,-448.73167703312635,12684.887650176095,112236.15597314296,-0.008961400172002146,0.02804587874740072,1,100.0
2006-01-03,MODE_A,SAME_BAR_CLOSE,0.0,115153.60499858398,-57.60560530194295,15211.210603885904,115153.60499858398,0.02599384307262926,0.0027810558457653824,1,100.0
2006-01-04,MODE_A,SAME_BAR_CLOSE,0.0,115811.3614796423,600.1508757563922,15211.210603885904,115811.3614796423,0.005711992091488724,0.0,1,100.0
2006-01-05,MODE_A,SAME_BAR_CLOSE,0.0,115097.79776629136,-113.41283759454606,15211.210603885904,115097.79776629136,-0.006161431004991483,0.006161431004991483,1,100.0
2006-01-06,MODE_A,SAME_BAR_CLOSE,0.0,113319.86580164671,-1891.3448022392004,15211.210603885904,113319.86580164671,-0.015447141467074663,0.021513395975692424,1,100.0
2006-01-09,MODE_A,SAME_BAR_CLOSE,0.0,112214.30514622363,-2996.9054576622775,15211.210603885904,112214.30514622363,-0.009756106289061726,0.031059615286976622,1,100.0
2006-01-10,MODE_A,SAME_BAR_CLOSE,0.0,111120.70723860344,-4090.503365282478,15211.210603885904,111120.70723860344,-0.009745619386005655,0.04050253948411964,1,100.0
2006-01-12,MODE_A,SAME_BAR_CLOSE,0.0,111200.4318561643,-4010.7787477216166,15211.210603885904,111200.4318561643,0.0007174595945440794,0.039814138825131844,1,100.0
2006-01-13,MODE_A,SAME_BAR_CLOSE,0.0,109742.744677787,-5468.465926098908,15211.210603885904,109742.744677787,-0.013108646738555713,0.05240087608262908,1,100.0
2006-01-16,MODE_A,SAME_BAR_CLOSE,0.0,106885.8296336854,-8325.380970200522,15211.210603885904,106885.8296336854,-0.026032837546479528,0.07706957013475632,1,100.0
2006-01-17,MODE_A,SAME_BAR_CLOSE,0.0,107858.51051961537,-7352.700084270542,15211.210603885904,107858.51051961537,0.00910018558365977,0.06867073194217573,1,100.0
2006-01-18,MODE_A,SAME_BAR_CLOSE,0.0,107495.80715029592,-53.77479097063329,7549.58194126657,107495.80715029592,-0.0033627700546957906,0.07180257811586233,1,100.0
2006-01-19,MODE_A,SAME_BAR_CLOSE,0.0,109540.10490228905,1990.5229610224885,7549.58194126657,109540.10490228905,0.019017465017355354,0.05415061611598131,1,100.0
2006-01-20,MODE_A,SAME_BAR_CLOSE,0.0,109117.97065959607,1568.3887183295094,7549.58194126657,109117.97065959607,-0.0038536958045596644,0.05779563191840049,1,100.0
2006-01-23,MODE_A,SAME_BAR_CLOSE,0.0,107668.37652967671,118.79458841014178,7549.58194126657,107668.37652967671,-0.013284650742282522,0.07031248787621755,1,100.0
2006-01-24,MODE_A,SAME_BAR_CLOSE,0.0,109025.04619308974,1475.4642518231894,7549.58194126657,109025.04619308974,0.012600446919891052,0.05859800972761626,1,100.0
2006-01-25,MODE_A,SAME_BAR_CLOSE,0.0,109595.85634130117,2046.2744000346072,7549.58194126657,109595.85634130117,0.005235587308997702,0.05366921741468099,1,100.0
2006-01-27,MODE_A,SAME_BAR_CLOSE,0.0,110124.19460413234,2574.612662865771,7549.58194126657,110124.19460413234,0.004820786847869744,0.049107158424259396,1,100.0
2006-01-30,MODE_A,SAME_BAR_CLOSE,0.0,110106.93685597133,2557.354914704775,7549.58194126657,110106.93685597133,-0.00015671168559318967,0.04925617444428123,1,100.0
2006-01-31,MODE_A,SAME_BAR_CLOSE,0.0,110870.23166289674,3320.6497216301736,7549.58194126657,110870.23166289674,0.006932304437129659,0.042665328803807696,1,100.0
2006-02-01,MODE_A,SAME_BAR_CLOSE,0.0,110621.99556517064,3072.4136239040745,7549.58194126657,110621.99556517064,-0.002238978795325916,0.04480878083264628,1,100.0
2006-02-02,MODE_A,SAME_BAR_CLOSE,0.0,108531.47205293435,-54.29288246770102,8585.764935402036,108531.47205293435,-0.018897900924275998,0.06285988985620933,1,100.0
2006-02-03,MODE_A,SAME_BAR_CLOSE,0.0,108133.62942531233,-452.13551008970524,8585.764935402036,108133.62942531233,-0.003665689040207357,0.06629515408710214,1,100.0
2006-02-06,MODE_A,SAME_BAR_CLOSE,0.0,111333.61094101565,2747.8460056136005,8585.764935402036,111333.61094101565,0.029592842973180104,0.03866417319870443,1,100.0
2006-02-07,MODE_A,SAME_BAR_CLOSE,0.0,111004.72219817375,2418.957262771704,8585.764935402036,111004.72219817375,-0.0029540831386142795,0.04150403915520395,1,100.0
2006-02-08,MODE_A,SAME_BAR_CLOSE,0.0,110235.561403597,1649.7964681949584,8585.764935402036,110235.561403597,-0.006929081748464577,0.048145536023470645,1,100.0
2006-02-10,MODE_A,SAME_BAR_CLOSE,0.0,110706.34022745724,2120.575292055201,8585.764935402036,110706.34022745724,0.004270662006578899,0.04408048732837356,1,100.0
2006-02-13,MODE_A,SAME_BAR_CLOSE,0.0,109473.02970065482,887.2647652527836,8585.764935402036,109473.02970065482,-0.01114037844868201,0.054729792466015156,1,100.0
2006-02-14,MODE_A,SAME_BAR_CLOSE,0.0,107322.03111249377,-1263.7338229082754,8585.764935402036,107322.03111249377,-0.01964866226907925,0.07330308752687288,1,100.0
2006-02-15,MODE_A,SAME_BAR_CLOSE,0.0,107375.07193969931,-1210.6929957027296,8585.764935402036,107375.07193969931,0.0004942212391595421,0.07284509423046509,1,100.0
2006-02-16,MODE_A,SAME_BAR_CLOSE,0.0,108024.88480246684,-560.8801329351973,8585.764935402036,108024.88480246684,0.0060518037476376295,0.0672341346970884,1,100.0
2006-02-17,MODE_A,SAME_BAR_CLOSE,0.0,107641.32287323975,-53.8475852292345,7695.170458468988,107641.32287323975,-0.0035506812150595027,0.07054608893306817,1,100.0
2006-02-20,MODE_A,SAME_BAR_CLOSE,0.0,109288.06854084072,1592.8980823717193,7695.170458468988,109288.06854084072,0.015298452524038525,0.05632688240132879,1,100.0
2006-02-21,MODE_A,SAME_BAR_CLOSE,0.0,110357.1962503492,2662.0257918801994,7695.170458468988,110357.1962503492,0.009782657190148345,0.047095251792302444,1,100.0
2006-02-22,MODE_A,SAME_BAR_CLOSE,0.0,110082.95830975079,2387.7878512817974,7695.170458468988,110082.95830975079,-0.0024850027901786465,0.04946322275037305,1,100.0
2006-02-23,MODE_A,SAME_BAR_CLOSE,0.0,110659.25824383272,2964.087785363729,7695.170458468988,110659.25824383272,0.005235142141259936,0.04448702761097612,1,100.0
2006-02-24,MODE_A,SAME_BAR_CLOSE,0.0,110626.1378367948,2930.967378325809,7695.170458468988,110626.1378367948,-0.00029930082275572315,0.044773013429765925,1,100.0
2006-02-27,MODE_A,SAME_BAR_CLOSE,0.0,111970.82151091222,4275.651052443232,7695.170458468988,111970.82151091222,0.012155207624632186,0.033162031079352984,1,100.0
2006-02-28,MODE_A,SAME_BAR_CLOSE,0.0,112662.37981460316,4967.209356134175,7695.170458468988,112662.37981460316,0.00617623675846248,0.02719061087622808,1,100.0
2006-03-01,MODE_A,SAME_BAR_CLOSE,0.0,115272.26142036176,7577.090961892766,7695.170458468988,115272.26142036176,0.023165511061042792,0.004654984212195063,1,100.0
2006-03-02,MODE_A,SAME_BAR_CLOSE,0.0,115378.2531917126,7683.082733243609,7695.170458468988,115378.2531917126,0.0009194906913843638,0.003739773735462353,1,100.0
2006-03-03,MODE_A,SAME_BAR_CLOSE,0.0,112877.96898095556,-56.46721809952754,12934.436199055086,112877.96898095556,-0.02167032470670684,0.025329056330992108,1,100.0
2006-03-06,MODE_A,SAME_BAR_CLOSE,0.0,115428.34025763911,2493.9040585840157,12934.436199055086,115428.34025763911,0.02259405710173474,0.0033072853743328617,1,100.0
2006-03-07,MODE_A,SAME_BAR_CLOSE,0.0,114131.31183476625,1196.875635711165,12934.436199055086,114131.31183476625,-0.011236654880230056,0.014506777430221107,1,100.0
2006-03-08,MODE_A,SAME_BAR_CLOSE,0.0,113989.70532114575,1055.2691220906706,12934.436199055086,113989.70532114575,-0.00124073325141054,0.01572951164050316,1,100.0
2006-03-09,MODE_A,SAME_BAR_CLOSE,0.0,114141.90203096457,1207.4658319094804,12934.436199055086,114141.90203096457,0.0013351794303707576,0.01441533393052458,1,100.0
2006-03-10,MODE_A,SAME_BAR_CLOSE,0.0,116709.47934723806,3775.043148182964,12934.436199055086,116709.47934723806,0.02249460776969485,0.0,1,100.0
2006-03-13,MODE_A,SAME_BAR_CLOSE,0.0,121006.85333285925,8072.417133804163,12934.436199055086,121006.85333285925,0.03682112206871813,0.0,1,100.0
2006-03-14,MODE_A,SAME_BAR_CLOSE,0.0,119323.37564520577,6388.939446150682,12934.436199055086,119323.37564520577,-0.013912250763373319,0.013912250763373319,1,100.0
2006-03-16,MODE_A,SAME_BAR_CLOSE,0.0,121456.84377482977,8522.407575774687,12934.436199055086,121456.84377482977,0.017879716510599077,0.0,1,100.0
2006-03-17,MODE_A,SAME_BAR_CLOSE,0.0,123150.91165868158,10216.475459626483,12934.436199055086,123150.91165868158,0.013947899774116135,0.0,1,100.0
2006-03-20,MODE_A,SAME_BAR_CLOSE,0.0,126134.88782821309,-63.09899341081194,26197.986821623886,126134.88782821309,0.024230240193444424,0.0,1,100.0
2006-03-21,MODE_A,SAME_BAR_CLOSE,0.0,126610.86530904802,412.8784874241275,26197.986821623886,126610.86530904802,0.0037735593143998366,0.0,1,100.0
2006-03-22,MODE_A,SAME_BAR_CLOSE,0.0,125167.05941863025,-1030.9274029936528,26197.986821623886,125167.05941863025,-0.01140349121612547,0.01140349121612547,1,100.0
2006-03-23,MODE_A,SAME_BAR_CLOSE,0.0,123900.41960624051,-2297.5672153833866,26197.986821623886,123900.41960624051,-0.010119593911313118,0.021407686427160174,1,100.0
2006-03-24,MODE_A,SAME_BAR_CLOSE,0.0,125041.45178428086,-1156.535037343045,26197.986821623886,125041.45178428086,0.00920926806920092,0.012395567481008365,1,100.0
2006-03-27,MODE_A,SAME_BAR_CLOSE,0.0,125008.39756839296,-1189.5892532309413,26197.986821623886,125008.39756839296,-0.0002643460661742847,0.012656636827681046,1,100.0
2006-03-28,MODE_A,SAME_BAR_CLOSE,0.0,124786.27420601153,-1411.7126156123747,26197.986821623886,124786.27420601153,-0.001776867528118725,0.014411015188805474,1,100.0
2006-03-29,MODE_A,SAME_BAR_CLOSE,0.0,125484.38311910482,-713.603702519076,26197.986821623886,125484.38311910482,0.005594436708165335,0.00889719999301432,1,100.0
2006-03-30,MODE_A,SAME_BAR_CLOSE,0.0,130108.00296396286,3910.0161423389636,26197.986821623886,130108.00296396286,0.03684617742806674,0.0,1,100.0
2006-03-31,MODE_A,SAME_BAR_CLOSE,0.0,126630.70106653153,432.7142449076357,26197.986821623886,126630.70106653153,-0.026726272160171954,0.026726272160171954,1,100.0
2006-04-03,MODE_A,SAME_BAR_CLOSE,0.0,128832.75557194086,-64.44860208701394,28897.20417402787,128832.75557194086,0.017389578410786564,0.009801452354742725,1,100.0
2006-04-04,MODE_A,SAME_BAR_CLOSE,0.0,128687.465648948,-209.73852507986277,28897.20417402787,128687.465648948,-0.0011277405528420006,0.010918139412287534,1,100.0
2006-04-05,MODE_A,SAME_BAR_CLOSE,0.0,127597.76704107443,-1299.437132953428,28897.20417402787,127597.76704107443,-0.008467791345321848,0.019293478231186996,1,100.0
2006-04-07,MODE_A,SAME_BAR_CLOSE,0.0,124771.15166986665,-4126.052504161212,28897.20417402787,124771.15166986665,-0.022152545743985286,0.04101862431609533,1,100.0
2006-04-10,MODE_A,SAME_BAR_CLOSE,0.0,125090.79433753637,-3806.4098364915044,28897.20417402787,125090.79433753637,0.0025618315082597105,0.03856187561203406,1,100.0
2006-04-12,MODE_A,SAME_BAR_CLOSE,0.0,117608.20206722332,-11289.002106804546,28897.20417402787,117608.20206722332,-0.05981728959304981,0.09607249832434767,1,100.0
2006-04-13,MODE_A,SAME_BAR_CLOSE,0.0,118688.65378009784,-10208.550393930025,28897.20417402787,118688.65378009784,0.009186873822430759,0.08776823042182838,1,100.0
2006-04-17,MODE_A,SAME_BAR_CLOSE,0.0,125913.68737436074,-2983.51679966712,28897.20417402787,125913.68737436074,0.060873835570240696,0.032237183678577065,1,100.0
2006-04-18,MODE_A,SAME_BAR_CLOSE,0.0,132712.08197102603,3814.877796998153,28897.20417402787,132712.08197102603,0.05399249865864551,0.0,1,100.0
2006-04-19,MODE_A,SAME_BAR_CLOSE,0.0,132927.3806439506,4030.176469922746,28897.20417402787,132927.3806439506,0.0016222989627393486,0.0,1,100.0
2006-04-20,MODE_A,SAME_BAR_CLOSE,0.0,131286.2689226053,-65.6759724475264,31351.944895052824,131286.2689226053,-0.012345926876728811,0.012345926876728811,1,100.0
2006-04-21,MODE_A,SAME_BAR_CLOSE,0.0,131890.61421427832,538.6693192255152,31351.944895052824,131890.61421427832,0.004603263514399205,0.007799494917072692,1,100.0
2006-04-24,MODE_A,SAME_BAR_CLOSE,0.0,130584.27997475021,-767.6649203026061,31351.944895052824,130584.27997475021,-0.009904679323168129,0.017626922744204535,1,100.0
2006-04-25,MODE_A,SAME_BAR_CLOSE,0.0,127133.71552886232,-4218.229366190495,31351.944895052824,127133.71552886232,-0.026424041596393513,0.04358518980078877,1,100.0
2006-04-26,MODE_A,SAME_BAR_CLOSE,0.0,128149.7523758565,-3202.19251919632,31351.944895052824,128149.7523758565,0.007991875662310136,0.03594164155608473,1,100.0
2006-04-27,MODE_A,SAME_BAR_CLOSE,0.0,128380.66947500293,-2971.2754200498835,31351.944895052824,128380.66947500293,0.0018019316843404163,0.034204474254451424,1,100.0
2006-04-28,MODE_A,SAME_BAR_CLOSE,0.0,130505.11161939971,-846.8332756531039,31351.944895052824,130505.11161939971,0.016547990854732526,0.018222498726872496,1,100.0
2006-05-02,MODE_A,SAME_BAR_CLOSE,0.0,132820.8786315184,1468.9337364655905,31351.944895052824,132820.8786315184,0.017744646040166605,0.0008012044765816307,1,100.0
2006-05-03,MODE_A,SAME_BAR_CLOSE,0.0,134034.8444206381,2682.899525585283,31351.944895052824,134034.8444206381,0.009139871695078811,0.0,1,100.0
2006-05-04,MODE_A,SAME_BAR_CLOSE,0.0,134835.78978580667,3483.844890753848,31351.944895052824,134835.78978580667,0.005975650351448728,0.0,1,100.0
2006-05-05,MODE_A,SAME_BAR_CLOSE,0.0,132259.67365566434,-66.16291828697567,32325.83657395134,132259.67365566434,-0.019105581197949115,0.019105581197949115,1,100.0
2006-05-08,MODE_A,SAME_BAR_CLOSE,0.0,133103.32136228582,777.4847883345107,32325.83657395134,133103.32136228582,0.0063787221252178,0.012848728266233816,1,100.0
2006-05-09,MODE_A,SAME_BAR_CLOSE,0.0,133459.23888422345,1133.4023102721467,32325.83657395134,133459.23888422345,0.002673994294769577,0.010209091397543193,1,100.0
2006-05-10,MODE_A,SAME_BAR_CLOSE,0.0,133250.959912087,925.1233381357092,32325.83657395134,133250.959912087,-0.00156061861192781,0.011753777511425126,1,100.0
2006-05-11,MODE_A,SAME_BAR_CLOSE,0.0,133053.2288494214,727.3922754700823,32325.83657395134,133053.2288494214,-0.0014838997242201098,0.013220235808437487,1,100.0
2006-05-12,MODE_A,SAME_BAR_CLOSE,0.0,131567.61493633463,-758.2216376166701,32325.83657395134,131567.61493633463,-0.011165560775440191,0.02423818523749292,1,100.0
2006-05-15,MODE_A,SAME_BAR_CLOSE,0.0,129243.6152028155,-3082.221371135809,32325.83657395134,129243.6152028155,-0.01766391930600634,0.04147396319534015,1,100.0
2006-05-16,MODE_A,SAME_BAR_CLOSE,0.0,130153.17326365886,-2172.663310292447,32325.83657395134,130153.17326365886,0.007037547343565315,0.034728290831287326,1,100.0
2006-05-17,MODE_A,SAME_BAR_CLOSE,0.0,132912.1877716004,586.3511976491008,32325.83657395134,132912.1877716004,0.021198211605278777,0.014266256883739841,1,100.0
2006-05-18,MODE_A,SAME_BAR_CLOSE,0.0,126920.9349636924,-5404.901610258905,32325.83657395134,126920.9349636924,-0.04507677518786708,0.058699955217286215,1,100.0
2006-05-19,MODE_A,SAME_BAR_CLOSE,0.0,124601.42201440436,-62.33187694567502,24663.753891350047,124601.42201440436,-0.018275258923609157,0.0759024572604952,1,100.0
2006-05-22,MODE_A,SAME_BAR_CLOSE,0.0,117236.06164470401,-7427.692246646022,24663.753891350047,117236.06164470401,-0.05911136687387801,0.13052712613661924,1,100.0
2006-05-23,MODE_A,SAME_BAR_CLOSE,0.0,120508.52810880101,-4155.225782549018,24663.753891350047,120508.52810880101,0.02791348001790224,0.10625711244592573,1,100.0
2006-05-24,MODE_A,SAME_BAR_CLOSE,0.0,117905.04361235476,-6758.710278995281,24663.753891350047,117905.04361235476,-0.021604151484579583,0.12556566917690953,1,100.0
2006-05-25,MODE_A,SAME_BAR_CLOSE,0.0,123587.41571755685,-1076.3381737931775,24663.753891350047,123587.41571755685,0.04819447863387812,0.08342276250332657,1,100.0
2006-05-26,MODE_A,SAME_BAR_CLOSE,0.0,122889.46604542805,-1774.2878459219762,24663.753891350047,122889.46604542805,-0.005647416996920428,0.08859905637335566,1,100.0
2006-05-29,MODE_A,SAME_BAR_CLOSE,0.0,121849.12839456555,-2814.6254967844948,24663.753891350047,121849.12839456555,-0.008465637327107683,0.09631464622168255,1,100.0
2006-05-30,MODE_A,SAME_BAR_CLOSE,0.0,122494.3992833566,-2169.3546079934304,24663.753891350047,122494.3992833566,0.005295654530261168,0.09152904078401573,1,100.0
2006-05-31,MODE_A,SAME_BAR_CLOSE,0.0,117394.08995706336,-7269.66393428667,24663.753891350047,117394.08995706336,-0.041637081826860475,0.1293551204502181,1,100.0
2006-06-01,MODE_A,SAME_BAR_CLOSE,0.0,112551.885771225,-12111.868120125026,24663.753891350047,112551.885771225,-0.0412474272564265,0.16526698178562793,1,100.0
2006-06-02,MODE_A,SAME_BAR_CLOSE,0.0,118006.8664287459,-59.03294968921755,18065.899378435115,118006.8664287459,0.0484663639364407,0.1248105075350866,1,100.0
2006-06-05,MODE_A,SAME_BAR_CLOSE,0.0,116270.30892888752,-1795.5904495475809,18065.899378435115,116270.30892888752,-0.014715732672275748,0.13768956214378494,1,100.0
2006-06-06,MODE_A,SAME_BAR_CLOSE,0.0,115040.25171586438,-3025.647662570727,18065.899378435115,115040.25171586438,-0.010579289109616663,0.146812193568106,1,100.0
2006-06-07,MODE_A,SAME_BAR_CLOSE,0.0,112084.15580283312,-5981.743575601982,18065.899378435115,112084.15580283312,-0.02569618780331303,0.16873586767367663,1,100.0
2006-06-08,MODE_A,SAME_BAR_CLOSE,0.0,108396.60984891714,-9669.289529517959,18065.899378435115,108396.60984891714,-0.03289979683125534,0.1960842887403224,1,100.0
2006-06-09,MODE_A,SAME_BAR_CLOSE,0.0,109926.62147965484,-8139.2778987802585,18065.899378435115,109926.62147965484,0.014114939875612608,0.1847370668108317,1,100.0
2006-06-12,MODE_A,SAME_BAR_CLOSE,0.0,107795.39218572041,-10270.507192714695,18065.899378435115,107795.39218572041,-0.019387744890612145,0.20054317657827547,1,100.0
2006-06-13,MODE_A,SAME_BAR_CLOSE,0.0,103296.13212732953,-14769.767251105572,18065.899378435115,103296.13212732953,-0.0417388903844713,0.23391161729819246,1,100.0
2006-06-14,MODE_A,SAME_BAR_CLOSE,0.0,97593.12791477756,-20472.771463657547,18065.899378435115,97593.12791477756,-0.055210239677920124,0.27620754052162944,1,100.0
2006-06-15,MODE_A,SAME_BAR_CLOSE,0.0,101993.72002464942,-16072.179353785688,18065.899378435115,101993.72002464942,0.045091208816615,0.2435708635913989,1,100.0
2006-06-16,MODE_A,SAME_BAR_CLOSE,110781.57700527905,0.0,0.0,10781.577005279054,110781.57700527905,0.08616076537365061,0.17839635024750428,0,0.0
2006-06-19,MODE_A,SAME_BAR_CLOSE,0.0,110726.1862167764,-55.39078850263952,10781.577005279054,110726.1862167764,-0.0005000000000000219,0.17880715207238054,1,100.0
2006-06-20,MODE_A,SAME_BAR_CLOSE,0.0,106677.72100631401,-4103.85599896504,10781.577005279054,106677.72100631401,-0.0365628524632505,0.20883230501503458,1,100.0
2006-06-21,MODE_A,SAME_BAR_CLOSE,0.0,108930.26471493284,-1851.3122903462067,10781.577005279054,108930.26471493284,0.021115408984838636,0.19212647555983497,1,100.0
2006-06-22,MODE_A,SAME_BAR_CLOSE,0.0,111283.68140706111,502.1044017820628,10781.577005279054,111283.68140706111,0.021604801000778738,0.17467252883050743,1,100.0
2006-06-23,MODE_A,SAME_BAR_CLOSE,0.0,112484.9456934527,1703.3686881736494,10781.577005279054,112484.9456934527,0.010794613111310681,0.16576343808909635,1,100.0
2006-06-26,MODE_A,SAME_BAR_CLOSE,0.0,108412.58887361198,-2368.9881316670608,10781.577005279054,108412.58887361198,-0.03620357190675829,0.19596578144548457,1,100.0
2006-06-27,MODE_A,SAME_BAR_CLOSE,0.0,109146.62596283286,-1634.9510424461985,10781.577005279054,109146.62596283286,0.006770773549892979,0.19052184782528678,1,100.0
2006-06-28,MODE_A,SAME_BAR_CLOSE,0.0,112733.16242052379,1951.5854152447364,10781.577005279054,112733.16242052379,0.03285980144647109,0.16392255646956938,1,100.0
2006-06-29,MODE_A,SAME_BAR_CLOSE,0.0,111551.8118594126,770.2348541335444,10781.577005279054,111551.8118594126,-0.010479175211145483,0.17268395849041138,1,100.0
2006-06-30,MODE_A,SAME_BAR_CLOSE,0.0,115398.51489966224,4616.937894383192,10781.577005279054,115398.51489966224,0.034483555005790485,0.14415516026584263,1,100.0
2006-07-03,MODE_A,SAME_BAR_CLOSE,0.0,119356.7319562782,-59.7082200881832,19416.440176366403,119356.7319562782,0.03430041591139703,0.11479932630733809,1,100.0
2006-07-04,MODE_A,SAME_BAR_CLOSE,0.0,120344.6323386627,928.1921622963198,19416.440176366403,120344.6323386627,0.008276871913235506,0.10747263371367416,1,100.0
2006-07-05,MODE_A,SAME_BAR_CLOSE,0.0,122167.93542600084,2751.495249634461,19416.440176366403,122167.93542600084,0.015150680607068251,0.09395023665400222,1,100.0
2006-07-06,MODE_A,SAME_BAR_CLOSE,0.0,119628.5763459156,212.13616954921687,19416.440176366403,119628.5763459156,-0.02078580661308934,0.11278321181674748,1,100.0
2006-07-07,MODE_A,SAME_BAR_CLOSE,0.0,115809.57867727491,-3606.8614990914757,19416.440176366403,115809.57867727491,-0.031923790997877885,0.14110653513251814,1,100.0
2006-07-10,MODE_A,SAME_BAR_CLOSE,0.0,119234.73867043194,-181.70150593445362,19416.440176366403,119234.73867043194,0.02957579184966965,0.11570408079455594,1,100.0
2006-07-11,MODE_A,SAME_BAR_CLOSE,0.0,117351.76222699053,-2064.677949375862,19416.440176366403,117351.76222699053,-0.015792179900238706,0.12966904103569526,1,100.0
