sim_seed,mean_cum_return_pct,mean_sharpe,mean_sortino
250,25.533129095723893,0.3769822945832991,0.4734899641454776
251,52.79186761895475,0.63324366481708,0.8249626290403823
252,44.32478469861663,0.5550780154987465,0.7034915360325554
253,82.12699197190454,0.8054585854975984,0.9838276004240599
254,54.11105358297635,0.4844177317218866,0.6281506671382548
255,24.861918385624918,0.37801660457620395,0.4814982395994801
256,46.21433585777157,0.4897242634597184,0.6383874049663906
257,33.19080672803572,0.34816863903362705,0.4464355453386246
258,36.42939848549974,0.4800184866801557,0.6079340760258825
259,55.00861083786434,0.5527516768823861,0.7408472378935732
260,49.25412441309702,0.5344146317017302,0.7038609096781338
261,56.53494142741132,0.5428473950176156,0.7174481147913934
262,2.1381596787624906,0.1497604840000562,0.1814078309035911
263,36.743782342813084,0.5504245992859388,0.659218147336708
264,62.54816580774084,0.6736841809085241,0.8875810547044894
265,46.783689240973494,0.5776343624810494,0.6828979089554057
266,37.575205494952584,0.5340089481512158,0.6553908632221288
267,42.91593676260677,0.40400251889855127,0.5866030633022372
268,42.00468456804804,0.5109422653663723,0.658090785811788
269,37.344660951408095,0.5001209845419179,0.6243654479323985
270,34.28483322855479,0.41075914288530324,0.5427782858134165
271,37.15418435907638,0.5196842823991841,0.6601145762293548
272,24.725267218227067,0.40815950742020374,0.5113156229929486
273,53.16951656933169,0.6292548920108033,0.8315205322386824
274,44.83384138596716,0.5090144840920552,0.668314432817301
275,36.589231770761984,0.40905770412758213,0.5609509145145075
276,40.030734835534155,0.5050740636047407,0.679819734856004
277,31.516019835954797,0.4818862463578973,0.5635561242052411
278,65.82805438625613,0.743573420585725,0.884076068223
279,26.66595966243663,0.4008909773636574,0.5160596969093129
280,33.86239217967949,0.4373415312199892,0.6018682499003927
281,51.090477885829515,0.5744281763216549,0.7281046595571903
282,38.26485968942277,0.4475421786343655,0.5577916833288339
283,71.0425788957183,0.8344509770681292,1.0305679942319759
284,61.45512242541996,0.6735945080467354,0.8252667196973018
285,39.854554462509334,0.5191456067518577,0.6527584547221001
286,28.42201890173114,0.3117180946856209,0.4148031368956235
287,33.31570925674079,0.5139288045518668,0.6419294257340626
288,28.201623371728726,0.4071676209646439,0.4974617581191649
289,66.44592665941691,0.6335127926664065,0.8051287810299467
290,14.282202759399292,0.22150858031006168,0.2781890060314302
291,61.68287692539083,0.7816532317660905,0.9874690403836631
292,50.749629752248254,0.48318054019089657,0.6665102833795132
293,29.014193155470963,0.44224495709804285,0.564835068192746
294,58.61207951949611,0.6603430669942745,0.8481228579761598
295,72.05992401675752,0.7792353808957737,0.9953039911452258
296,78.53080947188455,0.8489922191708636,1.1511723837019807
297,72.0642705045021,0.7880439453695642,1.0295106147820194
298,71.70492579913845,0.6896806650892853,0.8710890874452142
299,27.702107927396167,0.38902855145660264,0.4727104901163656
300,44.73545135906134,0.5081386087888516,0.6385097423496074
301,46.04967556510293,0.45046693181793057,0.574111485995975
302,21.496846644134706,0.37603055974863586,0.44621759885593315
303,17.59445381542988,0.2401887959368786,0.3042828456478329
304,84.50868012866493,0.578270183775119,0.7670366954424543
305,30.053515214911283,0.4678985966580531,0.551187809275966
306,45.834907065634866,0.5188814713670381,0.6526953715012407
307,40.133932394306996,0.5590217832255783,0.6931560737819917
308,46.9375170795308,0.484308908566374,0.6310150140883112
309,21.065189215210193,0.2735959060631443,0.3373436965885892
310,71.6009910305045,0.6607764047759984,0.8423528481777399
311,24.568844692808874,0.3710448086551993,0.46851165405831896
312,48.094468205180064,0.568292941080788,0.7438059833450991
313,49.100068281876624,0.6490761871255104,0.7832079314861291
314,26.911125992934625,0.4281895963124736,0.526068444782102
315,10.936607641135502,0.24832307552064808,0.3053265884926405
316,19.093728112407643,0.3301506467848748,0.3898874704412775
317,45.72083625299856,0.568293321331621,0.7310533744450851
318,2.063832666628445,0.1151617136310595,0.1554529150069809
319,63.25761824848696,0.6847665867996293,0.8827550633245081
320,38.3571208855931,0.45766879059611576,0.5910464825532297
321,37.69420437036315,0.4533231103537723,0.614683627279206
322,35.366063568208645,0.5280440043479722,0.6572286257035043
323,36.06109802376498,0.33830288687081517,0.44144985148954713
324,51.934771218391646,0.4469197603903828,0.5652913881939442
325,37.5699876251371,0.4054720794109789,0.5140999363140654
326,53.83059883996128,0.5878976048892876,0.7842189418455975
327,44.18162954403026,0.360150042213113,0.4893962326238902
328,34.40595987985044,0.3819739423362254,0.5119906025873019
329,75.86724428254425,0.7613628195914027,0.9879815346598713
330,38.82009540808502,0.5363242340831172,0.6609500912581863
331,42.90571934489672,0.4844450287537356,0.6385322523980603
332,44.4068786133292,0.6127866695686656,0.7932879309876726
333,39.99993776238152,0.4716553365243801,0.5712599566439894
334,55.97678129344539,0.650598676237041,0.8206519880036716
335,56.41045613141664,0.6238289868666198,0.799727892092408
336,28.12030499650591,0.41997304978777583,0.5375595966391832
337,57.51439319548983,0.6099550350343889,0.7483256587893472
338,61.76802345486588,0.6960739552341895,0.8761102992994223
339,51.284960634363735,0.6841785071771496,0.8356791892139516
340,29.818467531759836,0.39835791407255916,0.5018733970975282
341,68.58423211314019,0.6070971687716074,0.798164808289288
342,47.39661306949591,0.6297814960015787,0.7793322703336366
343,52.7722045929351,0.5257899318856618,0.6820142582953256
344,33.13997247267041,0.42238760630204564,0.5679360766427952
345,48.228684748666,0.5216859843917644,0.6784868076623936
346,75.9403108304435,0.6486548447652083,0.8486746595688794
347,48.148288639140006,0.6408883317251782,0.792940741630787
348,39.303301796434525,0.4683394484766428,0.6116861547058383
349,61.461684341639774,0.6053266852378237,0.7629477449709832
350,62.59416511410242,0.6823854505664275,0.8337926661533303
351,55.55723588706695,0.6984249137652405,0.8595320439399622
352,37.60170564259499,0.3613872501000518,0.46799278895479135
353,14.599627158486552,0.2797209847174014,0.34162003265343965
354,82.50989169758918,0.7795185998611694,0.9844582142223214
355,45.562637602634204,0.5437411249395006,0.7096472187726954
356,62.692056964396485,0.6402852145767193,0.8503050896292121
357,28.224547443768266,0.3379621193034378,0.43178550768045315
358,35.137209438062136,0.477262904481696,0.5819216009427809
359,78.05915682645798,0.7220637397424142,0.9143961119417672
360,23.505027723424377,0.324187263166093,0.41344423811175285
361,83.40460978785032,0.8305483617509438,1.0533281052542507
362,29.7671861908376,0.46529443216527405,0.5548251097006871
363,81.62027498609552,0.7565105083492808,1.0179325496002978
364,74.0603616634024,0.6810111941720949,0.8926595445006201
365,48.84648129429435,0.491003262615069,0.6205339051759489
366,56.65363270026783,0.5724973867726186,0.7087126148719383
367,53.68251868199438,0.6628552769186815,0.8375706648487476
368,46.31961436629068,0.5598911180327082,0.7517050349173966
369,56.01190235187464,0.5569200362466133,0.7478309058687305
370,47.13551361396554,0.5563399854154507,0.6852050186746671
371,37.62637474434247,0.4789360870841913,0.6253760336232235
372,29.791782089695584,0.42177133056671023,0.5168184075133173
373,17.839127223412568,0.2649233452770256,0.33163992527834224
374,30.76224921995536,0.46158981896683615,0.57822900944697
375,20.763810046390347,0.3454657719236233,0.4389054996964893
376,35.626682621032884,0.50094919321331,0.5945389941986884
377,28.25262847954993,0.4569731709549786,0.5683274804896039
378,43.885005742020184,0.5780375824086796,0.7058725893734186
379,64.63333412080279,0.6949238474942813,0.9390080399395098
380,62.30304362167042,0.6558846392308066,0.8076211385210084
381,79.58349002646182,0.8496263276835994,1.0476166383992351
382,53.999079408346574,0.4641840428800066,0.6226523434786387
383,25.573812130540567,0.39064522362211995,0.4764976998361103
384,56.605817314980435,0.5635761877393769,0.7586660306490501
385,37.843481732162196,0.4686434458717807,0.5756349219614021
386,46.25498883191124,0.5010983990692564,0.6401437640477662
387,50.063722363504695,0.546666408725921,0.6999246438917825
388,61.27131856948944,0.6730171588612741,0.8592901421534979
389,40.93577905407021,0.4390331979936312,0.5669640906775892
390,47.05669098553007,0.46645104197192594,0.6034015668506595
391,63.26122269057161,0.7431446022161764,0.9495727973698791
392,34.425052411795875,0.42610297885612214,0.5884830283553645
393,45.559283301404754,0.6066273343800631,0.7382118689197374
394,46.14194326579237,0.6168402580594576,0.7675574153627133
395,54.76228218584354,0.6004537499171058,0.7679767805121216
396,33.83497622804163,0.498092022300455,0.6132985651187106
397,33.6184210479561,0.4852230376877108,0.6023016778796302
398,51.70012994806681,0.5355425309516492,0.6694126642716546
399,39.310247891433875,0.44684893661963654,0.6056301457456098
400,45.96138957639884,0.527145479214636,0.6999746134213141
401,14.94160415868024,0.30009653885821486,0.33747792389698683
402,39.074959149486986,0.4222000921523243,0.5900462623722298
403,14.783233964232185,0.22748757994944951,0.28783240245348163
404,47.69069540723842,0.6569303306333524,0.8100513510643689
405,24.704857639054403,0.39291751045059586,0.4796267229490249
406,25.471686952609645,0.37419740163690807,0.4816015610485139
407,58.196011079834236,0.6768208477245061,0.871716552275595
408,29.373123911404843,0.28468087339129655,0.3852699880897545
409,38.8694264911569,0.5481046894479293,0.6567032202247869
410,31.583390418957652,0.4451478075390787,0.5718180736672154
411,78.68224715177749,0.810400113812982,0.9770495907578549
412,33.315320290747515,0.432603495198644,0.5675956086222604
413,56.0831127726676,0.6657255618541089,0.8133364514207935
414,52.77688210011267,0.46485498527736346,0.6107270439773202
415,78.34974455002563,0.622942052998434,0.8361064645148903
416,84.38101540304982,0.8073625176568496,1.018507850987909
417,52.47828822843443,0.5515101155276693,0.6907592130791229
418,52.55990485940057,0.6383351742585572,0.8151228019089111
419,32.529381720656275,0.49455832689000145,0.6080091236681253
420,30.679535049683828,0.41790195593095286,0.5398597746597604
421,110.55824026957967,0.8633277412614184,1.1080676016451714
422,43.25035581741194,0.5548537144085437,0.7203783565767733
423,28.855263319904907,0.4350843452667587,0.54807570701746
424,50.47982118160603,0.4555483332095146,0.6010219060841282
425,87.48535988505365,0.7821382706310083,1.018543381125915
426,55.6207057464138,0.7238284089812286,0.9170888852586572
427,32.76881452439387,0.3497441824256195,0.464776740537573
428,65.3056911182164,0.7449440435541529,0.9341155342871975
429,60.3725354323966,0.5668759723350155,0.7383736915579384
430,58.11860075243076,0.5401204528538802,0.7365857930308735
431,30.06596907457942,0.4057257043045145,0.5009899428676287
432,57.52538848812863,0.5927946776699267,0.8287347097982947
433,25.83467138982079,0.3696991179264676,0.4737529892008145
434,27.00942194959432,0.29561616665516527,0.4009735275612831
435,49.28641511187758,0.6046965339547212,0.771151830785481
436,33.858170869561704,0.432862862475157,0.548779349525462
437,25.889205064693112,0.4224863864880506,0.5262040668063286
438,44.41486228294385,0.48472785403592666,0.6386552339447622
439,47.948864107246756,0.6227466079486816,0.8238650745994457
440,64.10861112407824,0.7410811292986503,0.9030800711126001
441,72.66779735574505,0.7091389352142501,0.893581025493001
442,42.31710840297694,0.4581491904944717,0.6139657622337854
443,71.74899592993728,0.6472889544474472,0.817457074832794
444,29.74152193194348,0.32273977172206336,0.4418099737974755
445,46.47858608112786,0.6065705933559791,0.7449694311792836
446,15.168322911279315,0.2970080462242185,0.35542028287164096
447,43.233733482649924,0.4635176033559218,0.5981780831416265
448,45.91257111645533,0.580364870875044,0.6932039856145031
449,37.942240828843254,0.44060499816456644,0.5826406811669167
450,40.79230108759353,0.4937523429771142,0.7040430326888937
451,53.57059262364494,0.6555038829306531,0.8596635081624333
452,49.01491341326887,0.5795248880888471,0.7525277936198591
453,42.41429144710102,0.39567739089724047,0.4935583814757919
454,69.93983913666847,0.642238369639513,0.8530419499943378
455,33.84569175506181,0.48786299940501754,0.6143187353151369
456,23.456762035734837,0.300709563941083,0.38324585052960536
457,47.28283473056147,0.6399934994557683,0.7811522763729037
458,10.781665703817797,0.18858039579390795,0.2580591500744695
459,38.557218554802844,0.5317710921059974,0.6935315385186004
460,49.59119445625298,0.5997485876396415,0.7700976080949975
461,35.40129405386548,0.43199966090751885,0.5469323241053012
462,14.332821980662919,0.2883789342433124,0.3536362086522038
463,56.08719423405633,0.6590433609023373,0.8225428308526549
464,38.24697304400236,0.449675156765373,0.5944907902695447
465,53.58939143362477,0.6203743398778778,0.8067372166464445
466,30.0542556974726,0.34655150859225436,0.46840753847959754
467,48.66169605039696,0.5459629393211918,0.6991053431590093
468,72.7185302917462,0.8137566506204251,1.0234872243773636
469,32.24278100642693,0.3229227483841717,0.4181527516338225
470,23.701013890906474,0.33250611704973354,0.39720014746482557
471,38.49446839350774,0.47108429012545433,0.5801534082251567
472,46.549204717077274,0.4851321304344167,0.6463104857311499
473,31.92846467387966,0.33274693796925364,0.460705767341483
474,62.54261351110406,0.7023785015569073,0.88017934514822
475,33.705531411561104,0.41488498471082397,0.5262729961422281
476,23.389815829819728,0.3950043772188778,0.5051058656589237
477,85.76879514864956,0.7768553465675214,1.0064594542687442
478,36.17712515439955,0.49994564966637833,0.5883781959922189
479,47.32633741020693,0.6015960256695301,0.7408430480259616
480,48.38864400475774,0.6015625727999686,0.7698511676523735
481,57.8028122799677,0.6644868239810973,0.8010043008671615
482,34.323534413675134,0.46760536418938187,0.621095694666807
483,59.122494763217176,0.5224053952323623,0.7108356873566173
484,42.81137359280582,0.46879882920212995,0.6451663162915944
485,46.592823108565305,0.6040387457331834,0.7461955422665096
486,49.36898414930458,0.5014011486161939,0.6411008636565881
487,66.0654760264616,0.625448413231228,0.8310831986515032
488,70.5309146938702,0.7667313167906703,0.9469465165215929
489,40.286600876222785,0.33353337982405507,0.4649417475996806
490,45.179791647219204,0.4868002042451394,0.6465270690881504
491,82.70856666913654,0.8948024419114405,1.0927380774786835
492,72.17023476925674,0.7330006492585258,0.8826407740842717
493,54.38347213617031,0.6517227730092477,0.8091560465394334
494,62.466470088382934,0.6530879500929492,0.8506812375317491
495,22.511802196903194,0.3844169970583323,0.48310465062245334
496,55.12750641591316,0.5708305405343136,0.7364823624537625
497,46.40973384582996,0.5181789617935928,0.6673581737352686
498,60.87937543840305,0.7111841171849004,0.8609686677695401
499,29.520679706794045,0.3629289457111672,0.48424429680605385
500,28.760940518352687,0.41270897700068365,0.533718728304677
501,40.85248789738117,0.4470614560659659,0.5772596714824006
502,33.95069107802186,0.38380745263154603,0.4882145290632328
503,63.21810169797627,0.6251225215050518,0.805548410970952
504,87.3371996114791,0.8696837002370484,1.1090737443029008
505,36.4791816420778,0.4368908473619381,0.5820409416084922
506,29.988672961739383,0.48190520700984185,0.5474997591854056
507,43.31490017535744,0.5466034749923161,0.6759114566267428
508,40.15529614683184,0.387038709957381,0.5073677784882447
509,28.14331881608778,0.4171356360248348,0.5192547763905321
510,45.42701785565011,0.46644004573354875,0.6059401030051552
511,69.66169791503899,0.689927246258113,0.8820541476071913
512,57.16287909470225,0.6182715132298381,0.7669320050434665
513,31.327866517470078,0.4520774405337808,0.5536186557330607
514,47.13933347859593,0.5898606491264867,0.7682007560618157
515,43.96045917553146,0.5649330541462041,0.7165715719643184
516,44.10233189541775,0.43102743514190783,0.5933865107501143
517,26.364735821604178,0.3446769130603151,0.43677137134280963
518,59.442320779619294,0.7103259848779914,0.8752359999072604
519,32.16594653221168,0.42692907130467644,0.512493958797554
520,51.03464905711864,0.580127953229575,0.6987117297426755
521,50.11817916702438,0.5690000102371571,0.7044259706096974
522,56.59631055186985,0.6255669257759894,0.8395164722068916
523,37.528526464028054,0.4922478154162941,0.6455131410370527
