asset,model,fold,train_samples,validation_samples,base_positive_rate,training_time,prediction_time,brier_A,log_loss_A,ece_A,roc_auc_A,ppr_050_A,brier_B,log_loss_B,ece_B,roc_auc_B,ppr_050_B,rank_corr_B,rank_inversions_B,fallback_B,calibration_time_B,brier_C,log_loss_C,ece_C,roc_auc_C,ppr_050_C,rank_corr_C,rank_inversions_C,fallback_C,calibration_time_C
tcs_ns,random_forest,4,3048,843,0.5059055118110236,0.47169679997023195,0.054012599983252585,0.2533582443653618,0.7002578897932749,0.04888493475682088,0.527199413489736,0.5136417556346382,0.24961076500748214,0.6923685750670217,0.015023893085385234,0.527199413489736,0.9916963226571768,1.0,0,False,1.5916405000025406,0.24938050497325334,0.6918848835341672,0.014223764733959665,0.5164363861944506,0.5599051008303677,0.9344398474882532,0,False,1.4141419000225142
tcs_ns,xgboost,4,3048,843,0.5059055118110236,0.32399369997438043,0.004888600087724626,0.2594777047634125,0.7137700915336609,0.08984982681019876,0.5206293706293705,0.49110320284697506,0.24980410125368344,0.6927553715929303,0.015504985726671139,0.47937062937062935,1.0,-1.0,354903,False,1.0902897000778466,0.24929824939061765,0.6917432723760821,0.0166943837899971,0.5264380780509813,0.7615658362989324,0.8674772762457779,0,False,1.0415870000142604
tcs_ns,logistic_regression,5,3891,843,0.5093806219480853,0.027127200039103627,0.0016651999903842807,0.25631794010433834,0.7061935016290523,0.045229347558143125,0.4929828318923245,0.6370106761565836,0.25021361102375805,0.6935765050760224,0.006970132611399879,0.4929828318923245,0.8754448398576512,1.0,0,False,0.08840380003675818,0.25226674769613316,0.7740020088786667,0.020561135709920565,0.5036044008071152,0.8505338078291815,0.9243459708826439,0,False,0.08804229996167123
tcs_ns,random_forest,5,3891,843,0.5093806219480853,0.6037307999795303,0.08084730000700802,0.25233511269276393,0.6979404109458993,0.05105575326215895,0.5216714950795278,0.5326215895610913,0.24935371241560952,0.6918524896917118,0.004092099024478666,0.5216714950795278,0.9122182680901542,1.0,0,False,1.7117407999467105,0.24986778708191526,0.6928836542845498,0.009919424567062254,0.5033113142676782,0.8778173190984578,0.5673778958689105,0,False,1.6372713999589905
tcs_ns,xgboost,5,3891,843,0.5093806219480853,0.4364266999764368,0.005206400062888861,0.26106202602386475,0.7173643708229065,0.0766360311993218,0.5131776217154581,0.4472123368920522,0.24964567833848192,0.6924383657206906,0.005077860491489061,0.5131776217154581,1.0,1.0,0,False,1.037463500048034,0.24877604265066602,0.6902448378139059,0.008634157125060367,0.5198227953692327,0.5966785290628707,0.8704726356529305,0,False,1.034813700011
hdfcbank_ns,logistic_regression,1,885,924,0.46214689265536724,0.02166680002119392,0.002126900013536215,0.4058600953812149,1.8382995183149589,0.37427804620973487,0.5111541146758256,0.005411255411255411,0.2587977375100951,0.7112123621747993,0.09011310512626951,0.5111541146758256,0.0021645021645021645,1.0,0,False,0.07038170006126165,0.3968303846236977,9.304864778034064,0.33278682457598024,0.5002858227243122,0.008658008658008658,0.9234138995468546,0,False,0.07973799994215369
hdfcbank_ns,random_forest,1,885,924,0.46214689265536724,0.49130270001478493,0.07710849994327873,0.25807213203463203,0.7105223832542036,0.07670995670995667,0.5182340841255935,0.22294372294372294,0.2500465815078418,0.6932398413673577,0.0165770318034761,0.5182340841255935,0.024891774891774892,0.9999999999999998,0,False,1.6524393999716267,0.25118553910927416,0.7312152329300958,0.016898199292798722,0.52546633617438,0.05194805194805195,0.9358711477266506,0,False,1.6325404000235721
hdfcbank_ns,xgboost,1,885,924,0.46214689265536724,0.34171020006760955,0.0055822000140324235,0.2767416536808014,0.7558500170707703,0.13404543408357997,0.4947450789292425,0.28354978354978355,0.25030550562820486,0.6937590786400843,0.01788164063882952,0.4947450789292425,0.0,1.0,0,False,1.091022599954158,0.25046248470477744,0.6941813345373403,0.004787852598942116,0.4927115205300372,0.0,0.8898395520733763,0,False,1.0990101000061259
hdfcbank_ns,logistic_regression,2,1809,937,0.4787175234936429,0.013523000059649348,0.0023852000012993813,0.25043899764190064,0.6936779846263477,0.047499407403883066,0.5417943246890615,0.3820704375667022,0.2511575491592791,0.6954644251997207,0.031590649363320095,0.4582056753109385,0.0010672358591248667,-1.0,438516,False,0.10386529995594174,0.24965596889393035,0.6924585540448049,0.021950109417060163,0.5175598169019222,0.8623265741728922,0.5967903874950801,0,False,0.10044049995485693
hdfcbank_ns,random_forest,2,1809,937,0.4787175234936429,0.5457955999299884,0.07749639998655766,0.25659893276414086,0.7070861507969718,0.08486659551760935,0.5408437283437284,0.24439701173959444,0.2504270771965914,0.694001493592352,0.026160836359342188,0.5408437283437284,0.0,0.9999999999999998,0,False,1.4727019999409094,0.2495686668874391,0.692261791806262,0.02945449568213673,0.531565725644673,0.0,0.9005171034986387,0,False,1.5719593999674544
hdfcbank_ns,xgboost,2,1809,937,0.4787175234936429,0.3415070999180898,0.0045267000095918775,0.2708463668823242,0.7419272661209106,0.13317675078277783,0.5439234781340044,0.2753468516542156,0.2507851586048866,0.6947181319482358,0.024872083515548093,0.45607652186599557,0.0,-1.0,438516,False,0.9258255999302492,0.24977679753221252,0.6927198108516064,0.02573195078409217,0.532840026261079,0.0,0.6796902744523425,0,False,0.9237440000288188
hdfcbank_ns,logistic_regression,3,2746,938,0.4905316824471959,0.016217299969866872,0.0022791000083088875,0.25401462233456645,0.7018234757707675,0.05807637332451128,0.5077016803666254,0.44562899786780386,0.24996943706032168,0.6930860495714938,0.0040989995301556155,0.5077016803666254,0.9968017057569296,1.0,0,False,0.07778119994327426,0.24970486456359223,0.6925558416986606,0.007037933465642184,0.5217115552484178,0.8219616204690832,0.878313191204623,0,False,0.07264559995383024
hdfcbank_ns,random_forest,3,2746,938,0.4905316824471959,0.5114749999484047,0.08940219995565712,0.256032302771855,0.7058225455706306,0.05654584221748399,0.508188150141849,0.4147121535181237,0.24980740718592442,0.6927612702507814,0.0251371292908552,0.508188150141849,0.6332622601279317,1.0,0,False,1.7023746001068503,0.24989000473352188,0.692744407516263,0.021638149228863535,0.5145190768895032,0.5319829424307037,0.9399067536591913,0,False,1.6680411000270396
hdfcbank_ns,xgboost,3,2746,938,0.4905316824471959,0.38799080008175224,0.004579099942930043,0.2570161521434784,0.7097227573394775,0.07396663290097008,0.543568596784753,0.4626865671641791,0.24930757881647447,0.691761749472501,0.01921173506483083,0.543568596784753,0.6194029850746269,1.0,0,False,0.9895646000513807,0.24904949846831528,0.6912442514236979,0.013443428431068029,0.5347553102495088,0.4946695095948827,0.9169497353690399,0,False,0.977004999993369
hdfcbank_ns,logistic_regression,4,3684,940,0.493756786102063,0.01925350003875792,0.002398099983111024,0.2503138710785577,0.6936079431656085,0.043934463248788,0.5351265463625015,0.4702127659574468,0.2493777206816716,0.6919021837067207,0.016102331951382776,0.5351265463625015,1.0,1.0,0,False,0.06305070000234991,0.24829841700064995,0.6892644650428752,0.013332816179595685,0.5270026103733969,0.7223404255319149,0.8870819142403854,0,False,0.06909649993758649
hdfcbank_ns,random_forest,4,3684,940,0.493756786102063,0.5864959000609815,0.06351220002397895,0.24887749999999997,0.6910854585651214,0.03496808510638292,0.5560276926569061,0.48404255319148937,0.24871954895103401,0.6905846204536017,0.03865697409286208,0.5560276926569061,0.8191489361702128,1.0,0,False,1.6376019000308588,0.24884441815593938,0.6908046205094837,0.03336841013233968,0.546535013051867,0.9563829787234043,0.907480745876314,0,False,1.7192705000052229
hdfcbank_ns,xgboost,4,3684,940,0.493756786102063,0.33303239999804646,0.005360699957236648,0.2545211911201477,0.7037850618362427,0.0727646641116193,0.5493678356599705,0.42872340425531913,0.24863585712424413,0.6904162856385844,0.023842980040964377,0.5493678356599705,0.774468085106383,1.0,0,False,0.9678847000468522,0.24894955931128365,0.6913815470932307,0.01950759987615654,0.5288798093292476,0.9457446808510638,0.8763998215798057,0,False,0.9624299999559298
hdfcbank_ns,logistic_regression,5,4624,940,0.5004325259515571,0.01891260000411421,0.002485899953171611,0.2557082771694316,0.7106894786711523,0.05561204501060658,0.5318976449275362,0.5851063829787234,0.2495698253662472,0.6922898390152982,0.018627427122421856,0.5318976449275362,0.9414893617021277,1.0,0,False,0.06225550000090152,0.25129856607986,0.7304195310723391,0.020627607184400275,0.524345561594203,0.7776595744680851,0.9525968006632343,0,False,0.0710201000329107
