trade_id,fold,signal_date,entry_date,entry_price,exit_date,exit_price,predicted_probability,target,holding_period,gross_return_pct,transaction_cost_pct,net_return_pct,capital_before,capital_after,cumulative_return_pct,win_loss,regime
103,2,2011-01-31,2011-01-31,579.75,2011-02-14,556.1500244140625,0.56,0,10,-4.070715926854247,0.1,-4.166645210927392,202701.86785448968,194256.0001850702,140.95921661636893,0,HIGH_VOLATILITY
104,2,2011-02-16,2011-02-16,548.25,2011-03-03,575.0999755859375,0.575,1,10,4.897396367704059,0.1,4.792498971336354,194256.0001850702,203565.71699569884,152.50718459404854,1,HIGH_VOLATILITY
105,2,2011-03-07,2011-03-07,554.125,2011-03-21,535.4000244140625,0.58,0,10,-3.379197037841191,0.1,-3.47581784080335,203565.71699569884,196490.14348660308,143.73049482261834,0,HIGH_VOLATILITY
106,2,2011-03-22,2011-03-22,534.75,2011-04-05,619.9249877929688,0.56,1,10,15.928001457310659,0.1,15.812073455853348,196490.14348660308,227559.30930821638,182.2693396982856,1,HIGH_VOLATILITY
107,2,2011-04-18,2011-04-18,572.2999877929688,2011-05-03,569.2249755859375,0.585,0,10,-0.5373077533846891,0.1,-0.6367704456313044,227559.30930821638,226110.27888025893,180.47193196600827,0,HIGH_VOLATILITY
108,2,2011-05-10,2011-05-10,569.9500122070312,2011-05-24,574.9500122070312,0.55,1,10,0.8772699171701706,0.1,0.7763926472530002,226110.27888025893,227865.78246016853,182.6494954234008,1,BULLISH
109,2,2011-05-30,2011-05-30,575.9749755859375,2011-06-13,587.6500244140625,0.585,1,10,2.027006262945367,0.1,1.9249792566824215,227865.78246016853,232252.15150560386,188.0904395794188,1,BULLISH
110,2,2011-06-17,2011-06-17,554.5999755859375,2011-07-01,595.9500122070312,0.66,1,10,7.455830948677421,0.1,7.348375117728743,232252.15150560386,249318.9108172313,209.26040575802816,1,HIGH_VOLATILITY
111,2,2011-08-04,2011-08-04,547.9249877929688,2011-08-19,464.4750061035156,0.555,0,10,-15.23018361064131,0.1,-15.31495342703067,249318.9108172313,211135.83574079222,161.89731864794007,0,HIGH_VOLATILITY
112,2,2012-01-12,2012-01-12,544.75,2012-01-27,554.375,0.56,1,10,1.7668655346489215,0.1,1.6650986691142726,211135.83574079222,214651.45573173545,166.2581674151929,1,HIGH_VOLATILITY
113,2,2012-03-14,2012-03-14,577.2750244140625,2012-03-28,582.5499877929688,0.575,1,10,0.9137695475844236,0.1,0.8128557780368393,214651.45573173545,216396.26249229105,168.4224623135223,1,HIGH_VOLATILITY
114,2,2012-06-28,2012-06-28,629.4249877929688,2012-07-12,618.0,0.555,0,10,-1.815146842680906,0.1,-1.913331695838225,216396.26249229105,212255.88421341675,163.28665026332826,0,BEARISH_SIDEWAYS
115,2,2012-07-16,2012-07-16,603.6749877929688,2012-07-30,615.5,0.55,1,10,1.9588375278332146,0.1,1.8568786903053816,212255.88421341675,216197.21849629495,168.17556396648686,1,BEARISH_SIDEWAYS
116,2,2012-09-17,2012-09-17,671.0499877929688,2012-09-18,649.9000244140625,0.58,0,1,-3.151771665843678,0.1,-3.2486198941778346,216197.21849629495,209173.7926455652,159.46355924414797,0,HIGH_VOLATILITY
117,3,2012-09-20,2012-09-20,661.0,2012-10-05,652.0,0.62,0,10,-1.361573373676248,0.1,-1.460211800302572,209173.7926455652,206119.41224221422,-1.460211800302574,0,HIGH_VOLATILITY
118,3,2012-10-05,2012-10-05,652.0,2012-10-19,644.8499755859375,0.58,0,10,-1.096629511359279,0.1,-1.1955328818479198,206119.41224221422,203655.18689298688,-2.638287369933256,0,BEARISH_SIDEWAYS
119,3,2012-11-12,2012-11-12,667.25,2012-11-29,649.0499877929688,0.565,0,10,-2.7276151677828775,0.1,-2.824887552615095,203655.18689298688,197902.15686819187,-5.388646271032896,0,BEARISH_SIDEWAYS
120,3,2012-12-17,2012-12-17,602.75,2013-01-01,632.0750122070312,0.695,1,10,4.865203186566777,0.1,4.760337983380211,197902.15686819187,207322.9684115171,-0.884826062882667,1,BEARISH_SIDEWAYS
121,3,2013-01-01,2013-01-01,632.0750122070312,2013-01-15,668.7249755859375,0.625,1,10,5.798356630320618,0.1,5.692558273690298,207322.9684115171,219124.94920308725,4.757362971557242,1,BULLISH
122,3,2013-01-22,2013-01-22,658.75,2013-02-05,680.0250244140625,0.575,1,10,3.22960522414611,0.1,3.126375618921964,219124.94920308725,225975.6181899477,8.032471626525593,1,BULLISH
123,3,2013-02-06,2013-02-06,685.2750244140625,2013-02-20,726.4000244140625,0.555,1,10,6.001240164146289,0.1,5.895238923982142,225975.6181899477,239297.42079219077,14.401243944392489,1,BULLISH
124,3,2013-03-01,2013-03-01,750.9249877929688,2013-03-15,785.125,0.585,1,10,4.554384627357779,0.1,4.449830242730422,239297.42079219077,249945.74979267555,19.49190509548987,1,BULLISH
125,3,2013-03-22,2013-03-22,771.0750122070312,2013-04-09,748.7000122070312,0.555,0,10,-2.9017929054601996,0.1,-2.9988911125547397,249945.74979267555,242450.1489159347,15.908472973358883,0,BULLISH
126,3,2013-04-15,2013-04-15,736.2249755859375,2013-05-02,716.9500122070312,0.67,0,10,-2.6180806163993466,0.1,-2.715462535782947,242450.1489159347,235866.50595417252,12.761021813969217,0,HIGH_VOLATILITY
127,3,2013-05-02,2013-05-02,716.9500122070312,2013-05-16,727.0250244140625,0.585,1,10,1.405260064926524,0.1,1.3038548048615977,235866.50595417252,238941.86272511518,14.231261814901696,1,HIGH_VOLATILITY
128,3,2013-05-22,2013-05-22,749.2000122070312,2013-06-05,733.9000244140625,0.55,0,10,-2.0421766609289382,0.1,-2.140134484268009,238941.86272511518,233828.18552358265,11.786559188986507,0,BEARISH_SIDEWAYS
129,3,2013-06-13,2013-06-13,722.8250122070312,2013-06-27,745.9500122070312,0.625,1,10,3.199252877178598,0.1,3.09605362430142,233828.18552358265,241067.63153612378,15.247531006238974,1,HIGH_VOLATILITY
130,3,2013-08-20,2013-08-20,868.2000122070312,2013-09-03,1000.5499877929688,0.74,1,10,15.244180341519886,0.1,15.128936161178366,241067.63153612378,277538.5996164886,32.6832563995071,1,HIGH_VOLATILITY
131,3,2013-10-24,2013-10-24,1004.3499755859375,2013-11-08,1045.425048828125,0.655,1,10,4.08971715444353,0.1,3.9856274372890876,277538.5996164886,288600.25419187127,37.97151667125448,1,HIGH_VOLATILITY
132,3,2013-11-14,2013-11-14,1013.0999755859375,2013-11-29,1002.1749877929688,0.605,0,10,-1.0783721307119924,0.1,-1.1772937585812806,288600.25419187127,285202.58141202066,36.347186616863866,0,BEARISH_SIDEWAYS
133,3,2014-02-03,2014-02-03,1097.2249755859375,2014-02-17,1082.699951171875,0.56,0,10,-1.3237963715058418,0.1,-1.4224725751343361,285202.58141202066,281145.6529078595,34.407685280271735,0,BEARISH_SIDEWAYS
134,3,2014-03-10,2014-03-10,1071.324951171875,2014-03-25,1073.324951171875,0.675,1,10,0.18668472136416578,0.1,0.08649803664280162,281145.6529078595,281388.8383777314,34.52394528913623,1,HIGH_VOLATILITY
135,3,2014-03-26,2014-03-26,1046.75,2014-04-10,1063.074951171875,0.715,1,10,1.559584539945068,0.1,1.4580249554051226,281388.8383777314,285491.5578630033,36.485337982447355,1,HIGH_VOLATILITY
136,3,2014-05-13,2014-05-13,1105.4749755859375,2014-05-27,1065.7249755859375,0.605,0,10,-3.595739467456621,0.1,-3.6921437279891647,285491.5578630033,274950.79921542585,31.446103136503616,0,HIGH_VOLATILITY
