config_id,asset,target_name,model,fold,feature_count,train_samples,validation_samples,base_positive_rate,roc_auc,pr_auc,mcc,f1,precision,recall,accuracy,ppr,mean_prob,median_prob,std_prob,q10_prob,q25_prob,q50_prob,q75_prob,q90_prob,buy_signals_count,sell_signals_count,mean_realized_ret_buy,mean_realized_ret_sell,return_spread,spread_minus_5bps,spread_minus_10bps,spread_minus_20bps,spread_minus_50bps,total_strat_return,buy_hold_return,win_rate,profit_factor,max_drawdown,sharpe_ratio,total_trades,filtered_trades_count,filtered_ppr,filtered_precision,filtered_return_spread,filtered_cum_return,training_time,prediction_time
C7,tcs_ns,TARGET_D,xgboost,2,20,1363,842,0.5649303008070433,0.6134715337238996,0.70125247755043,0.12435690292023902,0.39330543933054396,0.734375,0.26857142857142857,0.4833729216152019,0.22802850356294538,0.37325340509414673,0.36270615458488464,0.16251082718372345,0.16616373956203462,0.2533979117870331,0.36270615458488464,0.48666611313819885,0.585517966747284,192,650,0.03457735144217075,0.013557689309651974,0.021019662132518775,0.020519662132518775,0.020019662132518774,0.019019662132518773,0.016019662132518774,438.5526616922432,1134747.0100849564,0.7291666666666666,5.562661414731913,0.2500185262631509,4.151365620487429,192,117,0.13895486935866982,0.7264957264957265,0.022754951699760197,57.59874120563141,0.3978960000677034,0.005043099983595312
C7,tcs_ns,TARGET_D,logistic_regression,2,20,1363,842,0.5649303008070433,0.4753973261228782,0.5891375084307604,0.03151481261964977,0.6537396121883656,0.6344086021505376,0.6742857142857143,0.5546318289786223,0.66270783847981,0.5645276977055983,0.551383859217708,0.1306112193159159,0.403102739130653,0.47161076499865895,0.551383859217708,0.6598745506834379,0.7431776059171572,558,284,0.019332199140906715,0.016422473266002185,0.002909725874904529,0.002409725874904529,0.0019097258749045292,0.0009097258749045291,-0.002090274125095471,11491.587614373346,1134747.0100849564,0.6254480286738351,2.462708932630303,0.717220109828877,4.250181603672861,558,426,0.505938242280285,0.6173708920187794,-0.0035384654627861716,420.724039659081,0.02775929996278137,0.0026017000200226903
C7,tcs_ns,TARGET_D,random_forest,3,20,2205,842,0.5873015873015873,0.5911611191922649,0.6490412585696814,0.0939899262855946,0.5555555555555556,0.6015037593984962,0.5161290322580645,0.5439429928741093,0.47387173396674587,0.4913182897862233,0.485,0.12315400193578621,0.335,0.4,0.485,0.585,0.655,399,443,0.013436580756414733,0.0031544192697881665,0.010282161486626567,0.009782161486626566,0.009282161486626566,0.008282161486626567,0.005282161486626567,98.31083802841535,355.4930388076766,0.5889724310776943,2.2198675559622583,0.5335405493471065,3.1893315847038863,399,280,0.332541567695962,0.6357142857142857,0.01121993836304171,45.248776042255834,0.5440236000576988,0.07426609995309263
C7,tcs_ns,TARGET_D,xgboost,3,20,2205,842,0.5873015873015873,0.5940275519808335,0.6520509874536284,0.13940287927145253,0.5498783454987834,0.6330532212885154,0.4860215053763441,0.5605700712589073,0.42399049881235157,0.43594443798065186,0.43337470293045044,0.22878505289554596,0.12581994086503984,0.2299678921699524,0.43337471783161163,0.6300245076417923,0.7442511498928069,357,485,0.015558099328851688,0.002483220614279554,0.013074878714572134,0.012574878714572134,0.012074878714572135,0.011074878714572134,0.008074878714572135,130.84512539944592,355.4930388076766,0.6246498599439776,2.5906603195665303,0.4903174623752082,3.59799133751214,357,302,0.3586698337292161,0.6324503311258278,0.012666950090326708,73.0863550034565,0.41480879997834563,0.005550700007006526
C7,tcs_ns,TARGET_D,logistic_regression,3,20,2205,842,0.5873015873015873,0.45594250021391286,0.533823256952714,-0.06934297426904444,0.5883476599808978,0.5292096219931272,0.6623655913978495,0.48812351543942994,0.6912114014251781,0.5351319193461375,0.5400908864708209,0.07054227768965893,0.4416745184407202,0.4849959294203814,0.5400908864708209,0.581969368366911,0.6267571823175034,582,260,0.007859179513045848,0.008402157622049817,-0.0005429781090039686,-0.0010429781090039686,-0.0015429781090039686,-0.0025429781090039686,-0.005542978109003969,26.714190608308666,355.4930388076766,0.5240549828178694,1.429825021190611,0.9053440321843114,1.8803346594352395,582,389,0.46199524940617576,0.5115681233933161,-0.006831583880079355,1.4888524644061927,0.026777899940498173,0.0033813000191003084
C7,tcs_ns,TARGET_D,random_forest,4,20,3047,844,0.5776173285198556,0.5566939890710383,0.6117123794104047,0.08339337953706655,0.5364705882352941,0.6129032258064516,0.4769874476987448,0.533175355450237,0.44075829383886256,0.4716113744075829,0.47,0.152465358239306,0.27,0.355,0.47,0.575,0.6685000000000003,372,472,0.015304127057927495,0.0035381020257153105,0.011766025032212184,0.011266025032212183,0.010766025032212183,0.009766025032212184,0.006766025032212184,138.07570431057766,613.3011982094608,0.6021505376344086,2.3031873683562045,0.6765100283615034,3.3272540313271772,372,264,0.3127962085308057,0.6098484848484849,0.009722283634260321,33.456851595227036,0.6489288000157103,0.0889475999865681
C7,tcs_ns,TARGET_D,xgboost,4,20,3047,844,0.5776173285198556,0.5718899330086654,0.6376931800766064,0.08340028395400628,0.531435349940688,0.6136986301369863,0.4686192468619247,0.5319905213270142,0.4324644549763033,0.454368531703949,0.4632681906223297,0.22048431634902954,0.13586003780364994,0.2937914878129959,0.4632681906223297,0.6071899384260178,0.7651214361190796,365,479,0.015367509094744517,0.003661750735083309,0.011705758359661209,0.011205758359661208,0.01070575835966121,0.009705758359661209,0.006705758359661209,126.86262083033782,613.3011982094608,0.6027397260273972,2.2869040825883244,0.6909096806750019,3.2458032126838856,365,288,0.3412322274881517,0.625,0.011891129518380755,63.77055282462753,0.3912359999958426,0.004980900092050433
C7,tcs_ns,TARGET_D,logistic_regression,4,20,3047,844,0.5776173285198556,0.47905663397123716,0.5609494965375325,-0.020324181964328215,0.6023166023166023,0.5591397849462365,0.6527196652719666,0.5118483412322274,0.6611374407582938,0.5149631712065305,0.5286757782357258,0.07441136806533286,0.41109160864744254,0.47489703109301784,0.5286757782357258,0.5638363892739995,0.596603316921023,558,286,0.008726396306031987,0.008719546443779043,6.849862252944136e-06,-0.0004931501377470559,-0.0009931501377470559,-0.001993150137747056,-0.004993150137747056,39.97795867866974,613.3011982094608,0.5519713261648745,1.533826400586941,0.8749459562265532,2.151493839492474,558,279,0.3305687203791469,0.5268817204301075,-0.0047563328122682495,1.7369526761349268,0.015404000063426793,0.0018275000620633364
C7,tcs_ns,TARGET_D,random_forest,5,20,3891,844,0.5751734772552043,0.5839578082067353,0.6121454607917016,0.12866297787037304,0.5575326215895611,0.623342175066313,0.5042918454935622,0.5580568720379147,0.4466824644549763,0.481978672985782,0.475,0.14365859185705804,0.295,0.375,0.475,0.58,0.68,377,467,0.009279159198600728,0.003183776713504848,0.00609538248509588,0.00559538248509588,0.00509538248509588,0.00409538248509588,0.00109538248509588,12.90189673343973,51.56329329406319,0.6153846153846154,1.5457072124978748,0.8544693990446394,1.749989794534377,377,274,0.3246445497630332,0.6423357664233577,0.007076703751228283,8.6494310091609,0.6092586000449955,0.11655239993706346
C7,tcs_ns,TARGET_D,xgboost,5,20,3891,844,0.5751734772552043,0.6023684628834844,0.6435481161112901,0.14261222912546745,0.5265822784810127,0.6419753086419753,0.44635193133047213,0.556872037914692,0.38388625592417064,0.4447542130947113,0.4338299632072449,0.199911430478096,0.18495975136756898,0.2766603082418442,0.4338299632072449,0.5882903784513474,0.7444704532623293,324,520,0.012958534666031038,0.0015125029063176568,0.011446031759713381,0.010946031759713381,0.01044603175971338,0.009446031759713381,0.006446031759713381,31.223252771787145,51.56329329406319,0.6327160493827161,1.9009032753742112,0.7511033859476365,2.393365676792628,324,259,0.3068720379146919,0.6756756756756757,0.01493031913623904,35.82649556947699,0.42515780008397996,0.0056510999565944076
C7,tcs_ns,TARGET_D,logistic_regression,5,20,3891,844,0.5751734772552043,0.5311726502713627,0.5697588301491721,0.03480628742898549,0.4780976220275344,0.5735735735735735,0.40987124463519314,0.5059241706161137,0.39454976303317535,0.47617207868959427,0.48462224973547885,0.06430652386950726,0.3935246360597435,0.4381567910132692,0.48462224973547885,0.5226378497603242,0.5504029797651118,333,511,0.009153921607929966,0.0037902364924433636,0.005363685115486602,0.0048636851154866025,0.004363685115486602,0.003363685115486602,0.00036368511548660193,8.870353838041941,51.56329329406319,0.5645645645645646,1.5360242652888458,0.8693297601552757,1.6192600464064113,333,86,0.1018957345971564,0.5581395348837209,0.006423262466586887,1.2723438986260915,0.017645400017499924,0.00180159998126328
C57,tcs_ns,TARGET_D,random_forest,1,25,384,843,0.7291666666666666,0.5499379652605458,0.5513472725174429,0.014807923187752975,0.6633249791144528,0.52443857331572,0.9022727272727272,0.5219454329774614,0.8979833926453143,0.6657947805456702,0.68,0.12058313974510756,0.495,0.585,0.68,0.76,0.81,757,86,0.0008622263899433604,-0.0045068322225049395,0.0053690586124483,0.004869058612448299,0.0043690586124483,0.0033690586124483,0.0003690586124482998,-0.8626807661911684,-0.8209240001219655,0.5138705416116248,0.9947543590444385,0.9999078536355168,-0.029867070548550426,757,686,0.8137603795966786,0.5306122448979592,0.001012276517646726,-0.8780683118102867,0.3442380999913439,0.08132999995723367
C57,tcs_ns,TARGET_D,xgboost,1,25,384,843,0.7291666666666666,0.5280735393638619,0.5510572337019236,-0.0015937309368908685,0.6307277628032345,0.5215453194650818,0.7977272727272727,0.5124555160142349,0.7983392645314353,0.7016631960868835,0.7858057618141174,0.2409142404794693,0.28543525338172915,0.5572287440299988,0.7858057618141174,0.8919948041439056,0.9377113580703735,673,170,-0.0008586186694067822,0.004958636297426257,-0.005817254966833039,-0.0063172549668330386,-0.006817254966833039,-0.00781725496683304,-0.010817254966833039,-0.9528998068438669,-0.8209240001219655,0.5111441307578009,0.9343295545865395,0.999910619739655,-0.3665741852042095,673,638,0.7568208778173191,0.5250783699059561,-0.0045797026260731896,-0.945254838943934,0.36616959993261844,0.005438099964521825
C57,tcs_ns,TARGET_D,logistic_regression,1,25,384,843,0.7291666666666666,0.5804195804195804,0.5861900048977071,0.10163738882317867,0.47696476964769646,0.5906040268456376,0.4,0.5421115065243179,0.3534994068801898,0.389078221160521,0.3255607877243136,0.29058665547119117,0.04362544644379369,0.13136545861004603,0.3255607877243136,0.6188597848732389,0.844075213270245,298,545,0.012632463774242271,-0.006420837428756876,0.019053301202999147,0.018553301202999146,0.018053301202999146,0.017053301202999145,0.014053301202999146,11.951018409992104,-0.8209240001219655,0.587248322147651,1.4928833058131927,0.9704709451515946,1.4304258252642437,298,249,0.29537366548042704,0.5863453815261044,0.017455469916688934,7.430487754796864,0.019224900053814054,0.0019586000125855207
C57,tcs_ns,TARGET_D,random_forest,2,25,1227,842,0.58679706601467,0.5564188072705423,0.7052482021484117,0.13716989696833226,0.4470899470899471,0.7316017316017316,0.3219047619047619,0.503562945368171,0.27434679334916867,0.4540261282660333,0.445,0.08568815626978249,0.35,0.395,0.445,0.505,0.555,231,611,0.03158624115204696,0.013346854045904615,0.018239387106142344,0.017739387106142344,0.017239387106142343,0.016239387106142346,0.013239387106142343,765.8163955439379,1134747.0100849564,0.7229437229437229,4.701880725799279,0.4261851483928668,4.222464361122579,231,104,0.12351543942992874,0.8173076923076923,0.030088503473728243,71.6744786279901,0.4203533000545576,0.054040699964389205
C57,tcs_ns,TARGET_D,xgboost,2,25,1227,842,0.58679706601467,0.5459035601622353,0.6855507591321861,0.039464660867349365,0.37158469945355194,0.6570048309178744,0.259047619047619,0.45368171021377673,0.24584323040380046,0.38372036814689636,0.3744927644729614,0.16926206648349762,0.1693265452980995,0.2527403458952904,0.37449274957180023,0.4956376850605011,0.6033381998538971,207,635,0.024779666725550455,0.016255052781073424,0.008524613944477032,0.008024613944477031,0.007524613944477032,0.006524613944477032,0.0035246139444770315,92.83401319373453,1134747.0100849564,0.6570048309178744,3.05620446818691,0.5737385579149195,3.0586902057905996,207,137,0.16270783847980996,0.7153284671532847,0.013502036895144183,37.849909335685425,0.3204569999361411,0.004883300047367811
C57,tcs_ns,TARGET_D,logistic_regression,2,25,1227,842,0.58679706601467,0.5969656001201742,0.7124015303048361,0.1256887315721359,0.28081123244929795,0.7758620689655172,0.17142857142857143,0.4524940617577197,0.1377672209026128,0.3343351169397983,0.3288140513788907,0.14081535199205822,0.15481938145073218,0.222722787220396,0.3288140513788907,0.4372925663051127,0.5250616275076598,116,726,0.04332883084096105,0.014359786708841716,0.028969044132119336,0.028469044132119335,0.027969044132119335,0.026969044132119334,0.023969044132119335,99.01610917850631,1134747.0100849564,0.7758620689655172,6.870857414472857,0.33624865975623425,3.369130595918278,116,64,0.07600950118764846,0.78125,0.029693248503158798,13.83816354757676,0.02377099997829646,0.002159500028938055
