asset,total_rows,pos_class_rate,neg_class_rate,mean_return_pct,median_return_pct,std_return_pct,pct_within_pm_0.10pct,pct_within_pm_0.25pct,pct_within_pm_0.50pct,pct_within_pm_1.00pct
reliance_ns,6633,0.5106286748077793,0.4893713251922207,0.12440799050562623,0.038810182009586434,4.71754689462672,6.573194632896126,14.54846977235037,27.091813658977838,48.43962008141113
tcs_ns,5955,0.4795969773299748,0.5204030226700251,0.11007323565273629,0.0,3.5300262813092202,10.747271200671705,19.61376994122586,33.36691855583543,54.79429051217465
hdfcbank_ns,6637,0.5026367334639145,0.4973632665360856,0.08509507588303195,0.010539393275287825,1.8967445606005964,7.925267440108483,17.29697152327859,32.695494952538795,55.58234141931596
infy_ns,6637,0.5045954497513937,0.4954045502486063,0.059372327227529054,0.018188581009636905,2.2447852302990077,6.6144342323338865,14.750640349555521,27.467229169805634,48.62136507458189
icicibank_ns,5984,0.5031751336898396,0.49682486631016043,0.09528464682127527,0.015814881281535693,2.344821910575471,5.63168449197861,13.703208556149733,25.61831550802139,45.27072192513369
