asset,config,model,fold,feature,importance
reliance_ns,NO_PRICE_LEVELS_27,random_forest,3,TRUE_RANGE,0.03477225824037013
reliance_ns,NO_PRICE_LEVELS_27,random_forest,3,DAILY_RETURN,0.03443431648365374
reliance_ns,NO_PRICE_LEVELS_27,random_forest,3,HIGH_LOW_PCT,0.034016626114612834
reliance_ns,NO_PRICE_LEVELS_27,random_forest,3,SMA_20,0.032347751736338616
reliance_ns,NO_PRICE_LEVELS_27,random_forest,3,EMA_20,0.031026465878136972
reliance_ns,NO_PRICE_LEVELS_27,random_forest,3,EMA_50,0.03071172451661732
reliance_ns,NO_PRICE_LEVELS_27,random_forest,3,SMA_50,0.030513996812539544
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,ROC_12,0.04032332822680473
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,UPPER_WICK,0.03960080444812775
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,RSI_14,0.039368078112602234
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,DAILY_RANGE_PCT,0.038768868893384933
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,MOMENTUM_20,0.038726504892110825
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,OBV,0.03862933814525604
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,SMA_20,0.03858102858066559
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,BODY_SIZE,0.03850775212049484
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,EMA_20,0.03845400735735893
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,EMA_50,0.038434237241744995
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,VOLUME_CHANGE_PCT,0.03805428743362427
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,GAP_PCT,0.03761183097958565
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,LOWER_WICK,0.03756485506892204
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,HIST_VOL_20,0.03705624118447304
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,Volume,0.037025775760412216
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,ROLLING_STD_20,0.03680174797773361
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,TRUE_RANGE,0.03655887395143509
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,DAILY_RETURN,0.036464519798755646
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,ATR_14,0.03630950674414635
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,VOLUME_EMA_20,0.03630410134792328
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,OPEN_CLOSE_PCT,0.03582524508237839
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,HIGH_LOW_PCT,0.035510409623384476
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,VOLUME_SMA_20,0.0352621003985405
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,MOMENTUM_10,0.03453012555837631
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,VOLUME_RATIO,0.0343828909099102
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,PRICE_CHANGE_PCT,0.03340906277298927
reliance_ns,NO_PRICE_LEVELS_27,xgboost,3,SMA_50,0.03193441033363342
tcs_ns,ALL_32,logistic_regression,1,SMA_20,0.80587237282062
tcs_ns,ALL_32,logistic_regression,1,EMA_20,0.6257752029464959
tcs_ns,ALL_32,logistic_regression,1,GAP_PCT,0.517491504139413
tcs_ns,ALL_32,logistic_regression,1,VOLUME_EMA_20,0.316194929395772
tcs_ns,ALL_32,logistic_regression,1,TRUE_RANGE,0.31468618766120116
tcs_ns,ALL_32,logistic_regression,1,SMA_50,0.30995283712593336
tcs_ns,ALL_32,logistic_regression,1,Adj Close,0.281789052078353
tcs_ns,ALL_32,logistic_regression,1,Open,0.2817706503190967
tcs_ns,ALL_32,logistic_regression,1,UPPER_WICK,0.2556061981147576
tcs_ns,ALL_32,logistic_regression,1,Volume,0.2552835564145123
tcs_ns,ALL_32,logistic_regression,1,VOLUME_SMA_20,0.24138956136416745
tcs_ns,ALL_32,logistic_regression,1,ATR_14,0.23223218582963262
tcs_ns,ALL_32,logistic_regression,1,ROLLING_STD_20,0.2295059926047282
tcs_ns,ALL_32,logistic_regression,1,OPEN_CLOSE_PCT,0.2153141768032753
tcs_ns,ALL_32,logistic_regression,1,High,0.18517266409811675
tcs_ns,ALL_32,logistic_regression,1,Low,0.18068202100765177
tcs_ns,ALL_32,logistic_regression,1,VOLUME_CHANGE_PCT,0.1652702832316809
tcs_ns,ALL_32,logistic_regression,1,OBV,0.16059360522673044
tcs_ns,ALL_32,logistic_regression,1,EMA_50,0.11670999019002339
tcs_ns,ALL_32,logistic_regression,1,PRICE_CHANGE_PCT,0.10857430226482831
tcs_ns,ALL_32,logistic_regression,1,DAILY_RETURN,0.10857430226482656
tcs_ns,ALL_32,logistic_regression,1,MOMENTUM_20,0.08823729349839428
tcs_ns,ALL_32,logistic_regression,1,BODY_SIZE,0.08057237087628014
tcs_ns,ALL_32,logistic_regression,1,Close,0.07672852437900367
tcs_ns,ALL_32,logistic_regression,1,VOLUME_RATIO,0.06385838690872608
tcs_ns,ALL_32,logistic_regression,1,RSI_14,0.055300972862259684
tcs_ns,ALL_32,logistic_regression,1,HIGH_LOW_PCT,0.04946301538828085
tcs_ns,ALL_32,logistic_regression,1,DAILY_RANGE_PCT,0.04946301538828085
tcs_ns,ALL_32,logistic_regression,1,MOMENTUM_10,0.04906886309845378
tcs_ns,ALL_32,logistic_regression,1,ROC_12,0.03351220304619333
tcs_ns,ALL_32,logistic_regression,1,HIST_VOL_20,0.023800842474509698
tcs_ns,ALL_32,logistic_regression,1,LOWER_WICK,0.006045457499580217
tcs_ns,ALL_32,random_forest,1,MOMENTUM_20,0.04273628897812452
tcs_ns,ALL_32,random_forest,1,RSI_14,0.042679078947893884
tcs_ns,ALL_32,random_forest,1,ROLLING_STD_20,0.03774492733416172
tcs_ns,ALL_32,random_forest,1,VOLUME_CHANGE_PCT,0.03680226059659464
tcs_ns,ALL_32,random_forest,1,GAP_PCT,0.035735716327716036
tcs_ns,ALL_32,random_forest,1,MOMENTUM_10,0.03474347750698838
tcs_ns,ALL_32,random_forest,1,VOLUME_EMA_20,0.03472876181358312
tcs_ns,ALL_32,random_forest,1,HIST_VOL_20,0.03434358345076932
tcs_ns,ALL_32,random_forest,1,UPPER_WICK,0.033952444560145095
tcs_ns,ALL_32,random_forest,1,PRICE_CHANGE_PCT,0.03386802722846599
tcs_ns,ALL_32,random_forest,1,VOLUME_RATIO,0.033462563854385285
tcs_ns,ALL_32,random_forest,1,Volume,0.03336129793697114
tcs_ns,ALL_32,random_forest,1,LOWER_WICK,0.033084011107805324
tcs_ns,ALL_32,random_forest,1,ATR_14,0.032994288200761134
tcs_ns,ALL_32,random_forest,1,DAILY_RETURN,0.03272266586129067
tcs_ns,ALL_32,random_forest,1,ROC_12,0.03259123891112152
tcs_ns,ALL_32,random_forest,1,BODY_SIZE,0.03237996369232828
tcs_ns,ALL_32,random_forest,1,OBV,0.03203896046706651
tcs_ns,ALL_32,random_forest,1,VOLUME_SMA_20,0.031952237063721356
tcs_ns,ALL_32,random_forest,1,DAILY_RANGE_PCT,0.03096800559107669
tcs_ns,ALL_32,random_forest,1,TRUE_RANGE,0.030389580473364326
tcs_ns,ALL_32,random_forest,1,OPEN_CLOSE_PCT,0.029770146946299994
tcs_ns,ALL_32,random_forest,1,HIGH_LOW_PCT,0.02797951058817546
tcs_ns,ALL_32,random_forest,1,EMA_50,0.026935135593928825
tcs_ns,ALL_32,random_forest,1,Low,0.025380445030590514
tcs_ns,ALL_32,random_forest,1,SMA_50,0.024692618078800774
tcs_ns,ALL_32,random_forest,1,Adj Close,0.024303111653482454
tcs_ns,ALL_32,random_forest,1,SMA_20,0.024205205974556353
tcs_ns,ALL_32,random_forest,1,High,0.023952386217361905
tcs_ns,ALL_32,random_forest,1,EMA_20,0.023858562017167108
tcs_ns,ALL_32,random_forest,1,Open,0.023045947089249043
tcs_ns,ALL_32,random_forest,1,Close,0.02259755090605267
tcs_ns,ALL_32,xgboost,1,EMA_20,0.046396009624004364
tcs_ns,ALL_32,xgboost,1,High,0.04379023239016533
tcs_ns,ALL_32,xgboost,1,SMA_50,0.037025194615125656
tcs_ns,ALL_32,xgboost,1,EMA_50,0.03591879457235336
tcs_ns,ALL_32,xgboost,1,MOMENTUM_20,0.033056072890758514
tcs_ns,ALL_32,xgboost,1,ROLLING_STD_20,0.033011626452207565
tcs_ns,ALL_32,xgboost,1,SMA_20,0.03289150074124336
tcs_ns,ALL_32,xgboost,1,RSI_14,0.0327652245759964
tcs_ns,ALL_32,xgboost,1,UPPER_WICK,0.03263917192816734
tcs_ns,ALL_32,xgboost,1,LOWER_WICK,0.03217434510588646
tcs_ns,ALL_32,xgboost,1,PRICE_CHANGE_PCT,0.032162073999643326
tcs_ns,ALL_32,xgboost,1,DAILY_RANGE_PCT,0.03180290386080742
tcs_ns,ALL_32,xgboost,1,Open,0.031517043709754944
tcs_ns,ALL_32,xgboost,1,OBV,0.03136342763900757
tcs_ns,ALL_32,xgboost,1,VOLUME_SMA_20,0.031241480261087418
tcs_ns,ALL_32,xgboost,1,DAILY_RETURN,0.030454950407147408
tcs_ns,ALL_32,xgboost,1,GAP_PCT,0.030435269698500633
tcs_ns,ALL_32,xgboost,1,HIGH_LOW_PCT,0.030029015615582466
tcs_ns,ALL_32,xgboost,1,VOLUME_RATIO,0.029991095885634422
tcs_ns,ALL_32,xgboost,1,Adj Close,0.02908579632639885
tcs_ns,ALL_32,xgboost,1,BODY_SIZE,0.028886578977108
tcs_ns,ALL_32,xgboost,1,VOLUME_CHANGE_PCT,0.02885858528316021
tcs_ns,ALL_32,xgboost,1,ROC_12,0.028775589540600777
tcs_ns,ALL_32,xgboost,1,VOLUME_EMA_20,0.028668677434325218
tcs_ns,ALL_32,xgboost,1,Low,0.028511088341474533
tcs_ns,ALL_32,xgboost,1,Volume,0.028044024482369423
tcs_ns,ALL_32,xgboost,1,HIST_VOL_20,0.027872826904058456
tcs_ns,ALL_32,xgboost,1,MOMENTUM_10,0.02774728648364544
tcs_ns,ALL_32,xgboost,1,ATR_14,0.02728995494544506
tcs_ns,ALL_32,xgboost,1,OPEN_CLOSE_PCT,0.02641494944691658
tcs_ns,ALL_32,xgboost,1,Close,0.02580292709171772
tcs_ns,ALL_32,xgboost,1,TRUE_RANGE,0.025376273319125175
tcs_ns,ALL_32,logistic_regression,2,SMA_20,0.7643910688729515
tcs_ns,ALL_32,logistic_regression,2,EMA_20,0.7173933104457274
tcs_ns,ALL_32,logistic_regression,2,GAP_PCT,0.5290847519660167
tcs_ns,ALL_32,logistic_regression,2,OPEN_CLOSE_PCT,0.3897573842964878
tcs_ns,ALL_32,logistic_regression,2,Open,0.35764693048032303
tcs_ns,ALL_32,logistic_regression,2,Low,0.33256105989867857
tcs_ns,ALL_32,logistic_regression,2,High,0.332395094944811
tcs_ns,ALL_32,logistic_regression,2,SMA_50,0.3263819623096234
tcs_ns,ALL_32,logistic_regression,2,Close,0.3074086566641868
tcs_ns,ALL_32,logistic_regression,2,PRICE_CHANGE_PCT,0.24910580714071356
tcs_ns,ALL_32,logistic_regression,2,DAILY_RETURN,0.2491058071406893
tcs_ns,ALL_32,logistic_regression,2,EMA_50,0.22380940765671997
tcs_ns,ALL_32,logistic_regression,2,LOWER_WICK,0.12423421747100512
tcs_ns,ALL_32,logistic_regression,2,UPPER_WICK,0.11445088971119531
tcs_ns,ALL_32,logistic_regression,2,Volume,0.10525131399805089
tcs_ns,ALL_32,logistic_regression,2,VOLUME_RATIO,0.10388661765422313
tcs_ns,ALL_32,logistic_regression,2,BODY_SIZE,0.10202399479787072
tcs_ns,ALL_32,logistic_regression,2,OBV,0.08914786796448997
tcs_ns,ALL_32,logistic_regression,2,ROLLING_STD_20,0.08131303590983045
tcs_ns,ALL_32,logistic_regression,2,Adj Close,0.07975275584134384
tcs_ns,ALL_32,logistic_regression,2,TRUE_RANGE,0.07812826428412115
tcs_ns,ALL_32,logistic_regression,2,MOMENTUM_10,0.06644103290261065
tcs_ns,ALL_32,logistic_regression,2,ROC_12,0.04733413503285111
tcs_ns,ALL_32,logistic_regression,2,ATR_14,0.04175537992289188
tcs_ns,ALL_32,logistic_regression,2,VOLUME_EMA_20,0.020968884689452058
tcs_ns,ALL_32,logistic_regression,2,VOLUME_SMA_20,0.019022471321325618
tcs_ns,ALL_32,logistic_regression,2,RSI_14,0.015834323072931117
tcs_ns,ALL_32,logistic_regression,2,HIST_VOL_20,0.011640903387455557
tcs_ns,ALL_32,logistic_regression,2,VOLUME_CHANGE_PCT,0.006359247755766686
tcs_ns,ALL_32,logistic_regression,2,MOMENTUM_20,0.00306108777496483
tcs_ns,ALL_32,logistic_regression,2,DAILY_RANGE_PCT,0.0010121489113163093
tcs_ns,ALL_32,logistic_regression,2,HIGH_LOW_PCT,0.0010121489113163093
tcs_ns,ALL_32,random_forest,2,GAP_PCT,0.039724151609412756
tcs_ns,ALL_32,random_forest,2,RSI_14,0.03943633389337334
tcs_ns,ALL_32,random_forest,2,MOMENTUM_20,0.039192433045503315
tcs_ns,ALL_32,random_forest,2,VOLUME_CHANGE_PCT,0.03789690843280413
tcs_ns,ALL_32,random_forest,2,MOMENTUM_10,0.03649246575013879
tcs_ns,ALL_32,random_forest,2,VOLUME_RATIO,0.03628137802683996
tcs_ns,ALL_32,random_forest,2,ROC_12,0.036162933496645046
tcs_ns,ALL_32,random_forest,2,LOWER_WICK,0.036070657919184186
tcs_ns,ALL_32,random_forest,2,Volume,0.03502010044037609
tcs_ns,ALL_32,random_forest,2,HIST_VOL_20,0.034827623491210075
tcs_ns,ALL_32,random_forest,2,BODY_SIZE,0.03471042589587487
tcs_ns,ALL_32,random_forest,2,ROLLING_STD_20,0.03402070435336045
tcs_ns,ALL_32,random_forest,2,ATR_14,0.0336335068954525
tcs_ns,ALL_32,random_forest,2,VOLUME_EMA_20,0.033170346829703296
tcs_ns,ALL_32,random_forest,2,OPEN_CLOSE_PCT,0.03314510531863231
tcs_ns,ALL_32,random_forest,2,OBV,0.03261498178193389
tcs_ns,ALL_32,random_forest,2,HIGH_LOW_PCT,0.032378773289823165
tcs_ns,ALL_32,random_forest,2,PRICE_CHANGE_PCT,0.0320382536499628
tcs_ns,ALL_32,random_forest,2,UPPER_WICK,0.03178747776635813
tcs_ns,ALL_32,random_forest,2,DAILY_RANGE_PCT,0.03159656011844237
tcs_ns,ALL_32,random_forest,2,DAILY_RETURN,0.03129497268328623
tcs_ns,ALL_32,random_forest,2,TRUE_RANGE,0.030648008643317782
tcs_ns,ALL_32,random_forest,2,VOLUME_SMA_20,0.029757069779485005
tcs_ns,ALL_32,random_forest,2,SMA_50,0.025532746351448338
tcs_ns,ALL_32,random_forest,2,Open,0.02317037999333971
tcs_ns,ALL_32,random_forest,2,EMA_50,0.023093075417685308
tcs_ns,ALL_32,random_forest,2,EMA_20,0.023020647000290672
tcs_ns,ALL_32,random_forest,2,SMA_20,0.022823511715283743
tcs_ns,ALL_32,random_forest,2,Close,0.022818184339894482
tcs_ns,ALL_32,random_forest,2,Adj Close,0.022742421507015068
tcs_ns,ALL_32,random_forest,2,Low,0.02266106373050958
tcs_ns,ALL_32,random_forest,2,High,0.022236796833412575
tcs_ns,ALL_32,xgboost,2,EMA_20,0.03882871940732002
tcs_ns,ALL_32,xgboost,2,Open,0.03381074219942093
tcs_ns,ALL_32,xgboost,2,DAILY_RANGE_PCT,0.03313080966472626
tcs_ns,ALL_32,xgboost,2,Close,0.03303684666752815
tcs_ns,ALL_32,xgboost,2,Volume,0.03303293138742447
tcs_ns,ALL_32,xgboost,2,High,0.032655660063028336
tcs_ns,ALL_32,xgboost,2,HIGH_LOW_PCT,0.03239063173532486
tcs_ns,ALL_32,xgboost,2,OBV,0.03233436122536659
tcs_ns,ALL_32,xgboost,2,MOMENTUM_20,0.032173119485378265
tcs_ns,ALL_32,xgboost,2,EMA_50,0.032001934945583344
tcs_ns,ALL_32,xgboost,2,TRUE_RANGE,0.03166555240750313
tcs_ns,ALL_32,xgboost,2,MOMENTUM_10,0.03159378841519356
tcs_ns,ALL_32,xgboost,2,VOLUME_EMA_20,0.03146933391690254
tcs_ns,ALL_32,xgboost,2,Low,0.031408701092004776
tcs_ns,ALL_32,xgboost,2,VOLUME_RATIO,0.03132849559187889
tcs_ns,ALL_32,xgboost,2,BODY_SIZE,0.031275536864995956
tcs_ns,ALL_32,xgboost,2,LOWER_WICK,0.031274423003196716
tcs_ns,ALL_32,xgboost,2,HIST_VOL_20,0.03126521036028862
tcs_ns,ALL_32,xgboost,2,ATR_14,0.03119814768433571
tcs_ns,ALL_32,xgboost,2,RSI_14,0.03105606511235237
tcs_ns,ALL_32,xgboost,2,Adj Close,0.031038198620080948
tcs_ns,ALL_32,xgboost,2,DAILY_RETURN,0.030958671122789383
tcs_ns,ALL_32,xgboost,2,OPEN_CLOSE_PCT,0.030602391809225082
tcs_ns,ALL_32,xgboost,2,ROLLING_STD_20,0.030400387942790985
tcs_ns,ALL_32,xgboost,2,VOLUME_CHANGE_PCT,0.030337603762745857
tcs_ns,ALL_32,xgboost,2,SMA_50,0.030189674347639084
tcs_ns,ALL_32,xgboost,2,GAP_PCT,0.029611237347126007
tcs_ns,ALL_32,xgboost,2,UPPER_WICK,0.029432857409119606
tcs_ns,ALL_32,xgboost,2,PRICE_CHANGE_PCT,0.028622495010495186
tcs_ns,ALL_32,xgboost,2,ROC_12,0.02788224071264267
tcs_ns,ALL_32,xgboost,2,SMA_20,0.02762487530708313
tcs_ns,ALL_32,xgboost,2,VOLUME_SMA_20,0.02636832930147648
tcs_ns,ALL_32,logistic_regression,3,SMA_50,0.5494839632941304
tcs_ns,ALL_32,logistic_regression,3,GAP_PCT,0.3981919264870782
tcs_ns,ALL_32,logistic_regression,3,Open,0.34233549588537376
tcs_ns,ALL_32,logistic_regression,3,OPEN_CLOSE_PCT,0.31346013652027066
tcs_ns,ALL_32,logistic_regression,3,EMA_50,0.28215060504982153
tcs_ns,ALL_32,logistic_regression,3,Adj Close,0.24907682718264446
tcs_ns,ALL_32,logistic_regression,3,Low,0.22628400795030384
tcs_ns,ALL_32,logistic_regression,3,High,0.2230598039463094
tcs_ns,ALL_32,logistic_regression,3,PRICE_CHANGE_PCT,0.2114827933268058
tcs_ns,ALL_32,logistic_regression,3,DAILY_RETURN,0.2114827933267953
tcs_ns,ALL_32,logistic_regression,3,EMA_20,0.17561050911781537
tcs_ns,ALL_32,logistic_regression,3,VOLUME_RATIO,0.1131601332581561
tcs_ns,ALL_32,logistic_regression,3,Close,0.10686025320844114
tcs_ns,ALL_32,logistic_regression,3,Volume,0.10555315697797331
tcs_ns,ALL_32,logistic_regression,3,VOLUME_EMA_20,0.08973678662798129
tcs_ns,ALL_32,logistic_regression,3,UPPER_WICK,0.06767768445708262
tcs_ns,ALL_32,logistic_regression,3,ATR_14,0.06617799405172801
tcs_ns,ALL_32,logistic_regression,3,SMA_20,0.06411472765125281
tcs_ns,ALL_32,logistic_regression,3,HIST_VOL_20,0.06391539689359708
tcs_ns,ALL_32,logistic_regression,3,ROLLING_STD_20,0.061438447274513176
tcs_ns,ALL_32,logistic_regression,3,LOWER_WICK,0.05830121661174757
tcs_ns,ALL_32,logistic_regression,3,MOMENTUM_10,0.05089504754532999
tcs_ns,ALL_32,logistic_regression,3,OBV,0.036655782123914744
tcs_ns,ALL_32,logistic_regression,3,DAILY_RANGE_PCT,0.03368818276758148
tcs_ns,ALL_32,logistic_regression,3,HIGH_LOW_PCT,0.03368818276758148
tcs_ns,ALL_32,logistic_regression,3,BODY_SIZE,0.03166044479894012
tcs_ns,ALL_32,logistic_regression,3,ROC_12,0.030434523920344844
tcs_ns,ALL_32,logistic_regression,3,MOMENTUM_20,0.018715937344783568
tcs_ns,ALL_32,logistic_regression,3,RSI_14,0.015934224697531814
tcs_ns,ALL_32,logistic_regression,3,TRUE_RANGE,0.009190471581865704
tcs_ns,ALL_32,logistic_regression,3,VOLUME_SMA_20,0.008901690286235758
tcs_ns,ALL_32,logistic_regression,3,VOLUME_CHANGE_PCT,0.006254943477855621
tcs_ns,ALL_32,random_forest,3,VOLUME_CHANGE_PCT,0.0396680500430534
tcs_ns,ALL_32,random_forest,3,RSI_14,0.03880878480141023
tcs_ns,ALL_32,random_forest,3,GAP_PCT,0.038727425351650635
tcs_ns,ALL_32,random_forest,3,ROC_12,0.0374237352996423
tcs_ns,ALL_32,random_forest,3,MOMENTUM_20,0.037218402693245535
tcs_ns,ALL_32,random_forest,3,MOMENTUM_10,0.03690758445022656
tcs_ns,ALL_32,random_forest,3,VOLUME_RATIO,0.0359038099848516
tcs_ns,ALL_32,random_forest,3,LOWER_WICK,0.035297816487865424
tcs_ns,ALL_32,random_forest,3,BODY_SIZE,0.035099248222763335
tcs_ns,ALL_32,random_forest,3,HIST_VOL_20,0.035076552724508755
tcs_ns,ALL_32,random_forest,3,ATR_14,0.034681351090928965
tcs_ns,ALL_32,random_forest,3,UPPER_WICK,0.03437993671080941
tcs_ns,ALL_32,random_forest,3,OPEN_CLOSE_PCT,0.03386732203994184
tcs_ns,ALL_32,random_forest,3,VOLUME_EMA_20,0.03345752742595878
tcs_ns,ALL_32,random_forest,3,ROLLING_STD_20,0.03339719850173699
tcs_ns,ALL_32,random_forest,3,Volume,0.032921247562500144
tcs_ns,ALL_32,random_forest,3,DAILY_RETURN,0.032458292166871815
tcs_ns,ALL_32,random_forest,3,HIGH_LOW_PCT,0.0324452159148104
tcs_ns,ALL_32,random_forest,3,PRICE_CHANGE_PCT,0.03184798212617958
tcs_ns,ALL_32,random_forest,3,VOLUME_SMA_20,0.031475826521095776
tcs_ns,ALL_32,random_forest,3,DAILY_RANGE_PCT,0.031322401928896106
tcs_ns,ALL_32,random_forest,3,OBV,0.0305033598043114
tcs_ns,ALL_32,random_forest,3,TRUE_RANGE,0.02980012911065573
tcs_ns,ALL_32,random_forest,3,SMA_50,0.02462125629798665
tcs_ns,ALL_32,random_forest,3,EMA_50,0.023979687126773553
tcs_ns,ALL_32,random_forest,3,High,0.02322317602267143
tcs_ns,ALL_32,random_forest,3,Adj Close,0.02319460016332333
tcs_ns,ALL_32,random_forest,3,SMA_20,0.02318711763657713
tcs_ns,ALL_32,random_forest,3,Open,0.02294282945605284
tcs_ns,ALL_32,random_forest,3,EMA_20,0.022187797385142184
tcs_ns,ALL_32,random_forest,3,Close,0.02217559375348849
tcs_ns,ALL_32,random_forest,3,Low,0.02179874119406969
tcs_ns,ALL_32,xgboost,3,High,0.04249294847249985
tcs_ns,ALL_32,xgboost,3,Open,0.035763826221227646
tcs_ns,ALL_32,xgboost,3,HIGH_LOW_PCT,0.03531648591160774
tcs_ns,ALL_32,xgboost,3,LOWER_WICK,0.03332692012190819
tcs_ns,ALL_32,xgboost,3,EMA_50,0.03284343332052231
tcs_ns,ALL_32,xgboost,3,DAILY_RANGE_PCT,0.03240417689085007
tcs_ns,ALL_32,xgboost,3,VOLUME_RATIO,0.0323297344148159
tcs_ns,ALL_32,xgboost,3,TRUE_RANGE,0.032003358006477356
tcs_ns,ALL_32,xgboost,3,SMA_20,0.03191772848367691
tcs_ns,ALL_32,xgboost,3,Close,0.03184225410223007
tcs_ns,ALL_32,xgboost,3,Low,0.03175412490963936
tcs_ns,ALL_32,xgboost,3,RSI_14,0.03173026442527771
tcs_ns,ALL_32,xgboost,3,SMA_50,0.031628403812646866
tcs_ns,ALL_32,xgboost,3,VOLUME_EMA_20,0.03161848708987236
tcs_ns,ALL_32,xgboost,3,ATR_14,0.03132995218038559
tcs_ns,ALL_32,xgboost,3,DAILY_RETURN,0.03122682310640812
tcs_ns,ALL_32,xgboost,3,MOMENTUM_20,0.030882444232702255
tcs_ns,ALL_32,xgboost,3,OBV,0.03084512986242771
tcs_ns,ALL_32,xgboost,3,VOLUME_CHANGE_PCT,0.030825061723589897
tcs_ns,ALL_32,xgboost,3,MOMENTUM_10,0.0307608749717474
tcs_ns,ALL_32,xgboost,3,PRICE_CHANGE_PCT,0.029951276257634163
tcs_ns,ALL_32,xgboost,3,OPEN_CLOSE_PCT,0.0298644807189703
tcs_ns,ALL_32,xgboost,3,BODY_SIZE,0.02976473607122898
tcs_ns,ALL_32,xgboost,3,ROC_12,0.029609311372041702
tcs_ns,ALL_32,xgboost,3,Volume,0.029601434245705605
tcs_ns,ALL_32,xgboost,3,Adj Close,0.029014885425567627
tcs_ns,ALL_32,xgboost,3,GAP_PCT,0.02901369519531727
tcs_ns,ALL_32,xgboost,3,VOLUME_SMA_20,0.02883162721991539
tcs_ns,ALL_32,xgboost,3,HIST_VOL_20,0.028647620230913162
tcs_ns,ALL_32,xgboost,3,ROLLING_STD_20,0.028530485928058624
tcs_ns,ALL_32,xgboost,3,UPPER_WICK,0.028437193483114243
tcs_ns,ALL_32,xgboost,3,EMA_20,0.02589081972837448
tcs_ns,SHORTLIST_16,logistic_regression,1,GAP_PCT,0.46353471244916106
tcs_ns,SHORTLIST_16,logistic_regression,1,OPEN_CLOSE_PCT,0.24162219068846613
tcs_ns,SHORTLIST_16,logistic_regression,1,ROLLING_STD_20,0.21836588132773965
tcs_ns,SHORTLIST_16,logistic_regression,1,VOLUME_CHANGE_PCT,0.1714446008049295
tcs_ns,SHORTLIST_16,logistic_regression,1,UPPER_WICK,0.170784742242519
tcs_ns,SHORTLIST_16,logistic_regression,1,ATR_14,0.14766501646407543
tcs_ns,SHORTLIST_16,logistic_regression,1,PRICE_CHANGE_PCT,0.1388891336937209
tcs_ns,SHORTLIST_16,logistic_regression,1,DAILY_RETURN,0.1388891336937196
tcs_ns,SHORTLIST_16,logistic_regression,1,ROC_12,0.08908718701082238
tcs_ns,SHORTLIST_16,logistic_regression,1,VOLUME_RATIO,0.06276901439471415
tcs_ns,SHORTLIST_16,logistic_regression,1,LOWER_WICK,0.06202781246036402
tcs_ns,SHORTLIST_16,logistic_regression,1,HIST_VOL_20,0.05399204636084239
tcs_ns,SHORTLIST_16,logistic_regression,1,BODY_SIZE,0.0434423036555461
tcs_ns,SHORTLIST_16,logistic_regression,1,HIGH_LOW_PCT,0.04166390127836646
tcs_ns,SHORTLIST_16,logistic_regression,1,DAILY_RANGE_PCT,0.04166390127836646
tcs_ns,SHORTLIST_16,logistic_regression,1,RSI_14,0.014144520316233205
tcs_ns,SHORTLIST_16,random_forest,1,RSI_14,0.074668740082199
tcs_ns,SHORTLIST_16,random_forest,1,ROLLING_STD_20,0.07377391822151465
tcs_ns,SHORTLIST_16,random_forest,1,ATR_14,0.07069075446617018
tcs_ns,SHORTLIST_16,random_forest,1,VOLUME_CHANGE_PCT,0.06526680012218873
tcs_ns,SHORTLIST_16,random_forest,1,ROC_12,0.06487237438293697
tcs_ns,SHORTLIST_16,random_forest,1,HIST_VOL_20,0.06363917135892977
tcs_ns,SHORTLIST_16,random_forest,1,GAP_PCT,0.06326204742889734
tcs_ns,SHORTLIST_16,random_forest,1,VOLUME_RATIO,0.061969262519015175
tcs_ns,SHORTLIST_16,random_forest,1,BODY_SIZE,0.061338006197314145
tcs_ns,SHORTLIST_16,random_forest,1,LOWER_WICK,0.06122527175371585
tcs_ns,SHORTLIST_16,random_forest,1,UPPER_WICK,0.05997874000976312
tcs_ns,SHORTLIST_16,random_forest,1,DAILY_RETURN,0.056424938425961926
tcs_ns,SHORTLIST_16,random_forest,1,HIGH_LOW_PCT,0.05632358866798065
tcs_ns,SHORTLIST_16,random_forest,1,OPEN_CLOSE_PCT,0.05631168293657498
